Efficiency,System Size,Number Of Panels,Panel Power,Number Of Inverters,Inverter Power,date,totalSnow_cm,mintempC,avgtempC,uvIndex,WindChillC,cloudcover,winddirDegree,WindGustKmph,HeatIndexC,precipMM,FeelsLikeC,visibility,humidity,pressure,DewPointC,windspeedKmph,maxtempC
3.381,5525,17,325,1,5000,182,0.000,24,29,6,28,56,286,10,30,5.700,30,9,68,1012,20,7,33
5.568,5525,17,325,1,5000,181,0.000,25,32,8,31,27,234,17,32,0.200,32,10,50,1016,18,12,37
5.539,5525,17,325,1,5000,180,0.000,24,31,8,30,18,202,15,32,0.000,32,10,52,1021,18,10,36
5.749,5525,17,325,1,5000,179,0.000,23,31,8,29,20,192,15,31,0.000,31,10,58,1022,19,11,35
4.681,5525,17,325,1,5000,178,0.000,23,28,6,27,39,182,18,29,0.200,29,10,67,1020,20,13,33
4.256,5525,17,325,1,5000,177,0.000,20,26,6,25,63,160,18,26,0.500,26,9,73,1022,19,13,30
5.911,5525,17,325,1,5000,176,0.000,16,24,5,23,45,162,13,23,0.000,23,8,69,1024,16,9,29
6.007,5525,17,325,1,5000,175,0.000,16,22,6,20,2,136,12,21,0.000,20,10,55,1027,10,9,25
6.614,5525,17,325,1,5000,174,0.000,13,20,5,19,1,212,11,19,0.000,19,10,57,1021,10,8,24
1.393,5525,17,325,1,5000,173,0.000,19,20,5,21,58,288,14,22,8.900,21,8,82,1010,17,9,22
5.159,5525,17,325,1,5000,172,0.000,22,28,6,27,31,203,20,29,0.300,29,10,68,1007,20,14,32
5.370,5525,17,325,1,5000,171,0.000,22,28,6,27,53,224,12,29,0.400,29,9,68,1010,20,8,32
2.306,5525,17,325,1,5000,170,0.000,20,23,5,23,74,234,20,25,3.400,25,10,76,1011,18,12,27
5.945,5525,17,325,1,5000,169,0.000,16,24,6,22,6,208,14,22,0.000,22,10,48,1016,10,9,28
6.588,5525,17,325,1,5000,168,0.000,14,20,5,19,6,298,14,19,0.000,19,10,50,1017,8,10,23
6.477,5525,17,325,1,5000,167,0.000,16,21,6,20,17,307,14,21,0.000,20,10,60,1014,11,10,24
5.175,5525,17,325,1,5000,166,0.000,18,22,6,21,35,296,16,22,1.400,22,9,71,1011,15,11,26
5.798,5525,17,325,1,5000,165,0.000,19,25,5,24,48,246,11,24,12.700,24,9,74,1009,18,8,29
3.700,5525,17,325,1,5000,164,0.000,19,24,5,23,75,201,12,24,19.300,24,7,84,1009,19,8,27
3.421,5525,17,325,1,5000,163,0.000,17,22,5,21,85,66,8,22,1.900,21,7,84,1011,18,6,25
0.789,5525,17,325,1,5000,162,0.000,14,18,4,18,100,62,18,18,22.400,18,6,98,1013,18,12,19
3.335,5525,17,325,1,5000,161,0.000,23,26,6,25,59,247,9,27,3.200,27,9,74,1015,20,6,29
3.085,5525,17,325,1,5000,160,0.000,21,27,6,25,48,207,8,27,2.600,27,8,78,1017,21,5,32
4.094,5525,17,325,1,5000,159,0.000,22,24,5,23,57,265,9,26,1.000,26,8,85,1020,21,6,26
4.908,5525,17,325,1,5000,158,0.000,23,27,6,26,52,212,13,29,0.800,29,9,72,1019,20,9,31
5.262,5525,17,325,1,5000,157,0.000,21,29,7,28,12,253,10,30,0.000,30,10,58,1016,17,6,34
5.753,5525,17,325,1,5000,156,0.000,13,25,7,23,10,259,11,23,0.000,23,8,71,1016,17,7,30
4.488,5525,17,325,1,5000,155,0.000,14,24,5,22,54,234,13,23,2.800,23,8,74,1015,17,9,28
3.591,5525,17,325,1,5000,154,0.000,18,22,5,21,73,184,19,21,3.200,21,9,82,1016,17,13,26
5.595,5525,17,325,1,5000,153,0.000,16,20,5,20,55,157,12,20,2.400,20,10,76,1022,15,8,25
5.340,5525,17,325,1,5000,152,0.000,14,20,5,19,40,187,10,19,0.100,19,10,68,1025,12,6,25
6.392,5525,17,325,1,5000,151,0.000,4,16,5,13,30,271,14,14,0.000,13,9,69,1024,8,10,21
1.803,5525,17,325,1,5000,150,0.000,9,10,3,8,90,160,17,10,6.000,8,8,86,1022,7,12,11
0.933,5525,17,325,1,5000,149,0.000,6,11,3,10,100,44,20,12,20.500,10,7,97,1014,11,14,12
2.767,5525,17,325,1,5000,148,0.000,12,17,4,17,70,79,17,17,14.900,17,9,72,1014,12,11,19
5.560,5525,17,325,1,5000,147,0.000,20,24,5,23,58,291,13,24,2.400,24,9,70,1016,17,9,27
5.062,5525,17,325,1,5000,146,0.000,18,26,6,23,54,191,13,25,3.900,25,9,72,1018,18,9,31
4.710,5525,17,325,1,5000,145,0.000,10,24,5,21,75,173,14,23,0.000,23,10,62,1022,14,11,30
1.319,5525,17,325,1,5000,144,0.000,19,20,4,20,91,105,15,21,0.100,20,10,67,1021,14,11,21
5.494,5525,17,325,1,5000,143,0.000,20,25,6,24,40,317,20,25,0.000,25,10,62,1016,16,14,29
4.748,5525,17,325,1,5000,142,0.000,18,25,5,23,42,266,11,24,1.900,24,10,61,1023,15,8,29
5.936,5525,17,325,1,5000,141,0.000,16,24,6,23,21,160,9,23,0.000,23,10,50,1030,10,7,29
5.331,5525,17,325,1,5000,140,0.000,19,26,7,25,16,171,8,25,0.000,25,10,54,1028,13,5,31
5.942,5525,17,325,1,5000,139,0.000,16,24,6,22,9,196,8,23,0.000,23,10,60,1026,13,5,28
5.161,5525,17,325,1,5000,138,0.000,14,21,6,20,8,229,6,21,0.000,20,10,63,1027,11,4,26
3.815,5525,17,325,1,5000,137,0.000,11,15,3,14,90,83,9,14,3.000,14,7,87,1025,12,6,18
3.413,5525,17,325,1,5000,136,0.000,10,14,3,14,81,210,9,14,11.600,14,9,83,1025,11,6,15
4.956,5525,17,325,1,5000,135,0.000,11,18,5,17,24,243,9,17,0.000,17,10,52,1025,6,6,23
4.100,5525,17,325,1,5000,134,0.000,12,16,4,15,73,283,9,15,0.300,15,10,55,1025,6,6,19
6.015,5525,17,325,1,5000,133,0.000,9,15,4,13,13,341,13,13,0.000,13,10,50,1026,2,9,18
5.125,5525,17,325,1,5000,132,0.000,6,12,3,10,37,318,14,12,0.000,10,10,52,1024,2,10,16
4.566,5525,17,325,1,5000,131,0.000,9,13,3,12,27,291,19,12,0.000,12,10,52,1020,3,13,16
5.309,5525,17,325,1,5000,130,0.000,12,18,4,16,43,269,31,17,0.100,16,10,58,1011,9,21,19
3.240,5525,17,325,1,5000,129,0.000,8,14,3,12,51,231,20,13,0.000,12,10,59,1016,5,13,19
4.303,5525,17,325,1,5000,128,0.000,6,10,2,7,57,298,19,9,1.800,7,10,71,1014,4,13,13
2.595,5525,17,325,1,5000,127,0.000,9,12,3,11,59,223,9,11,13.300,11,9,69,1013,5,7,16
5.673,5525,17,325,1,5000,126,0.000,7,12,3,10,35,316,13,11,0.200,10,9,56,1018,2,10,16
3.584,5525,17,325,1,5000,125,0.000,12,17,4,17,58,277,21,17,13.600,17,8,79,1010,13,15,19
3.712,5525,17,325,1,5000,124,0.000,18,24,5,23,66,224,13,24,8.000,24,9,79,1007,18,9,29
2.161,5525,17,325,1,5000,123,0.000,17,17,4,18,70,218,14,18,4.800,18,9,84,1009,15,8,19
5.404,5525,17,325,1,5000,122,0.000,12,21,6,19,10,231,18,19,0.000,19,10,44,1012,6,12,26
6.271,5525,17,325,1,5000,121,0.000,7,12,3,10,16,290,25,12,0.000,10,10,38,1017,-3,18,17
5.039,5525,17,325,1,5000,120,0.000,14,17,4,17,61,274,26,18,3.100,17,8,75,1006,12,16,19
3.180,5525,17,325,1,5000,119,0.000,19,24,6,23,30,219,18,24,0.000,24,10,67,1009,16,12,28
5.008,5525,17,325,1,5000,118,0.000,17,24,5,23,33,246,15,23,0.200,23,10,61,1015,14,10,29
5.637,5525,17,325,1,5000,117,0.000,11,18,5,17,9,196,9,18,0.000,17,10,54,1020,7,6,24
6.076,5525,17,325,1,5000,116,0.000,5,11,4,10,15,323,14,11,0.000,10,10,49,1022,0,11,16
3.422,5525,17,325,1,5000,115,0.000,12,15,3,13,81,264,26,14,23.300,13,8,75,1007,9,19,17
3.312,5525,17,325,1,5000,114,0.000,8,14,3,12,41,171,12,12,2.500,12,10,58,1017,4,9,18
5.124,5525,17,325,1,5000,113,0.000,4,11,4,8,10,281,17,10,0.000,8,10,48,1020,-1,13,16
3.235,5525,17,325,1,5000,112,0.000,2,8,2,4,36,289,24,7,0.000,4,10,46,1018,-5,18,12
4.286,5525,17,325,1,5000,111,0.000,6,11,3,9,44,249,28,11,0.900,9,10,58,1010,3,21,13
5.680,5525,17,325,1,5000,110,0.000,12,18,5,16,19,216,11,17,0.000,16,10,49,1015,5,8,22
3.054,5525,17,325,1,5000,109,0.000,10,12,3,12,85,118,6,12,6.900,12,9,71,1014,6,4,14
4.967,5525,17,325,1,5000,108,0.000,9,12,3,11,74,294,9,11,0.100,11,10,61,1012,4,7,14
4.087,5525,17,325,1,5000,107,0.000,7,10,2,7,78,306,18,9,0.000,7,10,66,1011,3,13,11
3.833,5525,17,325,1,5000,106,0.000,6,10,2,6,34,297,22,9,0.100,6,10,59,1010,1,17,12
5.222,5525,17,325,1,5000,105,0.000,10,13,3,12,72,263,16,12,4.400,12,7,71,1008,6,12,16
1.551,5525,17,325,1,5000,104,0.000,10,11,3,10,76,194,10,11,8.400,10,7,89,1016,9,7,11
3.478,5525,17,325,1,5000,103,0.000,11,15,4,14,63,229,16,14,0.700,14,9,58,1010,5,12,18
2.581,5525,17,325,1,5000,102,0.000,13,16,4,15,71,270,15,16,0.700,15,10,67,1007,9,10,19
4.412,5525,17,325,1,5000,101,0.000,17,20,5,19,79,227,18,20,17.400,19,8,80,1001,15,11,24
3.076,5525,17,325,1,5000,100,0.000,12,16,4,15,77,131,14,15,0.100,15,10,81,1013,12,10,19
0.895,5525,17,325,1,5000,99,0.000,9,11,3,10,85,133,16,11,3.600,10,10,81,1020,8,12,14
4.746,5525,17,325,1,5000,98,0.000,10,13,3,12,83,121,17,14,5.300,12,9,72,1018,8,14,16
4.485,5525,17,325,1,5000,97,0.000,5,11,3,10,96,120,9,11,7.700,10,8,90,1015,10,6,12
4.744,5525,17,325,1,5000,96,0.000,12,14,3,14,70,107,7,14,0.500,14,9,65,1015,7,5,16
5.209,5525,17,325,1,5000,95,0.000,8,14,3,13,33,283,11,13,0.000,13,10,65,1020,6,9,18
5.247,5525,17,325,1,5000,94,0.000,6,11,3,9,70,272,15,10,0.500,9,10,55,1022,1,10,15
4.734,5525,17,325,1,5000,93,0.000,0,7,3,3,23,287,15,6,0.000,3,10,38,1027,-8,11,11
5.536,5525,17,325,1,5000,92,0.000,-1,3,1,-3,40,317,28,2,0.000,-3,10,44,1022,-10,22,6
1.603,5525,17,325,1,5000,91,0.000,2,6,2,2,92,316,29,6,13.100,2,8,71,1014,1,22,7
0.798,5525,17,325,1,5000,90,0.000,11,14,3,12,76,183,20,13,17.900,12,8,89,1018,12,13,15
5.211,5525,17,325,1,5000,89,0.000,7,13,4,11,0,171,16,12,0.000,11,10,48,1026,1,12,19
5.487,5525,17,325,1,5000,88,0.000,5,8,3,6,4,296,25,9,0.000,6,10,45,1020,-3,19,12
1.062,5525,17,325,1,5000,87,0.000,10,15,4,14,48,150,16,15,0.500,14,10,56,1012,6,12,19
3.946,5525,17,325,1,5000,86,0.000,8,14,4,13,17,272,13,14,0.000,13,10,41,1020,0,10,20
4.906,5525,17,325,1,5000,85,0.000,16,20,5,19,53,241,30,20,3.100,19,10,61,1012,10,21,23
1.556,5525,17,325,1,5000,84,0.000,10,16,4,14,63,170,17,15,0.100,14,10,75,1020,10,12,20
0.480,5525,17,325,1,5000,83,0.000,9,11,3,10,90,109,12,11,2.400,10,6,90,1022,9,9,12
4.046,5525,17,325,1,5000,82,0.000,7,12,3,10,46,87,12,11,0.000,10,10,71,1025,6,9,15
5.018,5525,17,325,1,5000,81,0.000,8,12,4,11,1,99,8,11,0.000,11,10,48,1030,0,6,16
5.011,5525,17,325,1,5000,80,0.000,6,11,4,10,0,187,8,11,0.000,10,10,39,1035,-3,6,15
5.018,5525,17,325,1,5000,79,0.000,1,9,3,6,0,44,10,7,0.000,6,10,34,1034,-8,7,14
5.151,5525,17,325,1,5000,78,1.000,3,5,2,3,68,38,29,6,10.400,3,8,66,1015,0,22,7
0.407,5525,17,325,1,5000,77,0.000,9,11,3,9,97,134,17,10,20.200,9,8,95,1012,10,11,12
1.180,5525,17,325,1,5000,76,0.000,-2,10,3,8,76,100,7,9,0.000,8,10,76,1019,5,5,15
1.074,5525,17,325,1,5000,75,1.300,-2,2,1,-1,94,143,15,3,5.600,-1,5,78,1022,-1,11,3
4.451,5525,17,325,1,5000,74,0.000,-2,3,2,0,14,229,17,3,0.100,0,10,27,1029,-15,13,9
4.582,5525,17,325,1,5000,73,0.000,5,10,2,6,49,308,27,9,0.000,6,10,40,1022,-4,20,14
1.942,5525,17,325,1,5000,71,0.000,14,15,4,15,53,273,22,15,0.100,15,10,54,1022,6,15,16
4.280,5525,17,325,1,5000,70,0.000,11,16,4,14,26,202,21,15,0.000,14,10,55,1025,6,14,20
4.329,5525,17,325,1,5000,69,0.000,8,13,3,12,33,120,12,12,0.000,12,10,63,1031,5,9,17
3.897,5525,17,325,1,5000,68,0.000,5,11,3,9,41,219,14,10,0.000,9,10,56,1030,2,9,16
4.589,5525,17,325,1,5000,67,0.000,-1,4,2,1,11,301,10,4,0.000,1,10,41,1032,-9,8,9
4.553,5525,17,325,1,5000,66,0.000,-2,1,2,-2,0,330,15,1,0.000,-2,10,38,1027,-12,12,4
3.919,5525,17,325,1,5000,65,0.000,-1,3,2,-2,9,306,24,2,0.000,-2,10,44,1020,-9,17,6
4.491,5525,17,325,1,5000,64,0.000,-2,1,2,-4,4,312,26,1,0.000,-4,10,39,1019,-12,20,5
3.961,5525,17,325,1,5000,63,0.000,4,6,3,2,13,316,25,6,0.000,2,10,55,1015,-3,19,8
4.167,5525,17,325,1,5000,62,0.000,-1,7,3,4,2,246,15,6,0.000,4,10,46,1016,-5,10,12
4.317,5525,17,325,1,5000,61,0.000,-1,3,2,-1,4,289,20,3,0.000,-1,10,34,1023,-12,15,8
0.925,5525,17,325,1,5000,60,0.000,2,9,2,6,77,258,20,8,34.800,6,7,81,1011,5,13,10
0.216,5525,17,325,1,5000,59,0.000,9,10,2,9,85,154,13,10,34.400,9,8,97,1018,10,7,11
1.840,5525,17,325,1,5000,58,0.000,5,9,2,6,81,187,16,8,2.200,6,5,88,1022,6,11,12
2.602,5525,17,325,1,5000,57,0.000,2,6,2,4,46,180,10,5,0.100,4,10,50,1030,-5,8,8
3.961,5525,17,325,1,5000,56,0.000,3,6,3,4,40,281,18,6,0.200,4,10,54,1021,-3,13,9
3.858,5525,17,325,1,5000,55,0.000,2,8,2,5,28,235,21,7,0.100,5,10,67,1016,1,14,14
2.828,5525,17,325,1,5000,54,0.200,0,4,1,0,40,260,19,3,0.500,0,9,76,1011,-1,12,7
0.456,5525,17,325,1,5000,53,0.000,-1,2,1,-3,79,204,25,1,5.700,-3,8,81,1020,-2,15,4
3.824,5525,17,325,1,5000,52,0.000,-6,-2,1,-6,21,254,14,-3,0.000,-6,10,67,1034,-8,10,2
2.973,5525,17,325,1,5000,51,0.000,-5,-4,1,-10,28,308,28,-4,0.100,-10,10,73,1025,-8,19,-2
0.321,5525,17,325,1,5000,50,2.000,-7,0,1,-5,91,301,19,-1,9.300,-5,5,96,1018,-1,11,1
3.221,5525,17,325,1,5000,48,0.000,-5,-2,2,-6,36,278,18,-2,0.000,-6,10,47,1027,-12,14,0
1.086,5525,17,325,1,5000,47,0.000,-3,6,2,1,70,237,22,4,32.200,1,7,80,1009,1,15,8
0.948,5525,17,325,1,5000,46,0.000,1,2,1,0,100,69,10,2,1.000,0,4,96,1019,1,6,4
1.135,5525,17,325,1,5000,45,0.000,-6,0,1,-3,100,140,10,-1,2.300,-3,2,96,1023,-1,6,1
0.325,5525,17,325,1,5000,44,0.000,-2,-2,1,-5,95,60,11,-2,0.100,-5,10,75,1026,-5,8,-1
0.532,5525,17,325,1,5000,43,2.500,-4,-3,1,-6,92,54,11,-2,3.100,-6,6,82,1026,-5,9,-2
1.886,5525,17,325,1,5000,41,0.200,-2,0,1,-3,65,140,16,1,0.200,-3,10,56,1028,-8,12,2
2.860,5525,17,325,1,5000,40,0.000,-5,4,1,0,74,223,17,3,0.000,0,10,71,1025,-2,12,8
3.137,5525,17,325,1,5000,39,0.000,-5,-2,1,-5,33,226,11,-2,0.000,-5,10,50,1028,-11,9,1
1.037,5525,17,325,1,5000,38,14.300,-2,1,1,-2,93,181,17,1,19.600,-2,6,85,1016,-1,12,2
2.158,5525,17,325,1,5000,37,0.000,0,4,1,0,39,215,18,3,0.000,0,10,52,1017,-6,12,7
2.910,5525,17,325,1,5000,36,0.000,-2,6,2,1,76,229,23,5,3.800,1,10,72,1007,0,15,9
1.524,5525,17,325,1,5000,35,0.000,-3,-1,2,-5,14,272,21,-1,0.000,-5,10,76,1015,-5,13,2
2.686,5525,17,325,1,5000,30,0.000,-4,-2,2,-5,28,285,14,-2,0.000,-5,10,48,1027,-12,11,1
1.787,5525,17,325,1,5000,29,0.000,-5,-3,1,-10,50,317,28,-3,0.000,-10,10,45,1026,-14,21,-1
2.397,5525,17,325,1,5000,28,0.000,-3,-2,1,-8,46,335,31,-2,0.000,-8,10,55,1021,-10,24,0
1.359,5525,17,325,1,5000,27,0.000,0,6,2,3,74,292,14,6,0.000,3,6,81,1014,3,9,8
0.324,5525,17,325,1,5000,26,0.000,0,3,1,0,100,107,13,2,6.000,0,5,93,1014,2,9,5
0.481,5525,17,325,1,5000,25,0.000,0,2,1,-1,98,75,9,1,5.200,-1,8,60,1019,-6,7,4
2.156,5525,17,325,1,5000,24,0.000,-3,0,1,-3,53,252,12,0,0.100,-3,10,45,1025,-11,9,3
2.359,5525,17,325,1,5000,23,0.000,-3,-2,2,-8,2,316,27,-2,0.000,-8,10,43,1022,-13,21,0
2.083,5525,17,325,1,5000,22,0.000,1,4,2,0,9,281,19,4,0.000,0,10,55,1010,-5,13,6
2.282,5525,17,325,1,5000,21,0.000,0,4,2,1,10,240,13,3,0.000,1,10,55,1012,-5,9,8
1.494,5525,17,325,1,5000,20,0.000,1,2,2,-2,18,288,21,2,0.000,-2,10,48,1020,-8,15,3
1.829,5525,17,325,1,5000,19,0.000,1,4,1,0,28,258,16,3,0.000,0,10,55,1019,-5,11,7
1.747,5525,17,325,1,5000,18,0.000,2,4,1,0,49,275,18,3,0.000,0,10,54,1010,-5,13,5
1.557,5525,17,325,1,5000,17,0.000,2,5,1,1,29,268,20,4,0.000,1,10,55,1006,-4,14,7
2.055,5525,17,325,1,5000,16,0.000,3,5,1,2,58,264,16,5,13.400,2,9,65,1002,-2,12,7
1.302,5525,17,325,1,5000,15,0.000,3,5,2,2,78,165,15,5,1.000,2,10,76,1007,1,10,7
1.880,5525,17,325,1,5000,14,0.000,3,7,2,5,38,246,7,6,0.200,5,10,60,1011,-2,5,10
1.960,5525,17,325,1,5000,13,0.000,3,6,3,5,6,232,8,6,0.000,5,10,62,1018,-1,6,9
2.010,5525,17,325,1,5000,12,0.000,2,5,2,3,6,270,11,4,0.000,3,10,65,1023,-2,8,8
0.915,5525,17,325,1,5000,11,0.000,1,4,1,3,69,211,6,3,0.000,3,10,61,1027,-3,4,6
1.999,5525,17,325,1,5000,10,0.000,1,3,2,0,9,325,17,3,0.000,0,10,59,1023,-5,11,6
1.970,5525,17,325,1,5000,9,0.000,-1,2,2,-3,21,341,24,2,0.000,-3,10,48,1014,-8,17,5
0.761,5525,17,325,1,5000,8,0.000,0,2,1,0,56,226,10,2,0.700,0,8,62,1018,-5,7,4
1.876,5525,17,325,1,5000,7,0.000,0,3,1,-1,18,324,20,2,0.000,-1,10,65,1022,-4,14,5
0.659,5525,17,325,1,5000,6,0.000,1,3,1,-1,36,328,21,3,0.000,-1,10,69,1019,-2,15,5
0.391,5525,17,325,1,5000,5,0.000,1,3,1,1,61,316,13,3,0.000,1,10,70,1014,-2,9,5
0.973,5525,17,325,1,5000,4,0.000,3,5,1,2,57,320,15,4,0.000,2,10,77,1015,0,10,7
0.237,5525,17,325,1,5000,3,0.000,2,4,1,2,86,177,14,5,24.800,2,8,86,1015,3,10,5
1.833,5525,17,325,1,5000,2,0.000,-2,11,3,7,53,247,20,9,1.400,7,9,81,1015,6,12,13
0.265,5525,17,325,1,5000,1,0.000,-4,2,1,-1,81,67,15,2,11.000,-1,9,78,1029,-1,10,2
1.114,5525,17,325,1,5000,366,0.000,2,7,2,4,77,143,22,7,0.300,4,9,76,1022,3,15,8
1.843,5525,17,325,1,5000,365,0.000,0,2,2,-1,27,177,16,2,0.000,-1,10,52,1030,-7,11,5
1.711,5525,17,325,1,5000,364,0.000,-1,2,2,-2,4,319,22,2,0.000,-2,10,57,1031,-5,16,3
1.452,5525,17,325,1,5000,363,0.000,3,5,2,2,40,220,19,5,0.000,2,10,66,1022,-1,13,8
1.675,5525,17,325,1,5000,362,0.000,-7,2,1,-1,36,204,10,1,0.000,-1,10,61,1022,-5,7,5
1.680,5525,17,325,1,5000,361,0.000,-4,-2,2,-7,17,271,16,-2,0.000,-7,10,47,1016,-12,12,0
0.727,5525,17,325,1,5000,360,3.400,-3,0,1,-2,71,275,30,2,15.400,-2,8,63,1004,-3,23,2
0.216,5525,17,325,1,5000,359,0.000,6,12,3,9,94,161,35,12,17.900,9,8,83,1012,8,21,15
1.700,5525,17,325,1,5000,358,0.000,3,5,2,2,11,224,16,4,0.000,2,10,67,1027,-1,11,6
1.309,5525,17,325,1,5000,357,0.000,4,5,3,1,31,289,28,5,0.300,1,9,68,1013,0,19,7
1.460,5525,17,325,1,5000,356,0.000,1,4,1,3,54,205,7,4,0.100,3,6,86,1011,2,4,7
0.982,5525,17,325,1,5000,355,0.000,0,2,1,-1,88,179,12,2,1.400,-1,7,88,1021,0,8,3
1.412,5525,17,325,1,5000,354,0.000,-2,0,1,-1,43,249,6,0,0.000,-1,10,78,1029,-4,5,2
0.649,5525,17,325,1,5000,353,0.000,-1,1,1,-2,75,265,11,1,0.100,-2,9,80,1026,-2,8,2
1.037,5525,17,325,1,5000,352,4.900,-3,0,1,-3,100,22,14,0,41.500,-3,7,90,1018,-1,10,1
1.926,5525,17,325,1,5000,350,0.000,0,1,1,-2,29,242,18,2,0.000,-2,10,53,1026,-7,13,3
0.242,5525,17,325,1,5000,349,0.000,4,5,1,3,80,154,23,6,58.300,3,8,76,1013,2,16,7
1.804,5525,17,325,1,5000,348,0.000,10,12,3,10,29,261,19,12,0.000,10,10,69,1016,6,12,13
0.993,5525,17,325,1,5000,347,0.000,9,12,3,11,60,190,18,12,0.100,11,6,81,1017,8,11,15
1.668,5525,17,325,1,5000,346,0.000,4,8,3,6,5,189,14,8,0.000,6,10,75,1022,4,9,12
1.693,5525,17,325,1,5000,345,0.000,4,7,3,5,10,263,14,7,0.000,5,10,67,1019,1,9,10
