Efficiency,System Size,Number Of Panels,Panel Power,Number Of Inverters,Inverter Power,date,totalSnow_cm,mintempC,avgtempC,uvIndex,WindChillC,cloudcover,winddirDegree,WindGustKmph,HeatIndexC,precipMM,FeelsLikeC,visibility,humidity,pressure,DewPointC,windspeedKmph,maxtempC
1.235,5525,17,325,1,5000,327,0.000,9,12,3,11,99,111,16,12,0.500,11,10,75,1026,8,12,13
1.085,5525,17,325,1,5000,326,0.000,11,14,3,13,64,274,7,13,0.000,13,10,69,1028,8,4,17
2.183,5525,17,325,1,5000,325,0.000,6,10,4,8,3,213,16,10,0.000,8,10,58,1030,2,11,15
2.213,5525,17,325,1,5000,324,0.000,2,7,2,4,18,219,17,6,0.000,4,10,49,1034,-4,12,10
1.850,5525,17,325,1,5000,323,0.000,1,4,2,0,6,317,21,3,0.000,0,10,52,1032,-5,16,6
1.907,5525,17,325,1,5000,322,0.000,5,8,2,5,47,280,24,8,0.300,5,10,47,1018,-3,18,9
2.396,5525,17,325,1,5000,321,0.000,8,10,4,7,0,275,30,10,0.000,7,10,38,1015,-4,22,13
1.002,5525,17,325,1,5000,320,0.000,9,13,3,10,60,194,30,12,2.200,10,10,60,1015,4,19,16
2.431,5525,17,325,1,5000,319,0.000,7,9,3,7,13,279,15,9,0.000,7,10,52,1023,-1,11,11
1.778,5525,17,325,1,5000,318,0.000,7,14,3,12,55,233,14,13,0.000,12,10,64,1017,6,10,16
0.154,5525,17,325,1,5000,317,0.000,12,15,4,15,84,219,15,16,28.400,15,7,81,1014,13,11,19
0.113,5525,17,325,1,5000,316,0.000,18,19,4,19,82,187,19,19,6.000,19,10,90,1017,17,12,20
2.295,5525,17,325,1,5000,315,0.000,16,19,4,18,30,183,13,19,0.000,18,10,73,1022,13,9,22
2.306,5525,17,325,1,5000,314,0.000,16,19,5,19,1,194,7,19,0.000,19,10,71,1027,13,5,22
2.381,5525,17,325,1,5000,313,0.000,16,20,5,19,0,233,4,20,0.000,19,10,65,1028,12,3,24
2.467,5525,17,325,1,5000,312,0.000,15,19,5,19,0,242,5,19,0.000,19,10,62,1027,11,4,24
2.330,5525,17,325,1,5000,311,0.000,13,18,5,17,24,232,6,17,0.000,17,10,64,1027,10,4,22
2.654,5525,17,325,1,5000,310,0.000,11,14,3,13,43,197,14,14,0.000,13,10,58,1029,5,10,18
2.690,5525,17,325,1,5000,309,0.000,10,13,4,12,0,175,10,12,0.000,12,10,64,1030,6,8,16
2.933,5525,17,325,1,5000,308,0.000,6,9,3,6,6,247,25,9,0.000,6,10,47,1020,-2,18,12
2.910,5525,17,325,1,5000,307,0.000,2,6,3,1,9,290,38,6,0.000,1,10,45,1014,-6,28,8
0.645,5525,17,325,1,5000,306,0.000,7,12,3,9,41,213,26,11,1.400,9,10,68,1018,4,19,15
1.804,5525,17,325,1,5000,305,0.000,5,9,3,7,4,76,11,9,0.000,7,10,49,1030,-2,8,14
1.506,5525,17,325,1,5000,304,0.000,9,10,3,8,74,144,17,10,1.000,8,6,72,1014,5,13,11
0.335,5525,17,325,1,5000,303,0.000,10,14,3,13,97,57,21,15,86.400,13,6,86,1007,12,16,16
1.546,5525,17,325,1,5000,302,0.000,14,18,4,17,84,165,6,17,0.400,17,8,68,1020,11,5,21
3.002,5525,17,325,1,5000,272,0.000,20,25,6,24,32,189,19,25,0.300,25,10,69,1011,18,14,29
1.723,5525,17,325,1,5000,271,0.000,20,24,5,23,48,161,10,24,0.300,24,10,75,1015,18,7,27
1.304,5525,17,325,1,5000,270,0.000,18,22,5,21,80,151,10,22,10.700,22,9,81,1017,18,7,25
1.516,5525,17,325,1,5000,269,0.000,18,21,5,20,42,198,12,21,0.000,20,10,64,1018,13,9,22
0.646,5525,17,325,1,5000,268,0.000,18,23,6,22,46,253,10,22,0.000,22,10,55,1016,12,7,27
4.424,5525,17,325,1,5000,267,0.000,14,20,5,19,4,301,18,19,0.000,19,10,49,1016,8,12,25
1.740,5525,17,325,1,5000,356,0.000,1,4,1,3,31,234,6,4,0.000,3,10,66,1029,-2,4,6
1.125,5525,17,325,1,5000,355,0.000,-1,2,1,0,73,134,5,1,0.000,0,10,53,1035,-8,4,3
1.796,5525,17,325,1,5000,354,0.000,-1,1,1,-1,28,199,8,0,0.000,-1,10,45,1035,-10,6,3
1.946,5525,17,325,1,5000,353,0.000,-6,-2,2,-7,3,270,19,-3,0.100,-7,10,40,1030,-14,16,0
1.844,5525,17,325,1,5000,352,0.000,-3,1,2,-5,13,301,29,0,0.100,-5,10,52,1016,-8,21,4
0.240,5525,17,325,1,5000,351,0.000,3,4,1,1,90,267,28,4,5.400,1,8,82,1010,1,19,6
1.729,5525,17,325,1,5000,349,0.000,3,7,2,3,33,280,26,6,0.000,3,10,62,1014,-1,18,9
0.662,5525,17,325,1,5000,348,0.000,6,8,2,5,81,209,16,7,8.400,5,5,89,1000,5,10,8
0.148,5525,17,325,1,5000,347,0.000,1,4,1,3,100,220,4,4,3.100,3,8,84,1024,1,3,6
1.955,5525,17,325,1,5000,346,0.000,-1,2,1,-2,30,168,13,1,0.000,-2,10,43,1038,-10,9,4
1.775,5525,17,325,1,5000,345,12.400,-1,1,1,-4,28,312,19,1,14.600,-4,8,67,1028,-5,14,2
0.202,5525,17,325,1,5000,344,0.000,4,12,3,8,88,254,31,11,7.800,8,9,84,1013,8,19,13
0.224,5525,17,325,1,5000,343,0.000,6,8,2,6,91,186,18,8,16.200,6,5,90,1016,6,11,11
1.937,5525,17,325,1,5000,342,0.000,1,4,1,2,48,155,14,4,0.000,2,10,59,1031,-4,10,6
1.936,5525,17,325,1,5000,341,0.000,1,3,2,1,20,293,14,4,0.200,1,10,54,1028,-5,10,6
1.435,5525,17,325,1,5000,340,0.000,1,5,1,2,77,238,12,4,0.700,2,8,68,1021,-1,9,7
1.769,5525,17,325,1,5000,339,0.000,2,4,2,0,8,300,25,4,0.000,0,10,53,1013,-5,18,7
1.284,5525,17,325,1,5000,338,0.800,3,6,2,2,51,267,18,5,1.800,2,9,63,1003,-2,13,8
2.100,5525,17,325,1,5000,337,0.200,2,5,2,0,27,317,29,4,0.200,0,10,62,1006,-3,21,7
0.548,5525,17,325,1,5000,336,0.700,3,5,1,1,88,303,24,4,2.000,1,7,76,1003,1,17,6
0.118,5525,17,325,1,5000,335,0.000,4,6,2,3,93,149,17,5,5.800,3,7,84,1006,3,12,7
1.060,5525,17,325,1,5000,334,0.000,3,5,2,3,57,174,10,5,0.000,3,10,46,1018,-6,7,7
1.994,5525,17,325,1,5000,333,0.000,2,5,3,2,25,239,20,5,0.000,2,10,54,1024,-4,15,8
1.541,5525,17,325,1,5000,332,0.000,5,7,2,3,33,302,35,7,0.000,3,10,54,1018,-2,26,9
0.540,5525,17,325,1,5000,331,0.000,9,13,3,10,48,212,32,12,0.600,10,9,78,1011,8,21,15
2.187,5525,17,325,1,5000,330,0.000,7,12,3,10,26,196,9,11,0.000,10,10,68,1016,5,6,14
2.154,5525,17,325,1,5000,329,0.000,5,8,3,7,4,217,11,8,0.000,7,10,64,1011,1,8,11
1.612,5525,17,325,1,5000,328,0.000,5,7,2,4,50,278,24,7,21.800,4,8,69,1002,1,18,10
1.179,5525,17,325,1,5000,327,0.000,3,5,1,3,64,208,12,4,2.700,3,10,62,1015,-3,9,7
0.495,5525,17,325,1,5000,326,0.000,5,11,3,8,62,258,23,10,0.100,8,10,66,1014,4,15,12
2.085,5525,17,325,1,5000,325,0.000,3,7,3,5,21,275,14,7,0.000,5,10,61,1023,0,10,10
1.216,5525,17,325,1,5000,324,0.000,6,8,2,6,71,258,16,8,0.400,6,9,63,1016,1,12,9
2.159,5525,17,325,1,5000,323,0.000,2,8,2,6,81,289,10,7,2.600,6,8,73,1010,3,7,10
1.308,5525,17,325,1,5000,322,0.000,5,6,2,4,86,101,10,6,0.100,4,10,74,1012,2,8,8
1.195,5525,17,325,1,5000,321,0.000,1,3,1,-1,82,26,18,3,0.000,-1,10,51,1023,-6,13,5
2.542,5525,17,325,1,5000,320,0.000,1,2,1,-2,25,58,24,3,0.000,-2,10,44,1026,-9,17,4
2.197,5525,17,325,1,5000,319,0.000,2,7,2,4,49,295,11,6,0.000,4,10,50,1024,-4,7,10
1.695,5525,17,325,1,5000,318,0.000,-1,3,1,0,31,190,15,3,0.000,0,10,37,1028,-11,11,6
2.731,5525,17,325,1,5000,317,0.000,-3,1,2,-3,6,287,14,0,0.000,-3,10,37,1029,-13,11,3
0.452,5525,17,325,1,5000,316,0.000,-1,4,1,2,56,298,26,6,4.600,2,9,56,1015,-2,19,8
2.315,5525,17,325,1,5000,315,0.000,9,14,4,13,10,207,9,13,0.000,13,10,63,1016,6,6,17
2.230,5525,17,325,1,5000,314,0.000,4,9,2,7,28,211,13,8,0.000,7,10,55,1019,-1,9,12
2.526,5525,17,325,1,5000,313,0.000,1,5,1,2,28,117,12,4,0.000,2,10,44,1025,-7,9,7
2.318,5525,17,325,1,5000,312,0.000,1,4,1,0,31,323,24,4,0.000,0,10,50,1024,-6,19,5
1.439,5525,17,325,1,5000,311,0.000,9,12,3,9,60,212,11,11,3.900,9,9,65,1021,5,7,14
2.849,5525,17,325,1,5000,310,0.000,7,12,4,10,5,296,15,11,0.000,10,10,51,1029,1,11,15
2.468,5525,17,325,1,5000,309,0.000,9,14,3,12,26,250,14,13,0.000,12,10,56,1023,4,10,17
2.977,5525,17,325,1,5000,308,0.000,7,12,4,10,12,164,13,11,0.000,10,10,48,1026,0,10,15
3.014,5525,17,325,1,5000,307,0.000,5,10,3,7,2,290,19,9,0.000,7,10,49,1023,-1,14,12
3.054,5525,17,325,1,5000,306,0.000,7,11,4,9,1,173,8,10,0.000,9,10,46,1022,-1,7,13
2.816,5525,17,325,1,5000,305,0.000,6,9,3,5,0,294,32,8,21.400,5,10,48,1022,-2,24,11
0.476,5525,17,325,1,5000,304,0.000,14,22,5,20,98,184,28,21,31.500,20,8,84,1009,17,17,24
1.258,5525,17,325,1,5000,303,0.000,15,17,4,17,87,217,7,17,2.700,17,9,78,1022,13,5,19
1.355,5525,17,325,1,5000,302,0.000,15,17,4,16,82,126,9,16,0.000,16,10,71,1024,11,7,18
3.101,5525,17,325,1,5000,301,0.000,13,17,5,16,12,197,12,16,0.000,16,10,67,1021,10,9,20
1.551,5525,17,325,1,5000,300,0.000,16,21,5,20,50,207,25,20,42.500,20,9,76,1012,15,16,24
1.247,5525,17,325,1,5000,299,0.000,15,16,5,16,52,135,12,16,0.000,16,10,65,1022,9,8,17
1.927,5525,17,325,1,5000,298,0.000,13,17,4,17,39,231,8,16,0.000,17,10,57,1024,7,6,20
3.258,5525,17,325,1,5000,297,0.000,13,18,5,16,0,224,11,16,0.000,16,10,46,1026,5,8,21
3.236,5525,17,325,1,5000,296,0.000,12,16,5,15,3,280,18,15,0.000,15,10,56,1018,5,13,18
0.489,5525,17,325,1,5000,295,0.000,14,17,4,16,70,204,16,16,14.600,16,8,83,1013,13,11,20
3.341,5525,17,325,1,5000,294,0.000,12,17,5,15,44,204,11,16,0.100,15,10,72,1018,10,8,22
0.518,5525,17,325,1,5000,293,0.000,12,13,3,11,88,106,12,13,40.400,11,7,83,1014,10,9,13
2.949,5525,17,325,1,5000,292,0.000,10,15,3,13,32,184,9,14,0.000,13,10,54,1018,4,7,18
3.624,5525,17,325,1,5000,291,0.000,8,13,4,10,2,316,24,12,0.000,10,10,54,1015,3,18,16
2.314,5525,17,325,1,5000,290,0.000,10,12,3,9,63,292,35,11,0.100,9,10,54,1005,2,26,13
0.301,5525,17,325,1,5000,289,0.000,11,15,3,13,57,214,23,14,33.700,13,8,77,1006,10,16,17
3.530,5525,17,325,1,5000,288,0.000,13,18,5,17,6,231,13,17,0.000,17,10,47,1019,6,9,23
3.667,5525,17,325,1,5000,287,0.000,13,19,5,18,9,281,9,18,0.000,18,10,57,1016,8,7,23
1.833,5525,17,325,1,5000,286,0.000,13,16,4,15,60,168,13,15,0.300,15,10,55,1018,5,10,19
2.009,5525,17,325,1,5000,285,0.000,15,18,5,18,20,158,5,18,0.100,18,10,63,1016,10,4,20
3.816,5525,17,325,1,5000,284,0.000,13,18,5,17,5,24,12,18,0.000,17,10,45,1020,5,10,21
2.452,5525,17,325,1,5000,283,0.000,13,19,4,17,45,18,15,18,0.000,17,10,61,1023,9,12,23
2.244,5525,17,325,1,5000,282,0.000,14,16,4,16,50,34,16,16,1.100,16,9,59,1023,8,12,19
2.011,5525,17,325,1,5000,281,0.000,16,17,4,17,59,27,17,17,1.100,17,10,59,1022,9,13,18
2.807,5525,17,325,1,5000,280,0.000,18,23,5,22,74,221,21,22,1.500,22,10,67,1020,15,16,27
0.823,5525,17,325,1,5000,279,0.000,16,22,5,20,92,172,21,21,0.000,20,10,71,1024,15,15,24
2.801,5525,17,325,1,5000,278,0.000,11,15,3,13,32,83,16,14,0.000,13,10,56,1028,5,13,18
3.908,5525,17,325,1,5000,277,0.000,14,20,5,20,24,218,23,21,0.000,20,10,57,1019,11,18,22
0.981,5525,17,325,1,5000,276,0.000,22,28,6,27,63,243,12,28,1.600,28,10,66,1013,19,8,32
3.338,5525,17,325,1,5000,275,0.000,24,30,8,29,28,251,15,30,0.000,30,10,57,1012,19,11,34
3.809,5525,17,325,1,5000,274,0.000,20,26,7,25,43,172,14,26,0.100,26,10,65,1018,17,10,30
0.402,5525,17,325,1,5000,273,0.000,21,22,5,22,95,108,14,24,1.500,22,10,70,1023,16,11,22
3.036,5525,17,325,1,5000,272,0.000,22,26,6,25,41,121,15,27,3.000,27,10,67,1023,18,11,28
1.831,5525,17,325,1,5000,271,0.000,19,25,5,24,41,197,13,25,6.000,25,10,70,1019,18,9,30
3.871,5525,17,325,1,5000,270,0.000,20,24,6,23,14,237,12,24,0.000,24,10,54,1019,13,9,27
1.255,5525,17,325,1,5000,269,0.000,21,26,6,24,15,266,13,25,0.300,25,10,55,1011,14,10,31
4.193,5525,17,325,1,5000,268,0.000,19,25,6,23,7,260,10,23,0.000,23,10,44,1013,10,8,28
4.279,5525,17,325,1,5000,267,0.000,20,23,6,22,6,317,19,23,0.500,23,10,54,1012,12,15,25
1.682,5525,17,325,1,5000,356,0.000,5,8,3,4,30,294,26,7,2.300,4,10,58,1008,-1,20,9
0.880,5525,17,325,1,5000,355,0.000,12,15,4,14,84,178,20,15,15.600,14,8,89,993,13,12,16
0.231,5525,17,325,1,5000,354,0.000,3,5,1,4,74,98,15,6,13.600,4,9,78,1014,2,9,7
1.530,5525,17,325,1,5000,353,0.000,3,6,3,4,4,203,8,6,0.000,4,10,52,1021,-4,6,9
1.904,5525,17,325,1,5000,352,0.000,2,5,2,1,3,310,17,4,0.000,1,10,52,1021,-5,12,6
1.421,5525,17,325,1,5000,351,0.000,5,8,2,4,20,297,22,7,0.000,4,10,61,1013,-1,15,11
0.304,5525,17,325,1,5000,350,0.000,4,6,2,4,89,181,19,7,35.900,4,8,84,1012,4,14,8
0.248,5525,17,325,1,5000,349,0.000,9,10,3,8,100,52,24,10,30.500,8,7,96,1018,9,15,11
0.457,5525,17,325,1,5000,348,0.000,4,7,2,6,52,61,7,6,5.000,6,10,81,1028,3,5,9
1.533,5525,17,325,1,5000,347,0.000,3,7,2,4,55,111,8,6,0.000,4,10,68,1026,0,6,9
1.660,5525,17,325,1,5000,346,0.000,0,4,1,2,29,228,9,4,0.000,2,10,58,1022,-4,6,7
1.995,5525,17,325,1,5000,345,0.000,-1,4,2,1,3,297,10,3,0.000,1,10,55,1020,-6,7,7
1.425,5525,17,325,1,5000,344,0.000,-1,1,1,-3,58,179,14,0,0.000,-3,10,53,1021,-8,10,3
0.399,5525,17,325,1,5000,343,0.200,-1,0,1,-3,81,39,11,0,0.300,-3,9,52,1029,-9,8,1
1.803,5525,17,325,1,5000,342,0.000,-1,1,1,-1,69,275,8,1,0.000,-1,10,46,1034,-10,6,2
2.070,5525,17,325,1,5000,341,0.000,1,3,2,0,14,232,14,3,0.000,0,10,48,1030,-7,10,4
1.659,5525,17,325,1,5000,340,0.000,0,3,1,-1,45,248,16,3,0.000,-1,10,49,1025,-7,11,5
1.141,5525,17,325,1,5000,339,0.100,1,2,1,0,55,161,10,2,0.100,0,10,52,1020,-7,8,4
0.880,5525,17,325,1,5000,338,0.000,3,4,1,1,39,317,16,4,0.000,1,10,52,1017,-5,12,6
1.996,5525,17,325,1,5000,337,0.000,8,11,3,9,25,288,22,11,0.000,9,10,63,1008,4,14,13
0.594,5525,17,325,1,5000,336,0.000,7,12,3,10,88,169,13,11,0.500,10,4,92,1007,10,8,15
0.344,5525,17,325,1,5000,335,0.000,3,5,1,3,64,70,7,5,2.600,3,8,82,1021,2,5,6
0.908,5525,17,325,1,5000,334,0.000,2,4,1,3,44,141,7,4,0.000,3,10,60,1018,-3,5,6
2.243,5525,17,325,1,5000,333,0.000,-1,2,2,-2,24,273,16,2,0.000,-2,10,47,1019,-8,12,4
2.101,5525,17,325,1,5000,332,0.000,0,1,1,-5,42,295,31,1,0.000,-5,10,45,1010,-10,24,3
1.927,5525,17,325,1,5000,331,0.000,1,3,2,-1,28,294,26,3,0.000,-1,10,51,1005,-6,19,5
0.378,5525,17,325,1,5000,330,0.000,6,9,2,6,53,194,18,8,8.200,6,10,79,1005,5,11,10
2.256,5525,17,325,1,5000,329,0.000,4,10,4,8,19,236,12,9,0.000,8,10,81,1012,6,7,14
0.228,5525,17,325,1,5000,328,0.000,0,5,1,1,84,213,17,4,47.500,1,9,85,1015,1,10,6
1.247,5525,17,325,1,5000,327,0.000,-3,0,2,-4,15,113,9,-1,0.000,-4,10,35,1033,-15,8,2
1.794,5525,17,325,1,5000,326,0.000,-2,-1,2,-5,13,267,16,-1,0.000,-5,10,37,1032,-14,13,1
2.325,5525,17,325,1,5000,325,0.000,4,7,3,3,12,283,16,6,0.000,3,10,52,1022,-3,12,9
1.635,5525,17,325,1,5000,324,0.000,5,9,2,6,34,300,18,9,0.000,6,10,64,1016,2,13,11
1.923,5525,17,325,1,5000,323,0.000,6,11,3,9,47,182,9,10,0.000,9,10,73,1018,5,5,14
1.831,5525,17,325,1,5000,322,0.000,4,8,3,6,27,124,8,7,0.000,6,10,68,1026,2,6,10
1.889,5525,17,325,1,5000,321,0.000,4,7,3,4,4,271,12,6,0.000,4,10,64,1025,0,9,8
2.624,5525,17,325,1,5000,320,0.000,2,5,1,0,21,286,23,4,7.100,0,9,76,1012,0,16,7
1.703,5525,17,325,1,5000,318,0.000,2,4,1,1,66,253,16,4,0.000,1,10,48,1031,-6,12,6
0.705,5525,17,325,1,5000,317,0.000,6,7,2,4,72,279,18,7,28.200,4,8,76,1019,3,13,9
1.404,5525,17,325,1,5000,316,0.000,4,7,2,6,37,161,6,6,5.000,6,10,59,1028,-1,5,9
2.790,5525,17,325,1,5000,315,0.000,1,8,3,5,0,252,8,6,0.000,5,10,42,1030,-6,6,11
2.748,5525,17,325,1,5000,314,0.000,2,5,2,1,8,309,25,5,0.000,1,10,46,1022,-6,19,6
0.259,5525,17,325,1,5000,313,0.000,8,10,2,8,81,203,14,9,32.300,8,8,75,1020,5,10,11
2.700,5525,17,325,1,5000,312,0.000,10,12,4,10,30,181,14,12,0.000,10,10,47,1025,1,11,14
1.309,5525,17,325,1,5000,311,0.000,12,15,5,14,10,251,12,15,0.000,14,10,58,1019,6,8,17
0.412,5525,17,325,1,5000,310,0.000,12,15,4,14,62,186,15,14,5.900,14,10,90,1013,13,10,18
0.445,5525,17,325,1,5000,309,0.000,12,12,3,11,99,211,14,12,22.400,11,7,86,1023,10,10,13
2.975,5525,17,325,1,5000,308,0.000,9,12,4,11,15,161,10,11,0.000,11,10,50,1032,1,8,14
2.898,5525,17,325,1,5000,307,0.000,11,12,3,10,33,300,20,12,14.300,10,9,54,1016,3,16,14
1.115,5525,17,325,1,5000,306,0.000,14,21,5,20,85,210,24,20,27.900,20,8,77,1005,16,16,23
2.337,5525,17,325,1,5000,305,0.000,14,20,5,19,41,201,22,19,0.300,19,9,72,1011,13,15,24
2.919,5525,17,325,1,5000,304,0.000,10,16,5,15,10,196,16,15,0.000,15,10,62,1018,8,10,20
3.130,5525,17,325,1,5000,303,0.000,8,13,4,12,6,259,12,12,0.000,12,10,59,1021,4,9,16
2.284,5525,17,325,1,5000,302,0.000,10,12,4,10,32,268,21,12,0.800,10,10,59,1013,4,15,14
1.780,5525,17,325,1,5000,301,0.000,9,13,3,10,57,234,18,12,0.700,10,10,67,1009,6,12,15
1.319,5525,17,325,1,5000,300,0.000,9,10,2,8,89,248,18,10,41.700,8,8,83,1004,7,13,12
0.814,5525,17,325,1,5000,299,0.000,8,9,2,7,68,81,14,8,24.100,7,9,68,1017,3,10,10
2.889,5525,17,325,1,5000,298,0.000,5,10,3,7,18,310,10,9,0.000,7,10,48,1023,-2,8,12
2.886,5525,17,325,1,5000,297,0.000,8,11,4,8,2,324,20,10,0.000,8,10,50,1023,0,15,12
3.254,5525,17,325,1,5000,296,0.000,9,16,5,13,6,267,16,14,0.000,13,10,48,1018,2,12,20
3.519,5525,17,325,1,5000,295,0.000,6,11,4,8,13,237,14,10,0.000,8,10,48,1024,-1,11,13
3.514,5525,17,325,1,5000,294,0.000,7,10,3,6,9,308,27,9,0.200,6,10,48,1018,-1,21,11
1.608,5525,17,325,1,5000,293,0.000,13,16,4,15,65,261,19,15,3.200,15,9,63,1009,8,13,18
3.455,5525,17,325,1,5000,292,0.000,10,15,4,14,16,214,14,14,0.000,14,10,46,1023,2,11,18
3.679,5525,17,325,1,5000,291,0.000,7,11,4,10,3,312,14,11,0.000,10,10,45,1029,0,11,14
3.622,5525,17,325,1,5000,290,0.000,11,16,5,14,41,293,18,15,0.000,14,10,47,1019,3,14,19
3.028,5525,17,325,1,5000,289,0.000,11,15,4,14,24,291,13,15,0.000,14,10,50,1021,4,11,17
1.092,5525,17,325,1,5000,288,0.000,15,19,4,18,72,216,21,19,4.000,18,7,76,1018,14,14,22
1.247,5525,17,325,1,5000,287,0.000,11,16,4,14,56,206,8,14,0.100,14,10,56,1023,6,6,18
2.986,5525,17,325,1,5000,286,0.000,12,13,3,13,51,290,12,13,2.700,13,8,53,1015,4,10,15
3.816,5525,17,325,1,5000,285,0.000,13,16,5,15,12,325,23,16,7.300,15,10,53,1008,6,19,17
1.051,5525,17,325,1,5000,284,0.000,23,25,5,24,88,208,20,26,48.100,26,7,82,1005,21,14,28
2.887,5525,17,325,1,5000,283,0.000,22,26,6,25,39,175,11,27,0.600,27,10,73,1018,20,9,29
2.445,5525,17,325,1,5000,282,0.000,22,26,6,25,45,143,9,27,2.000,27,10,75,1025,20,7,29
2.076,5525,17,325,1,5000,281,0.000,23,26,6,25,47,142,8,27,7.100,27,9,78,1026,21,6,29
2.695,5525,17,325,1,5000,280,0.000,21,27,6,25,28,183,6,28,3.400,28,10,77,1023,21,4,32
0.442,5525,17,325,1,5000,279,0.000,20,22,5,22,89,152,7,23,0.300,23,10,79,1022,18,5,25
0.586,5525,17,325,1,5000,278,0.000,19,20,5,21,75,56,13,22,11.300,21,9,70,1019,15,10,22
3.600,5525,17,325,1,5000,277,0.000,22,28,6,26,26,217,9,28,11.300,28,9,67,1016,19,6,32
3.720,5525,17,325,1,5000,276,0.000,22,26,7,25,18,252,11,26,3.700,26,10,67,1018,18,8,28
3.264,5525,17,325,1,5000,275,0.000,20,26,6,24,19,210,16,25,8.900,25,9,68,1020,18,11,30
4.049,5525,17,325,1,5000,274,0.000,19,25,7,24,17,198,11,24,0.200,24,10,68,1025,17,8,29
3.825,5525,17,325,1,5000,273,0.000,17,23,5,22,26,109,9,22,0.000,22,10,54,1026,12,7,27
4.227,5525,17,325,1,5000,272,0.000,19,23,5,22,29,271,10,22,0.000,22,10,62,1023,13,8,26
3.904,5525,17,325,1,5000,271,0.000,15,22,5,20,31,244,9,21,4.200,20,10,67,1018,14,7,26
0.395,5525,17,325,1,5000,270,0.000,16,18,4,18,86,75,14,18,6.500,18,8,67,1019,12,10,19
3.806,5525,17,325,1,5000,269,0.000,22,27,6,25,39,231,13,27,23.300,27,8,75,1016,20,9,31
1.764,5525,17,325,1,5000,268,0.000,19,24,5,23,76,159,11,24,13.400,24,9,86,1023,20,8,27
