Efficiency,System Size,Number Of Panels,Panel Power,Number Of Inverters,Inverter Power,date,totalSnow_cm,mintempC,avgtempC,uvIndex,WindChillC,cloudcover,winddirDegree,WindGustKmph,HeatIndexC,precipMM,FeelsLikeC,visibility,humidity,pressure,DewPointC,windspeedKmph,maxtempC
3.584,5525,17,325,1,5000,125,0.000,12,17,4,17,58,277,21,17,13.600,17,8,79,1010,13,15,19
3.712,5525,17,325,1,5000,124,0.000,18,24,5,23,66,224,13,24,8.000,24,9,79,1007,18,9,29
2.161,5525,17,325,1,5000,123,0.000,17,17,4,18,70,218,14,18,4.800,18,9,84,1009,15,8,19
5.404,5525,17,325,1,5000,122,0.000,12,21,6,19,10,231,18,19,0.000,19,10,44,1012,6,12,26
6.271,5525,17,325,1,5000,121,0.000,7,12,3,10,16,290,25,12,0.000,10,10,38,1017,-3,18,17
5.039,5525,17,325,1,5000,120,0.000,14,17,4,17,61,274,26,18,3.100,17,8,75,1006,12,16,19
3.180,5525,17,325,1,5000,119,0.000,19,24,6,23,30,219,18,24,0.000,24,10,67,1009,16,12,28
5.008,5525,17,325,1,5000,118,0.000,17,24,5,23,33,246,15,23,0.200,23,10,61,1015,14,10,29
5.637,5525,17,325,1,5000,117,0.000,11,18,5,17,9,196,9,18,0.000,17,10,54,1020,7,6,24
6.076,5525,17,325,1,5000,116,0.000,5,11,4,10,15,323,14,11,0.000,10,10,49,1022,0,11,16
3.422,5525,17,325,1,5000,115,0.000,12,15,3,13,81,264,26,14,23.300,13,8,75,1007,9,19,17
3.312,5525,17,325,1,5000,114,0.000,8,14,3,12,41,171,12,12,2.500,12,10,58,1017,4,9,18
5.124,5525,17,325,1,5000,113,0.000,4,11,4,8,10,281,17,10,0.000,8,10,48,1020,-1,13,16
3.235,5525,17,325,1,5000,112,0.000,2,8,2,4,36,289,24,7,0.000,4,10,46,1018,-5,18,12
4.286,5525,17,325,1,5000,111,0.000,6,11,3,9,44,249,28,11,0.900,9,10,58,1010,3,21,13
5.680,5525,17,325,1,5000,110,0.000,12,18,5,16,19,216,11,17,0.000,16,10,49,1015,5,8,22
3.054,5525,17,325,1,5000,109,0.000,10,12,3,12,85,118,6,12,6.900,12,9,71,1014,6,4,14
4.967,5525,17,325,1,5000,108,0.000,9,12,3,11,74,294,9,11,0.100,11,10,61,1012,4,7,14
4.087,5525,17,325,1,5000,107,0.000,7,10,2,7,78,306,18,9,0.000,7,10,66,1011,3,13,11
3.833,5525,17,325,1,5000,106,0.000,6,10,2,6,34,297,22,9,0.100,6,10,59,1010,1,17,12
5.222,5525,17,325,1,5000,105,0.000,10,13,3,12,72,263,16,12,4.400,12,7,71,1008,6,12,16
1.551,5525,17,325,1,5000,104,0.000,10,11,3,10,76,194,10,11,8.400,10,7,89,1016,9,7,11
3.478,5525,17,325,1,5000,103,0.000,11,15,4,14,63,229,16,14,0.700,14,9,58,1010,5,12,18
2.581,5525,17,325,1,5000,102,0.000,13,16,4,15,71,270,15,16,0.700,15,10,67,1007,9,10,19
4.412,5525,17,325,1,5000,101,0.000,17,20,5,19,79,227,18,20,17.400,19,8,80,1001,15,11,24
3.076,5525,17,325,1,5000,100,0.000,12,16,4,15,77,131,14,15,0.100,15,10,81,1013,12,10,19
0.895,5525,17,325,1,5000,99,0.000,9,11,3,10,85,133,16,11,3.600,10,10,81,1020,8,12,14
4.746,5525,17,325,1,5000,98,0.000,10,13,3,12,83,121,17,14,5.300,12,9,72,1018,8,14,16
4.485,5525,17,325,1,5000,97,0.000,5,11,3,10,96,120,9,11,7.700,10,8,90,1015,10,6,12
4.744,5525,17,325,1,5000,96,0.000,12,14,3,14,70,107,7,14,0.500,14,9,65,1015,7,5,16
5.209,5525,17,325,1,5000,95,0.000,8,14,3,13,33,283,11,13,0.000,13,10,65,1020,6,9,18
5.247,5525,17,325,1,5000,94,0.000,6,11,3,9,70,272,15,10,0.500,9,10,55,1022,1,10,15
4.734,5525,17,325,1,5000,93,0.000,0,7,3,3,23,287,15,6,0.000,3,10,38,1027,-8,11,11
5.536,5525,17,325,1,5000,92,0.000,-1,3,1,-3,40,317,28,2,0.000,-3,10,44,1022,-10,22,6
1.603,5525,17,325,1,5000,91,0.000,2,6,2,2,92,316,29,6,13.100,2,8,71,1014,1,22,7
0.798,5525,17,325,1,5000,90,0.000,11,14,3,12,76,183,20,13,17.900,12,8,89,1018,12,13,15
5.211,5525,17,325,1,5000,89,0.000,7,13,4,11,0,171,16,12,0.000,11,10,48,1026,1,12,19
5.487,5525,17,325,1,5000,88,0.000,5,8,3,6,4,296,25,9,0.000,6,10,45,1020,-3,19,12
1.062,5525,17,325,1,5000,87,0.000,10,15,4,14,48,150,16,15,0.500,14,10,56,1012,6,12,19
3.946,5525,17,325,1,5000,86,0.000,8,14,4,13,17,272,13,14,0.000,13,10,41,1020,0,10,20
4.906,5525,17,325,1,5000,85,0.000,16,20,5,19,53,241,30,20,3.100,19,10,61,1012,10,21,23
1.556,5525,17,325,1,5000,84,0.000,10,16,4,14,63,170,17,15,0.100,14,10,75,1020,10,12,20
0.480,5525,17,325,1,5000,83,0.000,9,11,3,10,90,109,12,11,2.400,10,6,90,1022,9,9,12
4.046,5525,17,325,1,5000,82,0.000,7,12,3,10,46,87,12,11,0.000,10,10,71,1025,6,9,15
5.018,5525,17,325,1,5000,81,0.000,8,12,4,11,1,99,8,11,0.000,11,10,48,1030,0,6,16
2.481,5525,17,325,1,5000,172,0.000,22,26,6,25,47,182,19,27,9.400,27,9,65,1016,18,13,30
3.392,5525,17,325,1,5000,171,0.000,21,26,6,25,61,165,15,26,3.600,26,9,66,1017,18,11,29
3.135,5525,17,325,1,5000,170,0.000,19,22,5,22,85,101,20,22,8.400,22,8,80,1019,18,14,26
1.400,5525,17,325,1,5000,169,0.000,17,19,4,19,88,72,19,19,0.300,19,10,77,1023,15,14,21
4.700,5525,17,325,1,5000,168,0.000,17,21,6,20,27,79,16,21,0.000,20,10,56,1027,11,13,24
5.441,5525,17,325,1,5000,167,0.000,18,21,6,20,33,85,17,21,0.000,20,10,56,1026,11,13,24
6.008,5525,17,325,1,5000,166,0.000,16,19,4,19,58,63,14,19,0.300,19,10,50,1026,8,10,21
6.117,5525,17,325,1,5000,165,0.000,18,21,5,21,39,59,15,22,0.000,21,10,45,1021,8,12,24
6.060,5525,17,325,1,5000,164,0.000,20,24,6,24,5,339,14,24,0.000,24,10,44,1020,10,11,27
3.318,5525,17,325,1,5000,163,0.000,25,27,6,27,85,222,22,28,5.300,28,10,66,1016,20,16,28
4.530,5525,17,325,1,5000,162,0.000,24,28,6,27,51,191,24,30,1.700,30,10,69,1013,21,18,32
5.814,5525,17,325,1,5000,161,0.000,21,26,7,25,1,190,12,26,0.000,26,10,49,1016,14,10,30
6.299,5525,17,325,1,5000,160,0.000,16,23,6,22,4,192,12,22,0.000,22,10,45,1018,9,9,27
6.080,5525,17,325,1,5000,159,0.000,19,22,6,22,8,241,18,23,0.000,23,10,48,1013,10,14,25
5.059,5525,17,325,1,5000,158,0.000,23,28,6,27,41,282,18,28,4.700,28,9,61,1009,18,13,31
4.080,5525,17,325,1,5000,157,0.000,21,27,6,26,66,215,15,28,2.100,28,10,63,1012,18,11,32
4.761,5525,17,325,1,5000,156,0.000,24,30,6,29,35,237,17,30,32.400,30,9,57,1010,17,12,34
5.138,5525,17,325,1,5000,155,0.000,17,27,7,25,12,249,18,26,0.000,26,10,58,1009,15,12,33
3.648,5525,17,325,1,5000,154,0.000,15,17,4,16,47,186,11,17,0.400,16,9,57,1017,8,7,18
5.900,5525,17,325,1,5000,153,0.000,13,18,5,17,15,280,15,18,0.000,17,10,41,1023,4,11,22
5.553,5525,17,325,1,5000,152,0.000,14,18,5,17,5,287,20,18,0.000,17,10,44,1019,5,16,20
5.847,5525,17,325,1,5000,151,0.000,21,23,6,23,30,298,18,24,0.100,24,10,57,1013,14,14,26
3.759,5525,17,325,1,5000,150,0.000,23,26,6,25,75,205,22,27,7.700,27,9,74,1014,20,15,29
1.252,5525,17,325,1,5000,149,0.000,20,25,6,24,76,158,23,25,7.900,25,9,78,1017,20,17,30
3.450,5525,17,325,1,5000,148,0.000,18,22,5,21,82,129,14,22,2.600,22,10,76,1023,17,11,26
5.342,5525,17,325,1,5000,147,0.000,17,22,6,21,25,120,11,22,0.000,22,10,72,1023,16,9,26
4.461,5525,17,325,1,5000,146,0.000,14,21,5,20,45,118,10,20,0.000,20,10,70,1022,13,8,26
2.219,5525,17,325,1,5000,145,0.000,16,18,4,18,76,94,14,19,0.000,18,10,75,1021,14,11,21
5.550,5525,17,325,1,5000,144,0.000,16,22,5,21,43,267,13,22,0.800,22,9,74,1015,16,10,26
2.297,5525,17,325,1,5000,143,0.000,14,16,4,15,95,83,16,16,17.400,15,7,95,1019,15,11,18
3.992,5525,17,325,1,5000,142,0.000,11,14,3,12,96,84,23,14,0.000,12,10,75,1026,9,17,17
4.758,5525,17,325,1,5000,141,0.000,11,13,4,11,42,84,28,13,0.000,11,10,56,1025,4,22,16
4.050,5525,17,325,1,5000,140,0.000,14,16,5,15,33,80,27,16,0.000,15,10,48,1020,4,21,19
1.671,5525,17,325,1,5000,139,0.000,14,17,4,17,88,70,18,18,0.000,17,10,75,1017,12,14,20
1.953,5525,17,325,1,5000,138,0.000,8,14,3,14,97,88,21,15,2.400,14,7,82,1019,12,16,17
5.327,5525,17,325,1,5000,137,0.000,20,24,5,23,79,177,15,24,10.200,24,9,64,1014,16,10,27
3.635,5525,17,325,1,5000,135,0.000,11,16,4,15,35,168,14,15,0.000,15,10,63,1025,8,10,20
6.182,5525,17,325,1,5000,134,0.000,8,13,4,12,8,273,12,12,0.000,12,10,48,1026,1,9,17
5.172,5525,17,325,1,5000,133,0.000,5,11,4,7,15,305,20,10,0.000,7,10,50,1020,-1,16,14
4.245,5525,17,325,1,5000,132,0.000,9,11,3,9,45,271,26,11,0.200,9,10,53,1014,2,20,12
6.201,5525,17,325,1,5000,131,0.000,7,13,3,11,37,236,19,12,0.000,11,10,39,1019,-2,14,18
5.130,5525,17,325,1,5000,130,0.000,4,6,2,2,66,309,35,7,19.100,2,9,53,1011,-3,28,8
2.050,5525,17,325,1,5000,129,0.000,10,13,3,12,64,251,20,13,17.400,12,9,63,1008,5,14,14
6.146,5525,17,325,1,5000,128,0.000,8,13,4,11,33,311,22,12,1.400,11,10,53,1011,2,17,17
1.856,5525,17,325,1,5000,127,0.000,7,9,2,7,100,158,15,9,22.000,7,8,87,1005,7,12,10
2.745,5525,17,325,1,5000,126,0.000,8,11,3,10,60,288,13,11,0.600,10,8,49,1015,0,10,15
6.076,5525,17,325,1,5000,125,0.000,14,16,5,15,29,315,27,16,0.000,15,10,54,1011,6,21,18
2.327,5525,17,325,1,5000,124,0.000,18,21,5,20,68,269,20,21,7.900,20,10,65,1009,13,14,23
5.778,5525,17,325,1,5000,123,0.000,9,16,5,15,26,291,19,16,0.000,15,10,56,1015,6,14,21
3.805,5525,17,325,1,5000,122,0.000,12,13,3,13,76,300,22,14,10.400,13,7,71,1005,9,16,16
0.652,5525,17,325,1,5000,121,0.000,9,15,4,15,92,164,24,16,24.900,15,9,81,1008,13,16,17
4.241,5525,17,325,1,5000,120,0.000,11,17,4,15,73,124,19,16,3.400,15,9,77,1016,11,13,23
2.273,5525,17,325,1,5000,119,0.000,9,11,3,11,89,129,8,11,1.400,11,8,66,1019,5,5,13
3.166,5525,17,325,1,5000,118,0.000,9,13,3,11,59,317,29,13,1.900,11,9,58,1011,4,23,15
1.153,5525,17,325,1,5000,117,0.000,11,16,4,13,94,162,25,15,28.200,13,8,82,1004,11,17,20
3.676,5525,17,325,1,5000,116,0.000,10,13,3,11,86,84,16,12,0.000,11,10,74,1013,8,13,14
1.625,5525,17,325,1,5000,115,0.000,9,19,4,17,84,212,25,18,15.400,17,7,79,1001,13,17,22
1.904,5525,17,325,1,5000,114,0.000,7,10,2,8,73,170,20,10,8.000,8,9,69,1012,4,13,11
6.073,5525,17,325,1,5000,113,0.000,3,9,3,6,5,289,19,8,0.000,6,10,38,1015,-6,15,14
2.424,5525,17,325,1,5000,112,0.000,10,13,3,11,69,233,23,12,3.100,11,8,57,1005,4,18,16
2.876,5525,17,325,1,5000,111,0.000,11,13,3,12,57,205,14,13,0.300,12,10,57,1005,4,11,15
4.729,5525,17,325,1,5000,110,0.000,5,13,3,11,32,225,14,12,0.000,11,10,49,1013,1,11,17
3.691,5525,17,325,1,5000,109,0.000,8,11,3,10,68,288,19,11,13.100,10,9,68,1010,5,15,12
3.483,5525,17,325,1,5000,108,0.000,6,12,3,11,74,201,17,11,1.100,11,10,45,1020,0,13,18
5.404,5525,17,325,1,5000,107,0.000,5,8,3,5,16,293,21,8,0.000,5,10,43,1021,-5,16,10
5.748,5525,17,325,1,5000,106,0.000,4,8,2,6,55,309,15,8,8.100,6,9,55,1016,-2,12,11
4.224,5525,17,325,1,5000,105,0.000,8,10,4,9,18,313,19,11,0.100,9,10,41,1020,-3,15,13
2.414,5525,17,325,1,5000,104,0.000,15,20,5,18,72,210,44,19,29.200,18,7,65,1006,11,30,24
2.677,5525,17,325,1,5000,103,0.000,9,15,3,13,52,185,17,14,0.100,13,10,56,1018,5,12,20
5.551,5525,17,325,1,5000,102,0.000,5,10,3,6,14,291,20,9,0.000,6,10,43,1015,-3,15,14
4.128,5525,17,325,1,5000,101,0.000,5,8,3,3,22,293,34,7,0.000,3,10,42,1003,-5,28,10
4.792,5525,17,325,1,5000,100,0.000,10,15,3,13,41,273,25,15,2.200,13,10,47,998,3,20,18
4.833,5525,17,325,1,5000,99,0.000,16,22,5,20,37,271,23,20,3.400,20,10,62,1001,12,17,25
2.654,5525,17,325,1,5000,98,0.000,12,16,4,15,65,133,13,15,1.800,15,10,63,1014,8,9,20
5.409,5525,17,325,1,5000,97,0.000,13,16,4,15,35,213,11,15,1.700,15,10,56,1018,5,9,18
3.995,5525,17,325,1,5000,96,0.000,11,16,4,15,68,270,9,15,0.900,15,10,67,1018,8,7,20
1.924,5525,17,325,1,5000,95,0.000,9,13,3,11,79,216,11,12,1.100,11,9,66,1017,6,8,15
5.594,5525,17,325,1,5000,94,0.000,5,10,3,6,52,321,29,9,0.000,6,10,59,1014,2,22,14
5.171,5525,17,325,1,5000,93,0.000,4,9,3,5,13,333,26,8,0.000,5,10,54,1014,-1,20,13
2.831,5525,17,325,1,5000,92,0.000,5,9,2,7,79,149,15,9,1.500,7,9,64,1011,2,12,12
1.754,5525,17,325,1,5000,91,0.000,8,11,3,9,63,209,17,10,0.400,9,10,61,1013,3,13,13
4.942,5525,17,325,1,5000,90,0.000,13,16,5,15,60,285,25,16,0.000,15,10,45,1013,3,19,17
2.081,5525,17,325,1,5000,89,0.000,13,20,4,18,81,161,18,19,9.300,18,7,81,1011,14,11,25
0.373,5525,17,325,1,5000,88,0.000,12,13,3,13,100,112,19,14,24.000,13,7,84,1015,11,13,16
3.361,5525,17,325,1,5000,87,0.000,11,18,4,15,47,247,22,16,5.100,15,10,69,1009,10,16,22
4.571,5525,17,325,1,5000,86,0.000,6,10,3,8,51,152,13,9,0.200,8,10,66,1017,3,10,13
1.155,5525,17,325,1,5000,85,0.000,7,7,2,5,99,78,23,8,18.000,5,8,85,1013,5,16,8
2.808,5525,17,325,1,5000,84,0.000,7,12,3,9,30,191,11,11,0.000,9,9,69,1020,4,8,16
0.954,5525,17,325,1,5000,83,0.000,4,7,2,4,99,133,18,7,20.200,4,8,84,1027,4,13,8
4.264,5525,17,325,1,5000,82,0.000,3,7,2,4,22,73,18,7,0.000,4,10,40,1034,-6,14,10
4.910,5525,17,325,1,5000,172,0.000,22,25,6,24,29,301,29,25,4.600,25,10,55,1007,14,22,26
4.580,5525,17,325,1,5000,171,0.000,24,28,6,27,31,235,14,29,26.700,29,8,65,1002,19,10,32
4.436,5525,17,325,1,5000,170,0.000,23,29,6,27,37,202,11,29,31.600,29,7,65,1008,20,8,32
4.000,5525,17,325,1,5000,169,0.000,23,28,6,27,49,221,12,28,17.700,28,8,68,1013,20,9,31
4.542,5525,17,325,1,5000,168,0.000,23,29,6,27,41,239,11,29,23.700,29,8,64,1014,19,7,34
4.809,5525,17,325,1,5000,167,0.000,21,27,6,25,30,224,21,27,7.800,27,10,56,1012,16,16,29
5.303,5525,17,325,1,5000,166,0.000,18,25,7,24,14,206,19,23,0.000,23,10,41,1019,9,15,29
6.390,5525,17,325,1,5000,165,0.000,16,22,6,20,12,287,25,21,0.100,20,10,44,1017,8,19,24
2.628,5525,17,325,1,5000,164,0.000,17,22,5,21,75,158,21,21,43.900,21,6,70,1009,14,13,25
5.522,5525,17,325,1,5000,163,0.000,19,23,5,21,53,97,18,22,1.000,22,10,47,1020,9,14,25
7.055,5525,17,325,1,5000,162,0.000,17,23,6,22,25,269,25,22,0.300,22,9,47,1017,9,19,26
2.272,5525,17,325,1,5000,161,0.000,18,24,5,23,83,123,12,23,5.000,23,7,74,1015,18,9,28
1.990,5525,17,325,1,5000,160,0.000,19,23,5,21,84,85,26,22,0.600,22,9,69,1021,16,19,24
4.908,5525,17,325,1,5000,159,0.000,22,25,6,24,56,78,18,26,0.000,26,10,52,1019,13,14,28
3.284,5525,17,325,1,5000,158,0.000,23,25,6,25,58,49,14,26,0.500,26,10,60,1013,16,10,27
5.222,5525,17,325,1,5000,157,0.000,22,28,6,26,22,267,13,28,0.600,28,10,62,1008,18,10,30
3.613,5525,17,325,1,5000,156,0.000,20,26,6,25,36,222,25,25,5.600,25,10,55,1012,15,17,30
6.564,5525,17,325,1,5000,155,0.000,16,23,6,21,5,283,14,21,0.000,21,10,33,1020,4,11,26
6.727,5525,17,325,1,5000,154,0.000,19,21,6,20,4,323,22,21,1.100,20,10,39,1015,5,18,23
4.264,5525,17,325,1,5000,153,0.000,22,27,6,26,20,253,12,27,2.700,27,10,51,1008,14,10,31
5.796,5525,17,325,1,5000,152,0.000,22,29,6,27,12,290,9,27,0.200,27,10,43,1010,13,7,33
5.842,5525,17,325,1,5000,151,0.000,21,27,7,25,14,311,12,26,0.800,26,10,49,1009,14,9,30
4.045,5525,17,325,1,5000,150,0.000,24,29,6,27,34,274,16,28,1.900,28,8,53,1008,16,12,33
5.359,5525,17,325,1,5000,149,0.000,25,31,7,29,23,284,15,31,6.700,31,9,51,1007,18,11,35
4.832,5525,17,325,1,5000,148,0.000,22,29,6,27,40,200,17,29,12.700,29,10,63,1010,19,12,32
5.003,5525,17,325,1,5000,147,0.000,22,27,6,25,30,230,12,27,6.000,27,9,57,1014,16,8,28
5.211,5525,17,325,1,5000,146,0.000,22,30,6,27,24,273,16,29,5.100,29,9,59,1015,18,13,32
5.590,5525,17,325,1,5000,145,0.000,20,25,6,24,38,116,13,25,0.400,25,10,55,1020,14,11,29
6.473,5525,17,325,1,5000,144,0.000,22,26,7,25,8,303,27,26,0.000,26,10,48,1017,13,20,28
4.592,5525,17,325,1,5000,143,0.000,17,27,6,24,29,226,23,25,1.800,25,10,53,1019,14,15,32
4.913,5525,17,325,1,5000,142,0.000,16,22,6,20,15,98,12,20,0.000,20,10,36,1024,4,9,24
6.423,5525,17,325,1,5000,141,0.000,15,19,5,19,3,317,21,19,0.000,19,10,47,1017,7,18,22
4.744,5525,17,325,1,5000,140,0.000,24,29,7,27,17,241,25,28,3.700,28,10,47,1011,14,18,32
0.211,5525,17,325,1,5000,139,0.000,19,29,6,26,21,173,17,27,9.800,27,9,62,1015,18,13,33
4.928,5525,17,325,1,5000,138,0.000,20,27,6,25,36,163,11,26,6.500,26,9,64,1015,17,8,31
4.237,5525,17,325,1,5000,137,0.000,17,25,5,23,21,247,17,23,1.600,23,10,58,1010,14,13,28
5.506,5525,17,325,1,5000,136,0.000,15,22,5,20,22,262,14,20,1.700,20,10,46,1013,8,10,25
5.984,5525,17,325,1,5000,135,0.000,10,19,4,16,23,295,16,17,0.000,16,10,46,1014,4,12,23
3.931,5525,17,325,1,5000,134,0.000,10,13,3,11,46,306,21,12,0.500,11,10,63,1012,5,16,14
2.164,5525,17,325,1,5000,133,0.000,10,11,3,10,83,137,18,11,9.400,10,8,80,1010,8,11,13
0.985,5525,17,325,1,5000,132,0.000,11,12,3,12,100,76,18,13,15.400,12,6,83,1009,10,14,13
3.092,5525,17,325,1,5000,131,0.000,15,20,4,19,63,156,13,20,7.200,19,10,62,1016,11,11,22
4.459,5525,17,325,1,5000,130,0.000,19,23,5,22,44,202,26,23,16.100,23,8,67,1016,16,18,27
2.633,5525,17,325,1,5000,129,0.000,16,20,5,19,60,126,20,20,7.900,19,9,76,1021,15,14,24
1.869,5525,17,325,1,5000,128,0.000,17,19,4,19,73,104,13,19,8.400,19,10,77,1021,15,10,22
5.381,5525,17,325,1,5000,127,0.000,17,25,5,22,27,262,7,23,1.200,23,10,60,1020,14,6,28
4.704,5525,17,325,1,5000,126,0.000,14,22,5,19,47,208,8,20,0.800,19,10,64,1016,12,7,25
0.765,5525,17,325,1,5000,125,0.000,15,17,4,17,99,70,14,17,32.300,17,7,84,1007,14,11,18
2.320,5525,17,325,1,5000,124,0.000,18,24,5,23,61,171,7,24,5.600,24,10,70,1010,17,6,28
5.066,5525,17,325,1,5000,123,0.000,18,23,5,22,43,84,9,22,6.500,22,9,74,1016,17,7,27
4.490,5525,17,325,1,5000,122,0.000,17,26,6,23,31,195,12,24,12.000,24,9,66,1019,15,7,31
1.876,5525,17,325,1,5000,121,0.000,15,21,5,19,51,98,18,20,0.200,19,10,69,1025,13,11,25
5.037,5525,17,325,1,5000,120,0.000,12,23,5,19,68,228,14,20,1.300,20,10,67,1023,13,10,26
4.173,5525,17,325,1,5000,119,0.000,9,14,4,12,24,108,15,13,0.000,12,10,48,1027,2,13,17
4.035,5525,17,325,1,5000,118,0.000,11,17,4,15,39,187,19,16,1.100,15,10,51,1016,6,16,23
6.243,5525,17,325,1,5000,117,0.000,12,17,4,15,21,294,32,16,0.300,15,10,37,1009,0,25,20
1.999,5525,17,325,1,5000,116,0.000,13,18,4,16,83,199,29,17,33.500,16,8,72,1002,12,19,20
3.418,5525,17,325,1,5000,115,0.000,17,22,5,20,50,108,11,21,1.000,20,10,42,1012,7,9,25
