Efficiency,System Size,Number Of Panels,Panel Power,Number Of Inverters,Inverter Power,date,totalSnow_cm,mintempC,avgtempC,uvIndex,WindChillC,cloudcover,winddirDegree,WindGustKmph,HeatIndexC,precipMM,FeelsLikeC,visibility,humidity,pressure,DewPointC,windspeedKmph,maxtempC
1.829,5525,17,325,1,5000,19,0.000,1,4,1,0,28,258,16,3,0.000,0,10,55,1019,-5,11,7
1.747,5525,17,325,1,5000,18,0.000,2,4,1,0,49,275,18,3,0.000,0,10,54,1010,-5,13,5
1.557,5525,17,325,1,5000,17,0.000,2,5,1,1,29,268,20,4,0.000,1,10,55,1006,-4,14,7
2.055,5525,17,325,1,5000,16,0.000,3,5,1,2,58,264,16,5,13.400,2,9,65,1002,-2,12,7
1.302,5525,17,325,1,5000,15,0.000,3,5,2,2,78,165,15,5,1.000,2,10,76,1007,1,10,7
1.880,5525,17,325,1,5000,14,0.000,3,7,2,5,38,246,7,6,0.200,5,10,60,1011,-2,5,10
1.960,5525,17,325,1,5000,13,0.000,3,6,3,5,6,232,8,6,0.000,5,10,62,1018,-1,6,9
2.010,5525,17,325,1,5000,12,0.000,2,5,2,3,6,270,11,4,0.000,3,10,65,1023,-2,8,8
0.915,5525,17,325,1,5000,11,0.000,1,4,1,3,69,211,6,3,0.000,3,10,61,1027,-3,4,6
1.999,5525,17,325,1,5000,10,0.000,1,3,2,0,9,325,17,3,0.000,0,10,59,1023,-5,11,6
1.970,5525,17,325,1,5000,9,0.000,-1,2,2,-3,21,341,24,2,0.000,-3,10,48,1014,-8,17,5
0.761,5525,17,325,1,5000,8,0.000,0,2,1,0,56,226,10,2,0.700,0,8,62,1018,-5,7,4
1.876,5525,17,325,1,5000,7,0.000,0,3,1,-1,18,324,20,2,0.000,-1,10,65,1022,-4,14,5
0.659,5525,17,325,1,5000,6,0.000,1,3,1,-1,36,328,21,3,0.000,-1,10,69,1019,-2,15,5
0.391,5525,17,325,1,5000,5,0.000,1,3,1,1,61,316,13,3,0.000,1,10,70,1014,-2,9,5
0.973,5525,17,325,1,5000,4,0.000,3,5,1,2,57,320,15,4,0.000,2,10,77,1015,0,10,7
0.237,5525,17,325,1,5000,3,0.000,2,4,1,2,86,177,14,5,24.800,2,8,86,1015,3,10,5
1.833,5525,17,325,1,5000,2,0.000,-2,11,3,7,53,247,20,9,1.400,7,9,81,1015,6,12,13
0.265,5525,17,325,1,5000,1,0.000,-4,2,1,-1,81,67,15,2,11.000,-1,9,78,1029,-1,10,2
1.114,5525,17,325,1,5000,366,0.000,2,7,2,4,77,143,22,7,0.300,4,9,76,1022,3,15,8
1.843,5525,17,325,1,5000,365,0.000,0,2,2,-1,27,177,16,2,0.000,-1,10,52,1030,-7,11,5
1.711,5525,17,325,1,5000,364,0.000,-1,2,2,-2,4,319,22,2,0.000,-2,10,57,1031,-5,16,3
1.452,5525,17,325,1,5000,363,0.000,3,5,2,2,40,220,19,5,0.000,2,10,66,1022,-1,13,8
1.675,5525,17,325,1,5000,362,0.000,-7,2,1,-1,36,204,10,1,0.000,-1,10,61,1022,-5,7,5
1.680,5525,17,325,1,5000,361,0.000,-4,-2,2,-7,17,271,16,-2,0.000,-7,10,47,1016,-12,12,0
0.727,5525,17,325,1,5000,360,3.400,-3,0,1,-2,71,275,30,2,15.400,-2,8,63,1004,-3,23,2
0.216,5525,17,325,1,5000,359,0.000,6,12,3,9,94,161,35,12,17.900,9,8,83,1012,8,21,15
1.700,5525,17,325,1,5000,358,0.000,3,5,2,2,11,224,16,4,0.000,2,10,67,1027,-1,11,6
1.309,5525,17,325,1,5000,357,0.000,4,5,3,1,31,289,28,5,0.300,1,9,68,1013,0,19,7
1.790,5525,17,325,1,5000,80,0.000,17,21,5,20,61,212,27,21,4.900,20,9,77,1016,15,16,23
2.566,5525,17,325,1,5000,79,0.000,10,16,4,14,91,134,15,15,31.600,14,8,86,1022,12,11,21
3.392,5525,17,325,1,5000,78,0.000,7,11,3,9,37,141,14,11,0.100,9,10,54,1030,1,11,14
3.908,5525,17,325,1,5000,77,0.000,8,11,3,9,63,235,17,11,1.200,9,8,73,1023,6,12,15
3.833,5525,17,325,1,5000,76,0.000,4,8,2,5,52,111,16,8,0.000,5,10,51,1032,-2,12,11
1.662,5525,17,325,1,5000,75,0.000,5,8,2,6,63,57,11,8,2.200,6,8,57,1032,-1,9,10
3.800,5525,17,325,1,5000,74,0.000,6,8,3,6,23,316,20,9,0.100,6,10,39,1029,-5,15,11
3.344,5525,17,325,1,5000,73,0.000,12,18,4,15,77,234,29,16,6.800,15,10,65,1013,8,20,20
3.535,5525,17,325,1,5000,72,0.000,9,13,3,12,79,104,11,12,0.800,12,10,72,1017,7,8,16
1.744,5525,17,325,1,5000,71,0.000,7,10,3,9,69,216,14,10,0.600,9,10,57,1019,2,10,13
1.595,5525,17,325,1,5000,70,0.000,13,15,4,14,77,225,32,15,3.600,14,10,68,1021,9,21,18
4.436,5525,17,325,1,5000,69,0.000,8,14,4,12,30,223,16,13,0.000,12,10,48,1028,2,11,19
4.273,5525,17,325,1,5000,68,0.000,3,9,3,6,8,256,15,8,0.000,6,10,45,1031,-4,10,14
4.611,5525,17,325,1,5000,67,0.700,2,5,2,0,41,334,29,5,1.600,0,8,53,1022,-5,22,8
2.103,5525,17,325,1,5000,66,0.000,5,8,2,4,49,259,23,7,0.900,4,10,54,1011,-2,18,11
3.361,5525,17,325,1,5000,65,0.000,4,8,2,6,34,268,18,8,0.000,6,10,46,1018,-4,13,11
4.361,5525,17,325,1,5000,64,0.000,7,10,4,8,29,273,26,10,0.400,8,10,48,1010,-1,18,14
1.411,5525,17,325,1,5000,63,0.000,8,12,3,11,72,212,19,12,0.800,11,9,78,1007,8,13,16
3.572,5525,17,325,1,5000,62,0.000,4,9,2,6,51,210,22,8,0.100,6,10,56,1017,0,15,13
4.295,5525,17,325,1,5000,61,0.000,-1,4,2,0,16,262,18,3,0.000,0,10,41,1021,-9,13,9
3.372,5525,17,325,1,5000,60,0.000,-2,0,1,-5,34,294,26,0,0.000,-5,10,40,1015,-12,20,3
2.984,5525,17,325,1,5000,59,0.000,0,2,2,-4,19,271,28,1,0.000,-4,10,33,1014,-13,21,4
4.108,5525,17,325,1,5000,58,0.000,2,4,1,0,44,275,26,4,2.100,0,10,48,1009,-7,20,5
0.576,5525,17,325,1,5000,57,0.000,10,12,3,12,97,209,13,12,7.700,12,3,88,1005,9,9,15
0.542,5525,17,325,1,5000,56,0.000,8,10,3,9,98,137,11,10,3.700,9,7,93,1010,9,7,13
2.697,5525,17,325,1,5000,55,0.000,5,9,2,8,47,201,9,9,0.000,8,10,63,1018,2,6,13
3.905,5525,17,325,1,5000,54,0.000,3,7,3,5,8,246,10,6,0.000,5,10,38,1024,-7,7,11
3.849,5525,17,325,1,5000,53,0.000,-3,5,3,3,0,248,9,4,0.000,3,10,31,1028,-11,8,10
3.903,5525,17,325,1,5000,52,0.000,-4,-1,2,-5,6,264,15,-1,0.100,-5,10,38,1032,-13,12,3
0.818,5525,17,325,1,5000,51,0.100,0,2,1,-1,66,161,12,2,0.100,-1,10,40,1032,-10,9,4
2.708,5525,17,325,1,5000,50,0.000,4,6,3,3,37,324,24,7,2.100,3,10,56,1024,-2,18,8
2.599,5525,17,325,1,5000,49,0.000,5,9,2,7,75,182,15,8,1.400,7,7,82,1021,5,10,12
3.388,5525,17,325,1,5000,48,0.000,4,7,3,5,40,190,12,6,0.000,5,10,62,1023,-1,8,10
2.367,5525,17,325,1,5000,47,0.000,1,6,2,3,42,224,14,5,0.000,3,10,51,1022,-4,10,10
3.488,5525,17,325,1,5000,46,0.000,-3,0,1,-3,24,173,12,0,0.000,-3,10,39,1033,-13,9,2
3.365,5525,17,325,1,5000,45,0.000,-2,0,2,-4,16,321,24,1,0.000,-4,10,50,1025,-9,19,1
0.226,5525,17,325,1,5000,44,0.000,3,13,3,9,87,234,27,11,6.600,9,7,76,1007,6,17,15
1.837,5525,17,325,1,5000,43,0.000,3,6,2,3,57,238,17,6,4.600,3,8,58,1021,-2,12,7
0.807,5525,17,325,1,5000,42,0.000,5,12,3,10,81,251,19,11,20.000,10,7,88,1013,9,12,13
0.682,5525,17,325,1,5000,41,0.000,3,7,2,4,76,209,24,7,8.900,4,8,68,1023,2,16,8
3.292,5525,17,325,1,5000,40,0.000,2,6,3,3,23,224,11,5,0.000,3,10,60,1028,-3,8,9
2.801,5525,17,325,1,5000,39,0.000,1,3,1,-1,34,246,18,3,0.000,-1,10,48,1020,-7,14,5
1.813,5525,17,325,1,5000,38,0.100,3,10,3,7,95,237,30,10,7.900,7,7,74,991,5,21,12
0.199,5525,17,325,1,5000,37,0.000,3,11,3,7,96,153,20,9,39.800,7,5,94,1002,8,12,14
0.380,5525,17,325,1,5000,36,0.000,1,5,2,4,97,107,16,6,13.500,4,8,82,1013,4,11,9
1.250,5525,17,325,1,5000,35,0.000,10,11,3,10,69,224,15,11,15.600,10,9,87,1011,9,8,12
2.196,5525,17,325,1,5000,34,0.000,6,10,3,9,16,219,12,9,0.000,9,10,62,1011,2,7,14
1.862,5525,17,325,1,5000,33,0.000,3,6,2,3,55,270,17,6,10.600,3,9,66,1005,0,12,9
1.804,5525,17,325,1,5000,32,0.000,3,6,2,5,69,186,6,6,0.100,5,10,70,1015,0,4,9
1.374,5525,17,325,1,5000,31,0.000,1,4,1,3,81,158,9,4,0.000,3,10,64,1025,-2,6,7
2.202,5525,17,325,1,5000,30,0.300,0,2,1,1,84,78,7,2,0.700,1,9,49,1024,-8,5,4
1.912,5525,17,325,1,5000,29,0.000,0,2,1,-1,31,273,17,2,0.000,-1,10,54,1018,-7,13,5
1.272,5525,17,325,1,5000,28,0.000,1,4,2,-1,9,315,25,3,0.000,-1,10,61,1013,-4,18,6
1.663,5525,17,325,1,5000,27,0.000,2,5,2,2,49,279,16,4,0.000,2,10,62,1010,-2,11,8
1.800,5525,17,325,1,5000,26,0.000,3,5,2,2,36,283,19,5,0.000,2,10,58,1012,-2,13,8
0.904,5525,17,325,1,5000,25,0.000,4,10,2,6,83,201,24,9,53.000,6,8,83,1011,6,16,11
1.388,5525,17,325,1,5000,24,0.000,1,4,1,2,88,110,14,4,0.600,2,9,84,1024,1,9,8
1.609,5525,17,325,1,5000,23,0.000,-1,2,1,1,48,185,5,2,0.000,1,10,46,1029,-9,3,5
2.508,5525,17,325,1,5000,22,0.000,-3,1,2,-2,4,248,9,0,0.000,-2,10,51,1031,-9,7,4
2.456,5525,17,325,1,5000,21,0.000,-5,-3,2,-7,5,340,16,-3,0.000,-7,10,52,1031,-11,12,0
2.450,5525,17,325,1,5000,20,0.000,-5,-3,2,-9,11,324,26,-3,0.000,-9,10,52,1025,-12,20,-1
1.998,5525,17,325,1,5000,19,0.000,-4,3,1,-2,45,273,30,2,0.200,-2,10,67,1012,-3,20,5
0.452,5525,17,325,1,5000,18,3.000,-5,-1,1,-5,82,160,22,-1,12.900,-5,8,60,1028,-8,14,0
2.445,5525,17,325,1,5000,17,0.000,-2,-1,2,-6,5,282,25,-1,0.000,-6,10,36,1036,-14,19,0
2.396,5525,17,325,1,5000,16,0.000,2,8,3,4,15,286,33,8,0.100,4,10,55,1019,-1,23,10
2.144,5525,17,325,1,5000,15,0.000,8,11,3,10,39,251,12,10,0.000,10,8,80,1020,7,7,14
0.330,5525,17,325,1,5000,14,0.000,6,8,2,7,95,106,10,9,0.000,7,10,84,1024,6,7,9
0.914,5525,17,325,1,5000,13,0.000,7,9,2,8,32,117,7,9,0.000,8,10,66,1029,3,5,12
1.896,5525,17,325,1,5000,12,0.000,12,16,4,16,41,249,28,16,7.600,16,10,64,1019,9,17,18
1.007,5525,17,325,1,5000,11,0.000,9,13,3,11,89,185,22,12,0.000,11,6,90,1024,11,11,16
1.096,5525,17,325,1,5000,10,0.000,-2,6,2,2,60,195,23,5,0.000,2,10,77,1034,2,14,10
2.140,5525,17,325,1,5000,9,0.000,-3,0,1,-4,29,193,13,-1,0.000,-4,10,48,1038,-10,10,2
1.110,5525,17,325,1,5000,8,0.000,-4,1,2,-5,4,282,30,0,0.000,-5,10,61,1021,-6,20,2
0.736,5525,17,325,1,5000,7,2.200,2,3,1,0,57,212,11,2,4.300,0,8,66,1018,-4,8,4
1.506,5525,17,325,1,5000,6,0.000,1,6,3,2,20,259,17,5,0.000,2,10,52,1016,-4,11,8
1.572,5525,17,325,1,5000,5,0.000,2,5,2,1,21,288,29,5,0.300,1,9,54,1013,-3,21,7
0.509,5525,17,325,1,5000,4,0.000,9,12,3,10,87,248,21,12,7.200,10,8,86,1005,9,13,14
0.696,5525,17,325,1,5000,3,0.000,8,12,3,10,85,214,25,11,19.800,10,7,85,1009,9,16,15
1.750,5525,17,325,1,5000,2,0.000,3,6,2,5,33,210,11,6,0.000,5,10,57,1015,-2,8,9
1.958,5525,17,325,1,5000,1,0.000,4,6,3,3,9,278,19,5,0.000,3,10,48,1011,-5,14,7
1.113,5525,17,325,1,5000,365,0.000,7,9,2,6,56,280,19,8,0.700,6,10,63,1007,1,14,10
0.258,5525,17,325,1,5000,364,0.000,8,15,3,13,86,219,18,13,6.400,13,8,87,1005,11,10,16
0.304,5525,17,325,1,5000,363,0.000,8,9,2,8,88,124,12,9,6.200,8,8,89,1019,7,8,10
1.858,5525,17,325,1,5000,362,0.000,8,12,4,11,15,273,9,11,0.000,11,10,80,1024,8,5,15
1.407,5525,17,325,1,5000,361,0.000,5,8,2,7,45,180,9,8,0.000,7,9,89,1024,6,6,11
1.701,5525,17,325,1,5000,360,0.000,4,8,3,7,19,159,6,8,0.000,7,10,79,1024,4,4,11
1.867,5525,17,325,1,5000,359,0.000,3,7,2,6,20,136,7,6,0.000,6,10,62,1022,-1,5,9
1.817,5525,17,325,1,5000,358,0.000,5,7,3,5,2,134,12,7,0.000,5,10,68,1020,1,8,9
1.516,5525,17,325,1,5000,357,0.000,2,8,3,6,24,247,8,7,0.000,6,10,61,1021,-1,5,11
0.315,5525,17,325,1,5000,80,0.000,7,7,2,5,99,121,15,7,85.300,5,5,89,1011,5,11,8
3.845,5525,17,325,1,5000,79,0.000,4,9,2,7,34,159,11,8,0.000,7,10,41,1027,-5,9,12
5.114,5525,17,325,1,5000,78,0.000,3,9,3,6,7,201,7,7,0.100,6,10,32,1030,-9,5,12
2.985,5525,17,325,1,5000,77,0.000,4,7,2,6,62,73,9,7,1.000,6,9,44,1026,-5,7,10
5.102,5525,17,325,1,5000,76,0.000,3,7,3,4,22,260,13,6,0.000,4,10,36,1024,-8,11,10
5.094,5525,17,325,1,5000,75,0.000,6,9,3,5,8,303,29,8,1.700,5,10,40,1020,-5,22,11
3.560,5525,17,325,1,5000,74,0.000,14,19,4,18,65,223,28,18,9.500,18,10,71,1011,13,17,21
4.340,5525,17,325,1,5000,73,0.000,7,17,5,14,9,185,21,15,0.000,14,10,62,1020,7,14,22
4.230,5525,17,325,1,5000,72,0.000,4,10,3,8,18,169,11,9,0.000,8,10,43,1026,-3,8,14
4.913,5525,17,325,1,5000,71,0.000,2,7,3,4,0,311,19,6,0.000,4,10,42,1026,-6,15,10
2.800,5525,17,325,1,5000,70,0.000,7,12,4,9,30,300,25,11,0.000,9,10,43,1021,-2,18,15
2.322,5525,17,325,1,5000,69,0.000,4,11,3,8,47,195,20,10,22.700,8,8,81,1017,6,13,16
1.107,5525,17,325,1,5000,68,0.200,1,4,1,1,85,111,10,3,0.500,1,8,79,1026,0,7,6
1.285,5525,17,325,1,5000,67,4.100,0,2,1,0,84,105,8,2,5.100,0,7,67,1027,-4,6,4
4.066,5525,17,325,1,5000,66,0.000,-4,1,1,-3,35,274,14,0,0.000,-3,10,40,1028,-12,11,4
3.417,5525,17,325,1,5000,65,0.000,-7,-3,1,-10,46,306,24,-4,0.000,-10,10,38,1025,-16,19,-2
4.588,5525,17,325,1,5000,64,0.000,-5,0,2,-5,16,301,18,-1,0.000,-5,10,42,1019,-13,14,4
3.536,5525,17,325,1,5000,63,0.100,-2,0,1,-5,45,296,23,0,3.700,-5,10,73,1014,-4,13,2
0.835,5525,17,325,1,5000,62,0.000,1,3,1,0,88,161,13,3,11.900,0,8,76,1017,-1,12,4
1.924,5525,17,325,1,5000,61,0.000,1,5,1,2,77,221,11,4,15.400,2,7,78,1019,0,9,7
0.150,5525,17,325,1,5000,60,9.300,0,1,1,-3,98,84,16,1,24.400,-3,5,89,1024,-1,5,1
4.174,5525,17,325,1,5000,59,0.000,2,5,2,1,20,227,16,4,0.000,1,10,54,1021,-5,6,8
2.089,5525,17,325,1,5000,58,0.000,0,3,2,0,19,102,14,3,0.000,0,10,54,1025,-6,8,5
3.510,5525,17,325,1,5000,57,0.000,1,6,3,2,10,249,15,5,0.000,2,10,32,1029,-11,6,11
4.261,5525,17,325,1,5000,56,0.000,2,5,2,0,1,287,38,4,0.000,0,10,27,1019,-13,19,7
1.549,5525,17,325,1,5000,55,0.000,3,9,2,5,66,190,23,7,30.700,5,8,74,1007,3,15,15
0.640,5525,17,325,1,5000,54,0.000,3,4,1,2,60,98,10,4,3.400,2,8,72,1028,-1,6,5
1.310,5525,17,325,1,5000,53,0.000,5,7,2,5,54,244,12,6,2.700,5,10,66,1029,0,6,8
1.636,5525,17,325,1,5000,52,0.000,-1,3,1,1,78,268,12,3,2.600,1,4,96,1019,2,5,6
3.154,5525,17,325,1,5000,50,0.000,-2,2,2,-2,11,283,16,1,0.000,-2,10,38,1035,-12,3,5
2.770,5525,17,325,1,5000,49,0.000,2,6,2,1,48,266,24,4,18.400,1,9,64,1017,-2,9,7
2.377,5525,17,325,1,5000,47,0.000,2,4,2,1,32,342,20,4,0.100,1,10,48,1014,-6,9,6
2.603,5525,17,325,1,5000,46,0.000,9,14,3,11,57,220,27,13,0.200,11,10,52,1009,3,12,17
1.979,5525,17,325,1,5000,45,0.000,1,7,2,4,42,212,12,6,0.000,4,10,50,1018,-4,9,11
2.509,5525,17,325,1,5000,44,0.000,2,5,2,1,42,264,24,4,1.400,1,10,57,1011,-4,14,7
0.354,5525,17,325,1,5000,43,0.000,1,2,1,-1,99,105,21,2,22.300,-1,7,93,1018,1,10,3
0.445,5525,17,325,1,5000,42,0.000,0,1,1,-1,100,97,8,1,16.100,-1,8,90,1026,-1,6,1
1.363,5525,17,325,1,5000,41,0.000,-1,2,1,0,40,125,8,1,0.300,0,10,33,1036,-13,5,4
3.147,5525,17,325,1,5000,40,0.000,-3,-1,2,-5,27,304,24,-1,0.000,-5,10,29,1039,-16,16,1
2.503,5525,17,325,1,5000,39,0.000,2,8,2,5,45,247,29,8,2.400,5,7,65,1019,0,17,11
1.212,5525,17,325,1,5000,38,0.000,7,10,2,8,76,159,14,9,0.700,8,9,84,1017,7,6,12
1.639,5525,17,325,1,5000,37,0.000,8,10,3,9,69,95,13,10,2.100,9,7,85,1019,8,5,13
2.830,5525,17,325,1,5000,36,0.000,6,13,4,11,25,205,11,11,0.000,11,10,82,1017,8,4,18
2.873,5525,17,325,1,5000,35,0.000,3,10,3,8,8,100,4,8,0.000,8,10,77,1018,4,3,15
2.317,5525,17,325,1,5000,34,0.000,1,4,2,3,21,192,6,4,0.000,3,10,86,1021,1,4,7
1.353,5525,17,325,1,5000,33,0.000,-10,-2,2,-4,6,257,7,-3,0.000,-4,10,75,1026,-7,4,3
0.106,5525,17,325,1,5000,32,1.100,-11,-6,1,-7,85,107,8,-7,1.600,-7,6,51,1030,-15,3,-3
3.107,5525,17,325,1,5000,31,0.000,-15,-10,2,-15,7,263,12,-10,0.000,-15,10,32,1029,-24,11,-7
1.679,5525,17,325,1,5000,30,0.300,-9,-5,1,-10,51,274,28,-5,1.000,-10,8,47,1017,-15,20,-2
0.473,5525,17,325,1,5000,29,4.400,-1,2,1,-2,87,211,16,1,11.300,-2,7,68,1011,-4,8,3
2.477,5525,17,325,1,5000,28,0.000,-1,1,1,-3,52,167,13,0,0.000,-3,10,38,1019,-13,7,3
0.782,5525,17,325,1,5000,27,0.000,0,5,3,1,26,212,18,4,0.000,1,10,52,1018,-6,7,8
1.918,5525,17,325,1,5000,26,0.000,-1,1,1,-1,37,174,7,1,0.000,-1,10,39,1024,-12,5,4
1.849,5525,17,325,1,5000,25,0.000,-1,2,1,-3,23,289,20,1,0.000,-3,10,48,1019,-9,12,3
0.186,5525,17,325,1,5000,24,0.000,1,9,2,6,60,249,34,9,22.700,6,9,78,1005,5,14,15
1.439,5525,17,325,1,5000,23,0.000,-1,5,1,0,66,192,31,4,0.200,0,9,62,1023,-4,12,8
2.678,5525,17,325,1,5000,22,0.000,-9,-3,2,-9,11,259,14,-5,0.000,-9,10,38,1038,-18,8,0
2.642,5525,17,325,1,5000,21,0.000,-11,-9,1,-18,19,313,37,-9,0.000,-18,10,47,1028,-19,23,-7
1.501,5525,17,325,1,5000,20,0.000,-8,1,1,-4,63,245,33,2,22.300,-4,7,72,1004,-3,18,9
0.767,5525,17,325,1,5000,12,3.400,-2,0,1,-2,78,134,8,0,4.000,-2,7,56,1033,-9,4,2
