Efficiency,System Size,Number Of Panels,Panel Power,Number Of Inverters,Inverter Power,date,totalSnow_cm,mintempC,avgtempC,uvIndex,WindChillC,cloudcover,winddirDegree,WindGustKmph,HeatIndexC,precipMM,FeelsLikeC,visibility,humidity,pressure,DewPointC,windspeedKmph,maxtempC
4.422,5000,20,250,20,300,133,0.000,17,26,7,24,1,262,6,24,0.000,24,10,40,1015,7,5,30
5.150,5000,20,250,20,300,132,0.000,17,27,7,25,0,244,5,25,0.000,25,10,35,1014,6,4,33
4.563,5000,20,250,20,300,131,0.000,17,27,7,25,0,252,6,25,0.000,25,10,35,1011,6,5,32
4.017,5000,20,250,20,300,130,0.000,15,25,7,23,0,305,8,23,0.000,23,10,43,1011,7,7,30
4.747,5000,20,250,20,300,129,0.000,14,20,6,19,1,291,10,19,0.000,19,10,55,1012,8,9,24
5.342,5000,20,250,20,300,128,0.000,13,20,6,19,0,296,11,19,0.000,19,10,46,1015,4,10,25
5.168,5000,20,250,20,300,127,0.000,11,17,5,16,3,271,9,16,0.000,16,10,60,1018,7,8,21
5.324,5000,20,250,20,300,126,0.000,14,18,5,17,7,286,12,18,0.000,17,10,56,1018,8,10,21
4.554,5000,20,250,20,300,125,0.000,16,25,7,23,0,249,6,23,0.000,23,10,47,1012,9,5,30
5.180,5000,20,250,20,300,124,0.000,17,25,6,23,0,300,8,23,0.000,23,10,46,1013,9,7,28
4.361,5000,20,250,20,300,123,0.000,14,23,6,21,1,289,9,21,0.000,21,10,51,1012,8,8,28
4.979,5000,20,250,20,300,122,0.000,10,18,5,16,4,269,10,17,0.000,16,10,64,1014,8,9,22
5.823,5000,20,250,20,300,121,0.000,12,19,5,17,24,257,10,18,0.000,17,10,65,1017,9,8,22
4.881,5000,20,250,20,300,120,0.000,13,20,5,19,25,289,9,20,0.000,19,10,42,1022,4,7,25
4.460,5000,20,250,20,300,119,0.000,15,24,6,22,0,302,6,22,0.000,22,10,40,1022,6,6,29
4.896,5000,20,250,20,300,118,0.000,13,22,6,20,0,273,7,20,0.000,20,10,50,1022,7,6,26
5.575,5000,20,250,20,300,117,0.000,8,16,5,14,5,301,8,15,0.000,14,10,63,1020,6,6,21
3.394,5000,20,250,20,300,116,0.000,8,13,4,11,30,264,11,12,0.000,11,10,64,1015,4,9,16
2.182,5000,20,250,20,300,115,0.000,9,11,3,10,83,216,9,11,2.100,10,8,74,1012,6,8,12
4.492,5000,20,250,20,300,114,0.000,11,16,5,14,30,265,9,15,0.000,14,10,55,1016,5,8,19
5.056,5000,20,250,20,300,113,0.000,10,17,5,16,10,223,9,16,0.000,16,10,65,1015,8,8,23
4.861,5000,20,250,20,300,112,0.000,10,19,5,17,10,231,8,19,0.000,17,10,65,1012,9,7,25
4.981,5000,20,250,20,300,111,0.000,12,20,5,18,4,253,8,19,0.000,18,10,62,1011,9,7,25
4.759,5000,20,250,20,300,110,0.000,11,18,4,17,43,243,9,18,0.000,17,10,62,1014,8,8,24
4.328,5000,20,250,20,300,109,0.000,14,23,6,21,9,262,8,22,0.000,22,10,46,1016,7,6,29
4.683,5000,20,250,20,300,108,0.000,14,23,6,21,0,273,7,21,0.000,21,10,45,1017,6,6,29
4.968,5000,20,250,20,300,107,0.000,12,20,6,18,2,307,8,19,0.000,18,10,51,1015,6,7,26
4.837,5000,20,250,20,300,106,0.000,12,20,6,18,0,280,7,19,0.000,18,10,50,1016,6,6,25
4.934,5000,20,250,20,300,105,0.000,12,20,5,18,0,272,8,19,0.000,18,10,45,1015,4,6,24
4.940,5000,20,250,20,300,104,0.000,11,18,5,16,0,245,9,16,0.000,16,10,52,1013,5,8,22
4.956,5000,20,250,20,300,103,0.000,9,16,5,14,6,249,11,15,0.000,14,10,63,1011,7,9,21
4.440,5000,20,250,20,300,102,0.000,8,16,5,14,18,232,7,15,0.000,14,10,66,1010,7,6,22
4.550,5000,20,250,20,300,101,0.000,11,19,5,17,3,254,7,18,0.000,17,10,60,1011,7,6,24
5.354,5000,20,250,20,300,100,0.000,8,16,5,15,11,250,9,15,0.000,15,10,65,1017,6,8,22
4.556,5000,20,250,20,300,99,0.000,9,15,4,14,6,268,9,14,0.000,14,10,67,1021,6,8,19
5.218,5000,20,250,20,300,98,0.000,8,16,5,14,16,288,9,15,0.000,14,10,63,1021,6,7,21
5.376,5000,20,250,20,300,97,0.000,8,15,4,13,12,311,9,14,0.000,13,10,68,1020,6,8,19
4.565,5000,20,250,20,300,96,0.000,7,15,5,13,11,251,8,13,0.000,13,10,59,1018,4,7,20
4.622,5000,20,250,20,300,95,0.000,10,15,5,14,3,259,8,14,0.000,14,10,60,1019,5,7,19
4.275,5000,20,250,20,300,94,0.000,10,16,4,15,19,279,6,16,0.000,15,10,67,1020,8,5,21
4.227,5000,20,250,20,300,93,0.000,12,18,4,16,32,249,6,17,0.000,16,10,50,1019,4,5,21
4.248,5000,20,250,20,300,92,0.000,15,22,6,20,8,254,5,21,0.000,20,10,35,1015,3,4,26
5.192,5000,20,250,20,300,91,0.000,16,24,6,22,0,166,5,23,0.000,23,10,35,1015,5,4,30
4.337,5000,20,250,20,300,90,0.000,14,24,6,22,0,162,4,22,0.000,22,10,34,1018,4,3,30
5.487,5000,20,250,20,300,89,0.000,12,19,5,18,0,135,8,18,0.000,18,10,36,1015,1,6,25
4.176,5000,20,250,20,300,88,0.000,13,18,5,17,0,290,8,18,0.000,17,10,52,1018,6,7,21
4.684,5000,20,250,20,300,87,0.000,15,22,6,20,0,239,6,20,0.000,20,10,46,1020,7,5,27
5.049,5000,20,250,20,300,86,0.000,14,21,6,19,1,184,5,19,0.000,19,10,54,1019,9,4,26
4.561,5000,20,250,20,300,85,0.000,10,19,5,17,1,261,4,17,0.000,17,10,59,1013,8,3,24
3.968,5000,20,250,20,300,84,0.000,11,15,4,14,13,287,11,14,0.000,14,10,53,1013,5,9,17
4.884,5000,20,250,20,300,83,0.000,11,17,5,16,1,200,9,17,0.000,16,10,39,1017,0,7,21
4.532,5000,20,250,20,300,82,0.000,8,14,4,11,10,336,17,12,0.000,11,10,57,1018,2,13,18
4.104,5000,20,250,20,300,81,0.000,8,13,4,12,11,261,9,12,0.000,12,10,67,1023,6,7,17
