Efficiency,System Size,Number Of Panels,Panel Power,Number Of Inverters,Inverter Power,date,totalSnow_cm,mintempC,avgtempC,uvIndex,WindChillC,cloudcover,winddirDegree,WindGustKmph,HeatIndexC,precipMM,FeelsLikeC,visibility,humidity,pressure,DewPointC,windspeedKmph,maxtempC
3.929,5000,20,250,20,300,246,0.000,12,25,6,22,0,285,6,23,0.000,23,10,52,1013,9,4,34
3.643,5000,20,250,20,300,245,0.000,11,22,6,20,0,242,7,20,0.000,20,10,59,1012,9,5,31
4.199,5000,20,250,20,300,244,0.000,12,22,6,20,0,278,9,20,0.000,20,10,56,1009,9,7,29
2.548,5000,20,250,20,300,243,0.000,15,26,7,24,0,268,9,24,0.000,24,10,43,1007,8,6,34
0.807,5000,20,250,20,300,242,0.000,17,29,7,26,0,268,7,27,0.000,27,10,37,1007,8,5,36
3.613,5000,20,250,20,300,241,0.000,18,30,8,28,0,298,6,28,0.000,28,10,32,1007,7,4,38
1.062,5000,20,250,20,300,240,0.000,17,30,8,27,0,274,6,28,0.000,28,10,35,1006,8,4,38
2.817,5000,20,250,20,300,239,0.000,14,28,7,25,0,288,7,24,0.000,24,10,40,1007,8,5,36
3.228,5000,20,250,20,300,238,0.000,13,25,7,23,0,290,8,22,0.000,22,10,42,1012,7,6,33
4.023,5000,20,250,20,300,237,0.000,17,25,7,24,0,270,7,24,0.000,24,10,51,1013,10,6,30
0.818,5000,20,250,20,300,236,0.000,17,25,7,24,0,257,6,24,0.000,24,10,56,1012,12,6,31
2.340,5000,20,250,20,300,235,0.000,17,26,7,24,0,243,6,24,0.000,24,10,55,1010,12,5,32
4.253,5000,20,250,20,300,234,0.000,16,24,6,23,0,239,7,24,0.000,24,10,58,1009,12,6,30
1.596,5000,20,250,20,300,233,0.000,16,24,6,23,2,243,7,24,0.000,24,10,62,1008,14,6,30
1.019,5000,20,250,20,300,232,0.000,19,27,7,25,0,218,6,26,0.000,26,10,58,1009,14,5,33
2.424,5000,20,250,20,300,231,0.000,18,27,7,24,0,237,7,25,0.000,25,10,58,1012,14,6,32
2.357,5000,20,250,20,300,230,0.000,14,24,6,22,5,234,11,22,0.000,22,10,61,1010,12,9,29
1.064,5000,20,250,20,300,229,0.000,18,26,7,25,2,233,8,26,0.000,26,10,60,1008,15,7,32
1.255,5000,20,250,20,300,228,0.000,22,28,7,27,1,281,9,28,0.000,28,10,48,1009,13,7,33
2.599,5000,20,250,20,300,227,0.000,22,30,8,29,2,297,9,29,0.000,29,10,42,1014,13,7,35
1.223,5000,20,250,20,300,226,0.000,21,28,7,27,9,288,10,27,0.000,27,10,41,1016,11,8,33
2.332,5000,20,250,20,300,225,0.000,22,29,7,28,13,317,9,28,0.000,28,10,38,1014,10,7,33
0.866,5000,20,250,20,300,224,0.000,20,29,7,27,16,285,9,28,0.000,28,10,41,1013,11,7,34
3.043,5000,20,250,20,300,223,0.000,20,30,7,28,4,302,6,28,0.000,28,10,41,1013,11,5,35
1.875,5000,20,250,20,300,222,0.000,19,28,7,27,0,284,6,28,0.000,28,10,53,1012,14,5,35
1.516,5000,20,250,20,300,221,0.000,19,28,7,27,0,256,6,27,0.000,27,10,56,1012,14,5,34
3.244,5000,20,250,20,300,220,0.000,18,27,7,25,0,231,8,26,0.000,26,10,62,1011,16,7,32
1.229,5000,20,250,20,300,219,0.000,20,28,7,27,0,253,6,28,0.000,28,10,58,1011,16,5,34
2.216,5000,20,250,20,300,218,0.000,17,27,7,25,1,263,8,25,0.000,25,10,59,1013,14,7,33
2.133,5000,20,250,20,300,217,0.000,18,23,6,22,0,279,9,23,0.000,23,10,65,1015,14,8,28
1.152,5000,20,250,20,300,216,0.000,18,25,7,25,0,314,9,25,0.000,25,10,51,1014,12,7,30
0.931,5000,20,250,20,300,215,0.000,18,27,7,25,1,316,8,25,0.000,25,10,43,1014,10,6,33
2.180,5000,20,250,20,300,214,0.000,17,27,7,25,1,291,7,25,0.000,25,10,50,1017,11,6,32
2.504,5000,20,250,20,300,213,0.000,21,28,7,27,6,285,7,27,0.000,27,10,44,1015,12,6,33
1.486,5000,20,250,20,300,212,0.000,20,28,7,26,12,262,7,27,0.000,27,10,50,1015,13,6,33
2.023,5000,20,250,20,300,211,0.000,22,31,8,29,1,294,6,30,0.000,30,10,36,1012,11,5,37
3.235,5000,20,250,20,300,210,0.000,21,31,8,29,2,300,7,30,0.000,30,10,41,1013,12,6,36
2.472,5000,20,250,20,300,209,0.000,22,29,7,28,3,313,8,29,0.000,29,10,42,1015,12,6,33
1.120,5000,20,250,20,300,208,0.000,19,28,6,26,41,328,9,26,0.200,26,10,40,1014,10,6,34
1.615,5000,20,250,20,300,207,0.000,16,26,7,24,22,252,7,24,0.000,24,10,47,1012,10,5,30
3.608,5000,20,250,20,300,206,0.000,17,26,7,24,19,262,6,25,0.000,25,10,49,1012,11,5,30
3.176,5000,20,250,20,300,205,0.000,19,29,7,27,0,254,6,28,0.000,28,10,45,1013,11,5,35
4.207,5000,20,250,20,300,204,0.000,17,27,7,25,0,266,6,25,0.000,25,10,54,1015,12,6,33
3.077,5000,20,250,20,300,203,0.000,18,26,7,24,0,280,8,24,0.000,24,10,52,1014,12,7,31
4.057,5000,20,250,20,300,202,0.000,18,25,7,24,0,289,9,24,0.000,24,10,53,1014,12,8,30
1.716,5000,20,250,20,300,201,0.000,21,27,7,26,1,282,9,26,0.000,26,10,44,1015,11,7,32
2.081,5000,20,250,20,300,200,0.000,18,28,7,26,5,278,7,27,0.000,27,10,45,1014,11,6,33
4.223,5000,20,250,20,300,199,0.000,19,28,7,26,3,275,6,27,0.000,27,10,51,1014,13,5,33
5.580,5000,20,250,20,300,198,0.000,17,26,7,25,0,248,8,25,0.000,25,10,56,1013,13,7,33
3.240,5000,20,250,20,300,197,0.000,17,24,6,22,0,264,8,23,0.000,23,10,60,1014,12,7,29
5.549,5000,20,250,20,300,196,0.000,14,23,6,22,2,236,9,22,0.000,22,10,61,1013,12,8,29
4.047,5000,20,250,20,300,195,0.000,16,25,7,24,0,223,8,25,0.000,25,10,59,1012,13,7,32
4.392,5000,20,250,20,300,194,0.000,16,27,7,24,1,274,6,25,0.000,25,10,56,1011,13,5,33
1.960,5000,20,250,20,300,193,0.000,21,27,7,26,10,309,9,27,0.000,27,10,47,1011,12,8,31
3.871,5000,20,250,20,300,192,0.000,24,33,8,31,1,312,8,32,0.000,32,10,31,1010,10,7,37
4.532,5000,20,250,20,300,191,0.000,21,33,8,31,1,316,8,31,0.000,31,10,32,1012,10,6,38
3.224,5000,20,250,20,300,190,0.000,20,30,8,28,3,296,6,29,0.000,29,10,38,1011,10,5,36
3.631,5000,20,250,20,300,189,0.000,18,29,7,26,0,296,6,27,0.000,27,10,50,1010,12,5,36
3.028,5000,20,250,20,300,188,0.000,15,23,6,21,3,303,10,21,0.000,21,10,60,1013,12,9,29
2.319,5000,20,250,20,300,187,0.000,18,24,6,22,0,305,10,23,0.000,23,10,59,1015,13,9,27
2.432,5000,20,250,20,300,186,0.000,18,26,7,24,0,282,7,25,0.000,25,10,59,1014,14,7,31
3.892,5000,20,250,20,300,185,0.000,17,26,7,24,1,275,7,25,0.000,25,10,61,1015,14,6,31
1.092,5000,20,250,20,300,184,0.000,16,25,7,24,4,277,7,24,0.000,24,10,61,1014,14,6,31
4.240,5000,20,250,20,300,183,0.000,15,24,6,23,25,282,9,24,0.000,24,10,65,1013,14,7,30
4.849,5000,20,250,20,300,182,0.000,16,26,7,24,13,238,8,25,0.000,25,10,62,1011,14,6,33
4.534,5000,20,250,20,300,181,0.000,20,27,7,26,0,274,8,27,0.000,27,10,60,1009,15,7,32
1.806,5000,20,250,20,300,180,0.000,18,29,7,26,3,297,8,27,0.000,27,10,51,1007,14,7,35
3.332,5000,20,250,20,300,179,0.000,16,24,6,23,6,316,12,23,0.000,23,10,62,1008,14,10,29
3.231,5000,20,250,20,300,178,0.000,21,28,7,26,0,307,9,27,0.000,27,10,53,1008,15,8,32
3.650,5000,20,250,20,300,177,0.000,19,28,7,26,0,310,8,26,0.000,26,10,53,1012,14,7,34
3.299,5000,20,250,20,300,176,0.000,18,26,7,24,0,301,7,25,0.000,25,10,59,1014,14,6,30
2.795,5000,20,250,20,300,175,0.000,17,24,6,23,0,279,7,23,0.000,23,10,61,1015,13,6,29
2.896,5000,20,250,20,300,174,0.000,17,24,6,23,1,239,7,23,0.000,23,10,60,1012,13,6,29
6.180,5000,20,250,20,300,173,0.000,15,23,5,22,25,217,9,23,0.000,23,10,62,1012,13,7,28
