Efficiency,System Size,Number Of Panels,Panel Power,Number Of Inverters,Inverter Power,date,totalSnow_cm,mintempC,avgtempC,uvIndex,WindChillC,cloudcover,winddirDegree,WindGustKmph,HeatIndexC,precipMM,FeelsLikeC,visibility,humidity,pressure,DewPointC,windspeedKmph,maxtempC
2.957,8580,26,330,1,50,99,0.000,18,23,6,22,34,265,25,23,0.000,23,10,69,1007,15,17,27
4.491,8580,26,330,1,50,98,0.000,19,22,5,21,28,187,12,22,1.100,21,10,77,1012,17,9,24
2.904,8580,26,330,1,50,97,0.000,20,21,5,21,68,147,20,22,17.100,21,9,80,1017,17,13,22
4.046,8580,26,330,1,50,96,0.000,21,23,5,22,77,168,14,24,2.400,24,9,77,1019,18,10,24
3.752,8580,26,330,1,50,95,0.000,20,22,5,22,57,179,21,23,0.600,23,10,78,1019,18,15,23
4.544,8580,26,330,1,50,94,0.000,19,22,5,21,19,184,19,23,0.000,23,10,73,1018,16,13,24
4.831,8580,26,330,1,50,93,0.000,17,21,6,20,12,193,17,21,0.000,20,10,74,1023,15,12,23
4.661,8580,26,330,1,50,92,0.000,17,21,6,20,13,177,9,22,0.000,20,10,73,1025,15,7,23
4.407,8580,26,330,1,50,91,0.000,18,21,5,20,44,157,15,21,0.500,20,10,69,1024,14,11,22
5.040,8580,26,330,1,50,90,0.000,16,19,4,18,59,195,27,18,1.000,18,10,70,1024,13,19,20
4.474,8580,26,330,1,50,89,0.000,18,19,4,19,71,175,26,19,1.900,19,10,69,1023,13,19,20
4.255,8580,26,330,1,50,88,0.000,18,20,5,20,55,169,12,21,0.700,20,10,69,1020,14,9,22
4.795,8580,26,330,1,50,87,0.000,18,20,6,20,18,199,22,20,0.000,20,10,62,1015,12,15,22
4.650,8580,26,330,1,50,86,0.000,17,22,5,21,34,289,16,22,2.100,22,10,63,1012,14,11,25
4.372,8580,26,330,1,50,85,0.000,17,20,5,19,36,178,20,20,0.500,19,10,69,1012,14,14,22
3.921,8580,26,330,1,50,84,0.000,20,23,6,22,8,274,27,23,0.000,23,10,61,1004,14,17,26
4.836,8580,26,330,1,50,83,0.000,19,24,6,22,20,295,27,23,0.400,23,10,69,999,16,17,27
0.612,8580,26,330,1,50,82,0.000,17,20,5,20,96,141,40,20,52.800,20,6,91,1007,18,29,21
0.700,8580,26,330,1,50,81,0.000,12,19,4,18,89,57,41,19,26.100,18,8,86,1021,17,28,19
0.602,8580,26,330,1,50,80,0.000,14,20,4,19,96,66,44,20,21.500,19,9,83,1024,17,31,21
0.279,8580,26,330,1,50,79,0.000,14,20,5,19,91,103,59,20,49.600,19,8,87,1022,18,37,21
2.103,8580,26,330,1,50,78,0.000,19,22,5,21,68,106,39,22,14.300,21,9,74,1025,17,26,23
0.390,8580,26,330,1,50,77,0.000,20,21,5,21,59,114,35,22,3.900,21,10,75,1025,16,25,22
2.279,8580,26,330,1,50,76,0.000,19,20,5,20,69,123,30,20,1.900,20,10,72,1025,15,21,21
2.005,8580,26,330,1,50,75,0.000,17,20,4,19,70,164,25,19,4.100,19,10,73,1025,14,18,21
5.495,8580,26,330,1,50,74,0.000,16,19,4,18,43,164,25,18,1.500,18,10,64,1022,12,19,20
0.717,8580,26,330,1,50,73,0.000,13,19,4,19,80,204,41,21,6.200,19,10,81,1015,17,30,22
4.279,8580,26,330,1,50,72,0.000,21,25,7,25,19,211,23,26,1.400,26,10,74,1012,19,15,28
2.109,8580,26,330,1,50,71,0.000,22,24,5,24,65,70,32,26,21.700,26,8,78,1016,19,20,25
3.016,8580,26,330,1,50,70,0.000,21,22,5,22,94,41,25,24,2.200,24,10,77,1020,18,18,23
3.343,8580,26,330,1,50,69,0.000,21,22,5,22,78,110,19,24,0.400,22,10,70,1020,16,15,23
4.500,8580,26,330,1,50,68,0.000,21,24,6,23,28,187,21,25,0.000,25,10,69,1013,17,16,26
3.195,8580,26,330,1,50,67,0.000,20,25,7,24,22,280,23,24,0.000,24,10,64,1012,16,16,29
4.238,8580,26,330,1,50,66,0.000,17,21,5,21,51,90,20,22,0.400,21,10,66,1014,14,16,23
4.900,8580,26,330,1,50,65,0.000,15,19,4,19,54,165,24,19,0.300,19,10,62,1014,12,19,21
4.883,8580,26,330,1,50,64,0.000,19,20,5,20,58,196,30,20,0.200,20,10,69,1009,14,24,22
5.385,8580,26,330,1,50,63,0.000,17,21,5,20,47,103,13,21,0.400,20,10,61,1014,13,10,23
4.368,8580,26,330,1,50,62,0.000,15,19,4,18,79,156,23,19,1.500,18,10,66,1016,12,18,20
5.177,8580,26,330,1,50,61,0.000,18,19,4,19,78,163,33,20,0.800,19,10,70,1012,14,26,20
5.425,8580,26,330,1,50,60,0.000,21,25,7,24,31,124,24,25,0.000,25,10,71,1009,18,16,28
3.378,4440,12,370,12,4440,100,0.000,18,21,5,20,58,144,12,21,1.200,20,10,79,1020,17,9,23
2.835,4440,12,370,12,4440,99,0.000,20,21,5,21,66,63,31,22,3.500,21,10,75,1022,16,21,23
2.485,4440,12,370,12,4440,98,0.000,19,20,5,20,64,99,38,20,4.200,20,10,76,1023,15,25,21
0.665,4440,12,370,12,4440,97,0.000,17,19,4,19,95,105,36,19,35.200,19,8,87,1019,16,22,20
0.545,4440,12,370,12,4440,96,0.000,19,21,5,20,79,120,15,20,4.400,20,9,80,1017,17,10,22
4.484,4440,12,370,12,4440,95,0.000,17,21,6,20,17,175,17,21,0.100,20,10,68,1015,14,12,24
4.396,4440,12,370,12,4440,94,0.000,16,21,6,20,10,227,20,21,0.000,20,10,58,1013,12,13,25
3.972,4440,12,370,12,4440,93,0.000,14,22,6,19,9,300,27,20,0.000,19,10,59,1012,11,19,27
3.144,4440,12,370,12,4440,92,0.000,16,18,4,17,77,227,43,17,1.600,17,10,73,1014,12,33,19
2.119,4440,12,370,12,4440,91,0.000,18,19,4,18,95,177,59,18,1.300,18,10,66,1018,12,44,19
1.457,4440,12,370,12,4440,90,0.000,18,20,4,19,95,185,57,19,1.600,19,10,71,1016,14,42,21
3.342,4440,12,370,12,4440,89,0.000,19,20,5,20,88,192,34,21,3.100,20,10,87,1010,18,24,21
1.368,4440,12,370,12,4440,88,0.000,20,21,5,21,68,157,15,22,1.700,21,10,83,1014,18,10,22
1.307,4440,12,370,12,4440,87,0.000,19,20,5,20,86,181,20,21,2.000,20,10,85,1015,17,14,21
1.627,4440,12,370,12,4440,86,0.000,20,21,5,21,65,78,25,22,3.700,21,10,76,1019,17,16,22
1.636,4440,12,370,12,4440,85,0.000,20,22,5,21,68,104,34,22,3.200,21,10,72,1020,16,22,23
0.636,4440,12,370,12,4440,84,0.000,19,21,5,20,81,120,26,21,5.200,20,10,80,1017,17,16,22
0.924,4440,12,370,12,4440,83,0.000,20,21,5,20,98,106,22,20,2.200,20,10,79,1014,17,16,21
2.670,4440,12,370,12,4440,82,0.000,21,22,5,22,61,210,31,24,1.400,24,10,80,1010,18,23,23
4.924,4440,12,370,12,4440,81,0.000,17,23,6,22,13,175,18,23,0.000,23,10,73,1011,17,14,27
3.586,4440,12,370,12,4440,80,0.000,19,21,5,21,24,159,17,22,0.000,21,10,71,1015,15,13,23
4.760,4440,12,370,12,4440,79,0.000,17,20,6,20,11,192,16,21,0.000,20,10,69,1018,14,12,23
1.733,4440,12,370,12,4440,78,0.000,19,21,5,21,78,160,34,23,4.500,21,10,74,1019,16,23,22
4.036,4440,12,370,12,4440,77,0.000,20,23,5,23,34,215,15,24,0.200,24,10,78,1016,18,11,25
4.455,4440,12,370,12,4440,76,0.000,19,22,5,22,36,159,9,23,0.000,23,10,76,1016,17,7,24
2.798,4440,12,370,12,4440,75,0.000,20,22,5,21,63,122,14,23,1.700,23,10,73,1020,16,10,23
3.968,4440,12,370,12,4440,74,0.000,20,23,5,22,48,114,19,23,0.500,23,10,67,1021,15,14,25
3.203,4440,12,370,12,4440,73,0.000,18,22,6,21,28,154,14,23,0.000,23,10,70,1022,16,11,25
2.993,4440,12,370,12,4440,72,0.000,19,21,5,21,51,97,13,22,0.600,21,10,70,1023,15,10,23
5.509,4440,12,370,12,4440,71,0.000,18,21,5,21,41,90,14,21,0.000,21,10,66,1022,14,10,23
5.167,4440,12,370,12,4440,70,0.000,18,20,4,20,73,140,18,20,0.200,20,10,66,1019,13,12,21
5.121,4440,12,370,12,4440,69,0.000,17,20,4,19,52,192,36,19,0.000,19,10,66,1019,13,27,21
3.254,4440,12,370,12,4440,68,0.000,19,20,5,20,77,202,53,20,0.900,20,9,73,1013,15,41,22
0.371,4440,12,370,12,4440,67,0.000,19,22,5,22,94,179,56,23,17.000,22,9,91,1005,20,36,22
1.894,4440,12,370,12,4440,66,0.000,22,24,5,23,75,162,40,25,9.000,25,10,86,1008,21,23,25
2.254,4440,12,370,12,4440,65,0.000,20,22,5,22,71,195,43,23,14.200,23,8,88,1005,20,26,24
1.066,4440,12,370,12,4440,64,0.000,21,24,6,24,34,145,18,26,0.100,26,10,84,1007,21,13,26
2.995,4440,12,370,12,4440,63,0.000,22,25,6,24,79,70,22,27,3.400,27,10,83,1011,21,14,28
2.839,4440,12,370,12,4440,62,0.000,20,24,5,23,75,178,28,24,1.900,24,10,79,1007,19,21,26
0.898,4440,12,370,12,4440,61,0.000,21,22,5,21,97,160,37,24,22.700,21,9,91,1007,20,22,22
2.793,4440,12,370,12,4440,60,0.000,22,23,5,23,69,95,33,25,4.100,25,10,79,1013,19,21,24
1.305,4440,12,370,12,4440,151,0.000,11,16,5,14,1,202,14,15,0.000,14,10,66,1025,8,10,19
0.518,4440,12,370,12,4440,150,0.000,13,14,3,12,94,210,37,14,2.000,12,10,70,1027,8,28,15
0.817,4440,12,370,12,4440,149,0.000,12,13,3,10,88,212,42,13,1.200,10,10,65,1028,7,33,14
1.400,4440,12,370,12,4440,148,0.000,9,14,3,11,39,216,43,13,0.400,11,10,58,1025,5,33,15
1.388,4440,12,370,12,4440,147,0.000,11,14,4,13,18,240,26,14,0.000,13,10,54,1023,5,18,17
1.353,4440,12,370,12,4440,146,0.000,15,18,5,16,15,287,32,17,0.000,16,10,59,1018,9,21,20
1.252,4440,12,370,12,4440,145,0.000,15,18,4,17,42,209,21,17,0.700,17,10,74,1025,12,15,19
0.422,4440,12,370,12,4440,144,0.000,16,18,4,17,65,124,12,17,2.000,17,10,75,1028,13,9,19
0.716,4440,12,370,12,4440,143,0.000,13,17,5,15,0,228,11,16,0.000,15,10,74,1027,12,9,20
1.218,4440,12,370,12,4440,142,0.000,15,17,5,16,15,168,13,17,0.000,16,10,68,1027,11,10,18
0.226,4440,12,370,12,4440,141,0.000,14,17,4,16,75,188,28,16,3.100,16,10,68,1029,10,20,18
1.109,4440,12,370,12,4440,140,0.000,11,15,4,14,45,269,17,15,0.000,14,10,56,1026,6,11,18
1.446,4440,12,370,12,4440,139,0.000,11,16,5,15,10,243,16,15,0.000,15,10,65,1027,8,11,19
1.412,4440,12,370,12,4440,138,0.000,11,15,5,14,13,230,18,15,0.000,14,10,63,1028,7,12,18
1.351,4440,12,370,12,4440,137,0.000,11,15,4,13,15,222,30,14,0.000,13,10,56,1023,5,21,17
1.518,4440,12,370,12,4440,136,0.000,9,14,4,12,1,265,23,14,0.000,12,10,49,1021,2,16,18
1.050,4440,12,370,12,4440,135,0.000,12,14,3,11,31,258,36,13,0.000,11,10,53,1015,3,26,15
1.554,4440,12,370,12,4440,134,0.000,13,15,5,14,2,261,31,15,0.000,14,10,54,1013,5,23,17
1.357,4440,12,370,12,4440,133,0.000,16,19,4,18,26,253,21,19,1.100,18,10,72,1012,13,14,22
1.349,4440,12,370,12,4440,132,0.000,16,19,4,18,65,144,20,18,6.200,18,9,81,1019,15,13,20
0.992,4440,12,370,12,4440,131,0.000,8,15,3,14,57,217,39,15,4.000,14,10,69,1020,10,28,16
1.359,4440,12,370,12,4440,130,0.000,15,20,5,19,26,301,19,19,0.100,19,10,69,1013,13,12,23
0.297,4440,12,370,12,4440,129,0.000,17,19,5,19,47,203,12,19,0.100,19,10,68,1017,13,8,20
1.125,4440,12,370,12,4440,128,0.000,16,20,6,19,13,281,17,20,0.000,19,10,66,1013,13,11,23
0.802,4440,12,370,12,4440,127,0.000,18,20,5,20,76,168,32,20,22.500,20,9,86,1011,17,19,21
0.492,4440,12,370,12,4440,126,0.000,14,19,4,18,75,190,23,18,4.200,18,10,83,1014,16,16,20
0.398,4440,12,370,12,4440,125,0.000,13,18,4,17,82,174,18,17,27.300,17,9,83,1016,14,12,19
1.425,4440,12,370,12,4440,123,0.000,16,20,4,19,32,177,17,20,2.200,19,10,73,1020,14,12,23
1.175,4440,12,370,12,4440,122,0.000,16,19,4,18,52,167,17,18,2.900,18,10,82,1026,15,12,20
0.976,4440,12,370,12,4440,121,0.000,17,19,4,19,72,168,14,19,5.500,19,10,80,1029,15,9,21
0.905,4440,12,370,12,4440,120,0.000,16,19,4,19,41,186,12,19,0.600,19,10,77,1027,14,9,21
1.431,4440,12,370,12,4440,119,0.000,16,19,5,18,25,180,15,18,0.000,18,10,73,1024,13,11,20
1.087,4440,12,370,12,4440,118,0.000,17,19,4,18,71,142,12,18,4.400,18,10,74,1025,14,9,20
1.471,4440,12,370,12,4440,117,0.000,16,18,4,18,50,182,13,18,0.100,18,10,69,1026,12,10,19
1.468,4440,12,370,12,4440,116,0.000,15,18,4,17,44,184,13,18,0.700,17,10,67,1025,11,9,20
1.230,4440,12,370,12,4440,115,0.000,14,17,4,16,23,190,19,16,0.100,16,10,65,1023,10,12,19
1.520,4440,12,370,12,4440,114,0.000,12,18,5,16,11,227,15,17,0.000,16,10,58,1021,8,10,21
1.668,4440,12,370,12,4440,113,0.000,13,17,5,15,9,220,21,16,0.000,15,10,53,1017,6,15,19
1.637,4440,12,370,12,4440,112,0.000,12,17,5,15,6,258,27,16,0.000,15,10,53,1013,6,19,20
1.700,4440,12,370,12,4440,111,0.000,16,18,4,18,43,234,21,18,0.400,18,10,55,1012,8,15,20
1.193,4440,12,370,12,4440,110,0.000,14,20,5,18,4,292,19,19,0.000,18,10,52,1014,8,13,24
1.653,4440,12,370,12,4440,109,0.000,14,18,5,17,9,202,16,17,0.000,17,10,71,1017,12,12,21
1.286,4440,12,370,12,4440,108,0.000,16,18,4,17,67,174,17,17,6.700,17,10,69,1020,11,12,19
0.245,4440,12,370,12,4440,107,0.000,16,17,4,17,98,141,13,17,8.700,17,9,70,1022,12,9,18
1.285,4440,12,370,12,4440,106,0.000,15,17,4,17,53,190,30,17,1.600,17,10,61,1020,9,21,18
1.673,4440,12,370,12,4440,105,0.000,16,20,6,20,2,251,23,20,0.000,20,10,46,1015,8,15,24
1.334,4440,12,370,12,4440,104,0.000,14,21,6,19,20,293,21,20,0.000,19,10,50,1015,8,13,26
1.761,4440,12,370,12,4440,103,0.000,13,18,5,16,4,176,20,17,0.000,16,10,61,1021,9,14,20
1.753,4440,12,370,12,4440,102,0.000,11,15,5,14,6,212,28,15,0.000,14,10,54,1020,5,21,18
1.856,4440,12,370,12,4440,101,0.000,14,16,5,16,6,231,34,16,0.000,16,10,48,1012,5,26,18
1.522,4440,12,370,12,4440,100,0.000,18,20,5,20,66,195,17,20,2.900,20,10,62,1008,12,12,23
1.002,4440,12,370,12,4440,99,0.000,18,24,6,22,34,266,25,23,0.000,23,10,69,1007,15,17,27
1.236,4440,12,370,12,4440,98,0.000,19,22,6,21,29,187,12,22,0.700,21,10,78,1012,17,9,24
0.898,4440,12,370,12,4440,97,0.000,20,21,5,21,72,146,22,22,29.300,21,8,80,1017,18,13,22
1.005,4440,12,370,12,4440,96,0.000,21,23,5,22,79,168,13,24,4.100,24,9,77,1019,18,10,24
1.285,4440,12,370,12,4440,95,0.000,20,22,5,22,61,181,21,24,0.800,24,10,78,1019,18,15,23
1.579,4440,12,370,12,4440,94,0.000,19,22,5,21,18,185,20,23,0.000,23,10,73,1018,16,14,24
1.712,4440,12,370,12,4440,93,0.000,17,21,6,20,13,194,17,21,0.000,20,10,75,1023,15,13,23
1.472,4440,12,370,12,4440,92,0.000,17,21,6,20,15,176,9,21,0.000,20,10,73,1025,15,7,23
1.174,4440,12,370,12,4440,91,0.000,18,21,5,20,44,157,15,21,0.300,20,10,69,1024,15,12,22
1.670,4440,12,370,12,4440,90,0.000,16,19,4,18,57,195,27,18,0.600,18,10,70,1023,13,20,20
1.328,4440,12,370,12,4440,89,0.000,18,19,4,19,72,176,27,19,2.700,19,10,69,1023,13,20,20
1.561,4440,12,370,12,4440,88,0.000,18,20,5,20,61,169,13,20,1.300,20,10,69,1020,14,9,22
1.666,4440,12,370,12,4440,87,0.000,18,20,6,20,18,199,22,21,0.100,20,10,62,1015,12,15,22
1.587,4440,12,370,12,4440,86,0.000,18,22,5,21,34,246,16,22,2.000,22,10,63,1012,14,11,25
1.527,4440,12,370,12,4440,85,0.000,18,20,5,20,33,178,20,20,0.500,20,10,69,1012,14,14,22
1.281,4440,12,370,12,4440,84,0.000,20,23,6,22,9,274,26,23,0.000,23,10,61,1004,14,17,26
1.594,4440,12,370,12,4440,83,0.000,20,24,6,23,19,296,27,23,0.400,23,10,69,999,16,17,27
0.123,4440,12,370,12,4440,82,0.000,17,20,5,20,96,141,42,20,102.700,20,5,91,1007,19,29,21
