Efficiency,System Size,Number Of Panels,Panel Power,Number Of Inverters,Inverter Power,date,totalSnow_cm,mintempC,avgtempC,uvIndex,WindChillC,cloudcover,winddirDegree,WindGustKmph,HeatIndexC,precipMM,FeelsLikeC,visibility,humidity,pressure,DewPointC,windspeedKmph,maxtempC
5.550,8580,26,330,1,50,23,0.000,20,23,5,22,37,142,19,23,0.300,23,10,68,1018,15,14,25
5.646,8580,26,330,1,50,22,0.000,20,22,5,21,57,137,23,22,0.300,22,10,67,1023,15,17,23
3.805,8580,26,330,1,50,21,0.000,20,22,5,22,61,131,30,23,0.400,23,10,66,1027,15,22,23
4.536,8580,26,330,1,50,20,0.000,20,22,5,21,65,142,38,22,0.500,21,10,66,1026,15,29,23
2.110,8580,26,330,1,50,19,0.000,21,22,5,22,93,159,46,24,0.900,22,10,74,1018,17,34,22
2.204,8580,26,330,1,50,18,0.000,22,23,5,23,83,203,27,25,0.500,25,10,82,1012,19,21,24
4.423,8580,26,330,1,50,17,0.000,22,27,7,25,34,124,15,28,0.000,28,10,73,1009,20,12,30
6.170,8580,26,330,1,50,16,0.000,22,25,6,24,42,168,29,27,0.000,27,10,84,1006,21,23,27
3.655,8580,26,330,1,50,15,0.000,21,26,6,24,35,126,25,26,0.300,26,10,80,1004,21,19,29
5.105,8580,26,330,1,50,14,0.000,20,24,5,23,50,110,15,24,0.400,24,10,79,1010,19,12,27
3.409,8580,26,330,1,50,13,0.000,21,24,5,23,58,131,16,25,1.000,25,10,78,1017,19,12,26
3.602,8580,26,330,1,50,12,0.000,21,23,5,23,64,172,20,25,1.100,25,10,83,1019,20,15,25
3.508,8580,26,330,1,50,11,0.000,22,25,6,24,38,47,17,26,1.800,26,10,84,1018,21,13,28
4.353,8580,26,330,1,50,10,0.000,21,25,6,24,35,123,15,27,0.000,27,10,80,1017,20,12,29
2.503,8580,26,330,1,50,9,0.000,21,23,5,22,95,181,30,25,2.600,25,10,89,1014,21,21,25
5.662,8580,26,330,1,50,8,0.000,22,25,5,24,65,117,23,26,7.000,26,10,87,1010,22,15,28
2.213,8580,26,330,1,50,7,0.000,23,25,6,24,82,41,42,27,1.800,27,10,85,1012,22,32,26
4.706,8580,26,330,1,50,6,0.000,23,25,5,24,75,52,43,26,4.000,26,10,85,1012,21,30,26
2.435,8580,26,330,1,50,5,0.000,22,25,5,24,70,80,22,26,2.300,26,10,82,1010,21,16,26
5.704,8580,26,330,1,50,4,0.000,22,24,5,24,67,131,22,26,0.500,26,10,73,1011,18,17,26
6.403,8580,26,330,1,50,3,0.000,21,25,5,23,42,118,19,25,0.000,25,10,69,1010,17,15,27
6.486,8580,26,330,1,50,2,0.000,21,26,7,25,11,30,30,27,0.000,27,10,72,1008,19,24,29
5.536,8580,26,330,1,50,1,0.000,20,25,7,24,16,72,28,25,0.000,25,10,71,1012,18,22,29
6.717,8580,26,330,1,50,365,0.000,18,25,6,23,6,154,27,24,0.000,24,10,68,1014,16,21,29
6.295,8580,26,330,1,50,364,0.000,16,24,6,22,1,179,20,23,0.000,23,10,63,1016,14,16,27
3.600,8580,26,330,1,50,363,0.000,17,20,5,19,39,140,18,20,0.000,19,10,62,1018,12,14,22
4.599,8580,26,330,1,50,362,0.000,18,19,4,19,82,160,29,19,0.300,19,10,62,1019,11,23,20
3.702,8580,26,330,1,50,361,0.000,19,20,4,20,98,162,41,20,0.900,20,10,75,1017,15,32,20
3.843,8580,26,330,1,50,360,0.000,21,22,5,22,83,150,23,24,0.100,22,10,84,1014,19,19,23
5.924,8580,26,330,1,50,359,0.000,21,25,6,24,58,78,18,26,0.300,26,10,79,1013,20,14,29
5.900,8580,26,330,1,50,358,0.000,20,23,6,22,45,112,16,23,0.000,23,10,73,1013,17,12,25
2.554,8580,26,330,1,50,357,0.000,20,21,5,21,95,126,20,22,0.200,21,10,78,1012,17,15,22
4.105,8580,26,330,1,50,356,0.000,21,22,5,22,59,166,24,23,0.100,23,10,83,1010,19,19,24
6.634,8580,26,330,1,50,355,0.000,21,26,6,24,44,108,13,28,0.000,28,10,80,1011,21,10,30
5.858,8580,26,330,1,50,354,0.000,21,23,5,23,52,171,21,25,0.000,25,10,76,1011,18,16,24
3.778,8580,26,330,1,50,353,0.000,23,27,6,26,23,98,30,28,0.100,28,10,63,1008,18,16,31
5.432,8580,26,330,1,50,352,0.000,19,26,6,24,16,149,29,25,0.000,25,10,73,1012,19,18,30
4.506,8580,26,330,1,50,351,0.000,19,22,5,21,57,103,20,22,0.000,21,10,73,1016,16,16,24
3.342,8580,26,330,1,50,350,0.000,19,20,5,20,72,204,22,21,0.100,20,10,78,1014,16,18,22
6.017,8580,26,330,1,50,349,0.000,16,24,5,22,34,130,18,22,0.600,22,10,64,1011,14,13,29
6.466,8580,26,330,1,50,348,0.000,16,21,6,20,7,185,15,20,0.000,20,10,71,1014,14,12,25
6.727,8580,26,330,1,50,347,0.000,15,20,6,19,19,183,20,20,0.000,19,10,70,1015,13,15,23
6.727,8580,26,330,1,50,346,0.000,15,19,5,18,27,189,28,19,0.000,18,10,68,1017,12,21,21
5.725,8580,26,330,1,50,345,0.000,14,18,4,17,75,213,34,17,0.000,17,10,67,1013,11,27,19
2.539,8580,26,330,1,50,344,0.000,16,19,4,18,71,232,24,19,1.600,18,10,69,1006,12,18,22
5.600,8580,26,330,1,50,343,0.000,17,19,4,18,95,182,24,18,4.300,18,10,89,1010,17,17,20
1.827,8580,26,330,1,50,342,0.000,18,19,4,19,87,187,39,19,0.900,19,10,84,1012,16,29,20
4.091,8580,26,330,1,50,341,0.000,18,23,5,21,49,149,17,22,0.100,22,10,75,1011,17,12,27
2.236,8580,26,330,1,50,340,0.000,18,19,4,19,93,66,22,19,0.400,19,10,71,1019,14,16,21
1.890,8580,26,330,1,50,339,0.000,18,19,4,18,88,141,29,18,0.200,18,10,67,1021,12,22,19
3.110,8580,26,330,1,50,338,0.000,18,19,4,19,93,172,28,19,0.700,19,10,86,1014,16,23,20
4.238,8580,26,330,1,50,337,0.000,18,22,5,21,39,193,16,21,0.900,21,10,83,1015,18,12,23
5.678,8580,26,330,1,50,336,0.000,18,23,6,21,27,150,12,22,0.000,22,10,81,1015,18,9,25
5.564,8580,26,330,1,50,59,0.000,21,23,5,23,44,169,15,25,0.000,25,10,83,1012,20,12,25
1.268,8580,26,330,1,50,58,0.000,20,22,5,21,73,71,18,23,0.200,21,9,75,1014,17,14,23
5.705,8580,26,330,1,50,57,0.000,20,22,5,21,69,186,25,23,0.100,21,10,79,1010,17,19,23
1.410,8580,26,330,1,50,56,0.000,21,24,5,23,64,127,24,24,6.600,24,10,74,1012,18,17,26
2.518,8580,26,330,1,50,55,0.000,19,21,5,20,86,149,27,21,5.300,20,10,78,1017,16,20,22
1.502,8580,26,330,1,50,54,0.000,19,19,4,19,94,167,33,19,1.300,19,6,75,1014,15,26,19
5.449,8580,26,330,1,50,53,0.000,21,23,5,22,45,206,20,25,0.400,25,10,83,1007,19,16,24
5.665,8580,26,330,1,50,52,0.000,21,23,5,23,30,164,13,25,0.100,25,10,82,1010,20,10,25
4.593,8580,26,330,1,50,51,0.000,21,24,5,23,55,113,11,25,1.900,25,10,82,1015,20,9,25
3.993,8580,26,330,1,50,50,0.000,21,23,5,22,63,98,18,24,13.200,24,9,82,1020,19,12,24
3.179,8580,26,330,1,50,49,0.000,20,22,5,21,66,111,26,22,1.200,21,10,72,1024,16,18,23
4.818,8580,26,330,1,50,48,0.000,17,21,5,20,64,126,28,22,1.500,20,10,73,1024,15,20,22
5.017,8580,26,330,1,50,47,0.000,18,22,5,21,65,132,29,22,8.700,21,10,80,1021,18,20,22
4.474,8580,26,330,1,50,46,0.000,15,20,4,19,83,178,43,19,3.500,19,9,76,1018,16,32,21
4.989,8580,26,330,1,50,45,0.000,19,21,5,21,51,179,33,21,1.300,21,10,69,1015,15,24,22
1.182,8580,26,330,1,50,44,0.000,20,21,5,22,91,220,28,24,11.900,22,8,82,1008,19,20,22
3.985,8580,26,330,1,50,43,0.000,19,25,5,23,36,16,25,24,1.300,24,9,68,1008,17,17,28
5.925,8580,26,330,1,50,42,0.000,19,22,5,21,41,115,23,22,0.000,21,10,67,1014,14,18,23
6.062,8580,26,330,1,50,41,0.000,19,20,4,20,85,124,17,20,2.000,20,10,69,1017,14,13,20
4.489,8580,26,330,1,50,40,0.000,19,21,6,20,45,140,21,21,0.200,20,10,64,1017,13,16,22
3.396,8580,26,330,1,50,39,0.000,20,21,5,20,82,167,28,21,3.100,20,10,74,1014,16,21,21
5.699,8580,26,330,1,50,38,0.000,21,23,5,22,31,214,25,24,0.000,24,10,67,1006,16,18,25
1.574,8580,26,330,1,50,37,0.000,22,23,5,23,55,45,32,25,4.300,25,10,81,1005,19,22,24
6.005,8580,26,330,1,50,36,0.000,21,24,6,23,25,34,36,25,0.000,25,10,78,1009,19,27,26
5.682,8580,26,330,1,50,35,0.000,19,23,5,22,54,108,24,23,0.600,23,10,75,1012,17,18,25
5.861,8580,26,330,1,50,34,0.000,19,20,5,20,48,158,28,21,2.300,20,10,70,1013,14,22,21
4.601,8580,26,330,1,50,33,0.000,19,21,5,20,73,179,33,21,13.600,20,9,78,1012,16,25,22
5.061,8580,26,330,1,50,32,0.000,21,23,5,23,69,112,25,24,1.300,24,8,80,1014,19,19,25
1.687,8580,26,330,1,50,31,0.000,18,22,5,22,83,177,34,24,0.200,24,10,82,1015,19,26,23
3.552,8580,26,330,1,50,30,0.000,20,24,5,23,76,28,28,25,2.200,25,10,84,1012,20,20,25
1.312,8580,26,330,1,50,29,0.000,18,21,5,21,98,81,33,22,4.800,21,10,83,1017,18,24,22
1.819,8580,26,330,1,50,28,0.000,21,21,5,21,89,147,39,24,2.300,21,10,75,1020,17,30,22
1.915,8580,26,330,1,50,27,0.000,22,23,5,23,92,169,41,25,0.900,25,9,78,1012,19,32,23
4.957,8580,26,330,1,50,26,0.000,23,30,7,28,16,144,28,29,0.000,29,10,59,1003,18,18,33
6.343,8580,26,330,1,50,25,0.000,22,26,6,25,17,37,30,27,0.000,27,10,68,1007,18,22,28
5.936,8580,26,330,1,50,24,0.000,24,28,7,26,8,122,26,28,0.000,28,10,60,1011,18,18,30
5.986,8580,26,330,1,50,23,0.000,22,26,7,25,7,119,23,27,0.000,27,10,65,1011,18,16,27
5.979,8580,26,330,1,50,22,0.000,18,25,7,24,12,148,28,24,0.000,24,10,64,1010,16,19,28
6.280,8580,26,330,1,50,21,0.000,16,21,6,19,17,137,23,21,0.000,19,10,66,1017,13,18,23
3.296,8580,26,330,1,50,20,0.000,18,19,4,19,52,133,21,19,0.000,19,10,59,1023,11,17,20
3.859,8580,26,330,1,50,19,0.000,18,20,4,20,75,160,33,20,1.800,20,10,76,1017,16,25,21
6.464,8580,26,330,1,50,18,0.000,19,23,5,22,32,90,17,23,0.200,23,10,70,1013,17,14,25
6.260,8580,26,330,1,50,17,0.000,17,21,6,20,11,205,22,21,0.100,20,10,59,1014,12,17,23
6.872,8580,26,330,1,50,16,0.000,15,20,5,19,4,177,27,21,0.100,19,10,40,1009,6,20,22
6.185,8580,26,330,1,50,15,0.000,22,26,6,25,38,125,22,27,0.400,27,9,70,1005,18,16,28
5.915,8580,26,330,1,50,14,0.000,21,26,6,25,26,45,28,27,0.100,27,10,73,1010,19,20,29
6.250,8580,26,330,1,50,13,0.000,22,25,6,24,15,34,26,26,0.000,26,10,73,1016,18,20,26
5.853,8580,26,330,1,50,12,0.000,20,24,5,23,26,115,26,24,0.000,24,10,74,1014,18,19,26
6.838,8580,26,330,1,50,11,0.000,19,23,5,22,38,146,23,22,0.300,22,10,72,1018,16,18,24
6.632,8580,26,330,1,50,10,0.000,18,23,6,22,14,136,17,22,0.000,22,10,71,1020,16,12,25
7.012,8580,26,330,1,50,9,0.000,19,21,5,21,44,119,18,22,0.800,21,10,68,1022,14,14,22
3.909,8580,26,330,1,50,8,0.000,18,20,4,19,75,155,30,19,2.200,19,10,69,1023,13,23,20
4.399,8580,26,330,1,50,7,0.000,19,21,5,20,74,166,38,21,2.600,20,10,70,1020,14,28,21
3.697,8580,26,330,1,50,6,0.000,20,21,5,21,65,176,35,22,0.600,21,10,77,1014,16,26,22
5.422,8580,26,330,1,50,5,0.000,20,22,5,22,69,176,16,23,5.600,23,10,85,1007,19,12,24
2.739,8580,26,330,1,50,4,0.000,21,23,5,22,38,239,19,25,0.500,25,9,81,1006,19,13,24
3.011,8580,26,330,1,50,3,0.000,18,22,5,21,84,57,22,23,2.300,23,8,82,1009,18,16,23
2.189,8580,26,330,1,50,2,0.000,17,20,5,20,94,117,18,20,1.000,20,10,75,1015,15,14,21
2.146,8580,26,330,1,50,1,0.000,19,20,5,20,77,137,22,20,0.300,20,10,68,1020,14,17,21
3.186,8580,26,330,1,50,366,0.000,19,20,5,20,74,122,16,20,0.200,20,10,72,1019,15,12,21
4.065,8580,26,330,1,50,365,0.000,17,20,5,20,89,106,25,20,8.300,20,10,85,1018,18,18,21
1.474,8580,26,330,1,50,364,0.000,18,20,4,19,89,160,19,20,1.800,19,8,88,1014,18,14,21
3.690,8580,26,330,1,50,363,0.000,17,23,5,22,46,225,32,23,5.900,23,10,72,1009,17,21,25
6.413,8580,26,330,1,50,362,0.000,19,24,5,22,36,220,26,23,1.500,23,10,73,1012,18,18,27
2.655,8580,26,330,1,50,361,0.000,16,20,5,20,78,55,25,21,0.900,20,9,72,1019,15,19,21
3.619,8580,26,330,1,50,360,0.000,19,19,4,19,93,147,30,19,1.500,19,9,76,1019,15,23,19
6.373,8580,26,330,1,50,359,0.000,19,22,6,21,27,120,19,22,0.000,22,10,69,1015,15,15,24
6.702,8580,26,330,1,50,358,0.000,17,21,6,20,12,202,32,21,0.000,20,10,59,1012,12,23,22
3.852,8580,26,330,1,50,357,0.000,18,24,5,22,49,248,30,23,13.100,23,8,62,1003,14,20,27
1.781,8580,26,330,1,50,356,0.000,15,21,5,20,80,51,15,21,8.700,20,10,86,1011,18,12,22
3.333,8580,26,330,1,50,355,0.000,17,21,5,20,79,91,14,21,2.400,20,7,81,1013,17,11,22
1.274,8580,26,330,1,50,354,0.000,19,20,4,20,89,138,30,20,1.700,20,10,77,1015,15,23,20
2.539,8580,26,330,1,50,353,0.000,21,26,6,25,48,214,26,27,8.100,27,9,77,1006,20,16,30
5.336,8580,26,330,1,50,352,0.000,19,24,5,23,79,99,26,25,31.400,25,8,86,1006,21,16,26
3.938,8580,26,330,1,50,351,0.000,21,24,5,23,83,48,35,25,8.400,25,9,87,1011,20,25,25
2.313,8580,26,330,1,50,350,0.000,18,21,5,21,99,88,25,22,11.000,21,8,91,1014,20,17,22
2.703,8580,26,330,1,50,349,0.000,18,21,5,20,77,94,25,21,2.600,20,10,77,1019,16,18,21
4.627,8580,26,330,1,50,348,0.000,17,20,4,19,70,101,25,19,3.200,19,10,70,1024,14,17,20
5.863,8580,26,330,1,50,347,0.000,17,18,4,18,75,127,27,18,1.700,18,10,64,1029,11,20,19
5.061,8580,26,330,1,50,346,0.000,17,17,4,17,78,148,31,17,1.800,17,10,66,1027,11,24,18
5.430,8580,26,330,1,50,345,0.000,18,20,5,20,43,216,31,20,0.500,20,10,73,1019,15,25,22
6.476,8580,26,330,1,50,344,0.000,15,20,4,19,28,130,19,19,0.400,19,10,63,1018,12,15,22
6.720,8580,26,330,1,50,343,0.000,16,18,5,17,11,190,31,17,0.000,17,10,54,1012,8,25,19
6.898,8580,26,330,1,50,342,0.000,20,25,6,23,4,275,21,24,0.000,24,10,42,1005,9,14,28
6.915,8580,26,330,1,50,341,0.000,21,28,6,26,21,295,43,26,1.700,26,10,45,1001,12,26,31
1.621,8580,26,330,1,50,340,0.000,17,22,5,20,60,67,26,22,1.300,20,10,76,1009,17,19,24
6.685,8580,26,330,1,50,339,0.000,19,24,6,22,23,161,18,23,0.000,23,10,69,1014,16,13,26
1.161,8580,26,330,1,50,338,0.000,18,20,4,19,82,57,27,19,1.200,19,10,77,1020,15,21,21
3.552,8580,26,330,1,50,337,0.000,18,20,4,20,57,171,28,20,0.400,20,9,76,1017,16,22,21
5.731,8580,26,330,1,50,336,0.000,19,24,5,23,64,25,34,24,0.500,24,10,73,1011,18,24,26
2.423,4440,12,370,12,4440,59,0.000,21,23,5,22,77,104,16,23,4.900,23,10,83,1014,19,10,24
3.213,4440,12,370,12,4440,58,0.000,21,22,5,22,65,118,16,23,3.500,23,10,80,1014,18,11,23
1.340,4440,12,370,12,4440,57,0.000,20,21,5,21,88,103,14,22,3.400,21,8,84,1014,18,9,23
1.517,4440,12,370,12,4440,56,0.000,21,22,5,21,75,158,13,24,3.300,21,9,89,1015,20,9,22
3.046,4440,12,370,12,4440,55,0.000,22,24,5,23,71,64,15,26,2.900,26,10,81,1018,20,10,26
3.322,4440,12,370,12,4440,54,0.000,21,24,5,23,77,146,11,25,3.200,25,10,81,1019,20,8,25
0.132,4440,12,370,12,4440,53,0.000,21,22,5,22,80,125,41,25,15.300,25,9,85,1016,20,22,23
5.025,4440,12,370,12,4440,52,0.000,21,24,5,23,64,223,26,24,0.400,24,10,73,1008,18,19,25
4.942,4440,12,370,12,4440,51,0.000,19,24,5,23,52,149,24,24,1.100,24,10,73,1011,18,19,28
1.716,4440,12,370,12,4440,50,0.000,21,22,5,21,95,128,29,23,0.600,21,10,70,1018,15,21,22
5.758,4440,12,370,12,4440,49,0.000,22,26,6,25,50,168,28,27,0.100,27,10,76,1010,20,21,30
5.263,4440,12,370,12,4440,48,0.000,20,25,6,24,25,128,20,26,0.700,26,10,71,1010,18,15,30
6.067,4440,12,370,12,4440,47,0.000,22,25,6,24,32,79,24,26,0.000,26,10,65,1017,17,19,28
5.595,4440,12,370,12,4440,46,0.000,20,25,6,24,44,107,23,25,0.000,25,10,68,1022,17,18,28
6.088,4440,12,370,12,4440,45,0.000,18,24,6,23,19,139,23,24,0.000,24,10,66,1023,16,17,28
4.551,4440,12,370,12,4440,44,0.000,20,23,6,23,27,101,19,24,0.000,24,10,57,1020,14,15,26
2.070,4440,12,370,12,4440,43,0.000,21,22,5,22,84,155,34,24,2.200,24,10,67,1017,15,25,24
2.670,4440,12,370,12,4440,42,0.000,22,23,5,23,84,174,39,25,2.600,25,10,77,1016,18,27,23
5.381,4440,12,370,12,4440,41,0.000,20,26,7,25,19,205,20,26,0.100,26,10,59,1011,16,14,31
6.124,4440,12,370,12,4440,40,0.000,17,25,6,23,12,219,18,24,0.000,24,10,66,1010,16,14,30
4.042,4440,12,370,12,4440,39,0.000,19,22,5,21,57,168,24,22,1.500,21,10,67,1015,15,17,24
3.999,4440,12,370,12,4440,38,0.000,20,22,5,21,76,155,38,22,1.700,21,10,65,1021,15,29,23
3.668,4440,12,370,12,4440,37,0.000,20,22,5,21,81,155,44,22,1.800,21,10,65,1021,14,32,23
4.267,4440,12,370,12,4440,36,0.000,20,21,5,20,82,156,45,21,2.400,20,10,61,1018,13,32,22
4.432,4440,12,370,12,4440,35,0.000,17,21,5,20,74,168,41,22,0.500,20,10,60,1015,12,31,23
5.643,4440,12,370,12,4440,34,0.000,19,21,5,21,82,184,40,22,0.300,21,10,68,1010,15,32,22
1.192,4440,12,370,12,4440,33,0.000,20,21,5,21,93,169,33,23,1.400,21,9,80,1006,18,25,22
4.928,4440,12,370,12,4440,32,0.000,22,27,7,26,28,173,21,28,0.100,28,10,77,1002,21,16,30
4.839,4440,12,370,12,4440,31,0.000,21,25,7,24,37,112,15,26,0.200,26,10,77,1010,20,12,29
6.391,4440,12,370,12,4440,30,0.000,22,25,5,24,52,62,20,26,0.800,26,10,78,1015,20,15,27
5.798,4440,12,370,12,4440,29,0.000,22,25,7,24,24,38,27,27,0.000,27,10,80,1015,20,21,29
6.345,4440,12,370,12,4440,28,0.000,20,25,6,24,25,69,26,26,0.100,26,10,74,1016,19,20,28
5.850,4440,12,370,12,4440,27,0.000,21,25,5,24,37,45,21,25,0.000,25,10,64,1016,16,16,28
5.889,4440,12,370,12,4440,26,0.000,21,23,5,22,46,100,14,24,0.000,24,10,67,1014,16,11,24
4.852,4440,12,370,12,4440,25,0.000,20,24,6,23,34,127,16,24,0.000,24,10,69,1011,17,13,26
4.271,4440,12,370,12,4440,24,0.000,21,24,5,23,49,72,15,25,0.600,25,10,72,1013,18,12,26
5.684,4440,12,370,12,4440,23,0.000,20,22,5,21,38,142,19,23,0.300,23,10,68,1018,15,14,24
5.719,4440,12,370,12,4440,22,0.000,20,22,5,21,68,137,24,22,0.500,21,10,67,1023,15,17,23
3.512,4440,12,370,12,4440,21,0.000,20,22,5,21,65,131,31,22,0.800,22,10,66,1027,15,22,23
4.791,4440,12,370,12,4440,20,0.000,20,21,5,21,71,142,40,22,1.100,21,10,66,1026,14,30,23
2.244,4440,12,370,12,4440,19,0.000,21,21,5,21,94,159,49,24,1.800,21,10,74,1018,16,34,22
2.314,4440,12,370,12,4440,18,0.000,21,23,5,23,86,204,28,25,0.500,25,10,82,1012,19,22,23
5.425,4440,12,370,12,4440,17,0.000,23,26,7,25,33,125,16,27,0.000,27,10,74,1009,20,12,30
6.620,4440,12,370,12,4440,16,0.000,23,25,6,24,43,169,29,27,0.000,27,10,84,1006,22,23,27
3.963,4440,12,370,12,4440,15,0.000,21,25,6,24,42,127,25,26,0.600,26,10,81,1004,21,19,29
5.732,4440,12,370,12,4440,14,0.000,20,24,5,23,55,111,16,25,0.900,25,10,80,1010,19,12,27
2.688,4440,12,370,12,4440,13,0.000,21,24,5,23,64,132,16,25,1.200,25,10,78,1017,19,12,26
4.471,4440,12,370,12,4440,12,0.000,21,23,5,23,69,171,20,25,1.700,25,10,83,1019,20,15,24
4.151,4440,12,370,12,4440,11,0.000,22,25,5,24,39,47,18,26,5.500,26,10,84,1018,21,14,27
4.857,4440,12,370,12,4440,10,0.000,22,25,6,24,37,123,15,27,0.000,27,10,80,1017,21,12,29
2.844,4440,12,370,12,4440,9,0.000,21,23,5,23,96,182,31,25,3.300,25,10,89,1014,21,22,25
5.573,4440,12,370,12,4440,8,0.000,22,25,5,24,70,117,25,26,9.500,26,10,87,1010,21,16,28
2.564,4440,12,370,12,4440,7,0.000,23,25,5,24,83,41,43,27,1.700,27,10,85,1012,22,32,26
3.049,4440,12,370,12,4440,5,0.000,22,24,5,24,72,79,23,26,3.200,26,10,83,1010,21,16,26
4.959,4440,12,370,12,4440,4,0.000,22,24,5,23,67,131,22,25,0.500,25,10,74,1011,18,17,26
5.765,4440,12,370,12,4440,3,0.000,21,24,5,23,43,119,20,25,0.000,25,10,69,1010,17,15,27
7.241,4440,12,370,12,4440,2,0.000,21,26,7,25,12,30,30,27,0.000,27,10,73,1008,19,24,29
5.628,4440,12,370,12,4440,1,0.000,21,25,7,24,17,73,28,25,0.000,25,10,71,1012,18,22,28
7.454,4440,12,370,12,4440,365,0.000,18,25,6,23,6,154,27,24,0.000,24,10,69,1014,17,21,28
6.402,4440,12,370,12,4440,364,0.000,17,24,6,22,1,135,21,23,0.000,23,10,64,1016,14,16,27
3.880,4440,12,370,12,4440,363,0.000,17,20,4,19,42,140,19,20,0.000,19,10,63,1018,12,14,21
4.575,4440,12,370,12,4440,362,0.000,18,19,4,19,83,160,30,19,0.700,19,10,62,1019,11,23,20
3.827,4440,12,370,12,4440,361,0.000,19,19,4,19,99,162,44,19,1.500,19,10,76,1017,15,33,20
4.125,4440,12,370,12,4440,360,0.000,20,22,5,21,83,151,25,23,0.200,21,10,84,1014,19,19,23
