Efficiency,System Size,Number Of Panels,Panel Power,Number Of Inverters,Inverter Power,date,totalSnow_cm,mintempC,avgtempC,uvIndex,WindChillC,cloudcover,winddirDegree,WindGustKmph,HeatIndexC,precipMM,FeelsLikeC,visibility,humidity,pressure,DewPointC,windspeedKmph,maxtempC
0.193,2990,13,230,1,3000,341,0.000,6,7,2,6,95,228,6,7,35.100,6,7,88,997,5,5,8
0.160,2990,13,230,1,3000,340,0.000,4,7,2,6,100,187,7,7,21.200,6,8,92,996,6,5,7
0.122,2990,13,230,1,3000,338,0.000,2,6,3,4,38,168,7,5,0.000,4,10,76,1007,1,5,7
0.138,2990,13,230,1,3000,336,0.000,3,6,2,5,49,122,5,6,0.000,5,10,74,1017,2,4,7
0.482,2990,13,230,1,3000,335,0.000,6,8,2,7,59,116,5,8,0.000,7,10,74,1021,3,4,9
0.379,2990,13,230,1,3000,334,0.000,9,10,2,10,45,189,3,10,0.000,10,10,66,1016,3,2,11
1.953,2990,13,230,1,3000,333,0.000,6,8,3,8,28,112,3,8,0.000,8,10,66,1018,2,3,10
1.021,2990,13,230,1,3000,332,0.000,7,9,3,9,8,181,2,9,0.000,9,10,61,1022,1,2,11
2.684,2990,13,230,1,3000,331,0.000,3,9,3,8,10,201,3,8,0.000,8,10,60,1023,1,2,11
2.803,2990,13,230,1,3000,330,0.000,8,10,3,9,5,195,3,9,0.000,9,10,54,1023,1,2,11
3.000,2990,13,230,1,3000,329,0.000,6,11,4,10,23,215,4,10,0.000,10,10,48,1026,-1,3,14
2.955,2990,13,230,1,3000,328,0.000,7,8,3,8,31,192,3,8,0.000,8,10,49,1027,-3,3,9
3.112,2990,13,230,1,3000,327,0.000,7,9,3,8,26,201,5,9,0.000,8,10,49,1030,-1,4,10
2.794,2990,13,230,1,3000,326,0.000,5,9,2,8,45,130,6,9,0.000,8,10,53,1033,0,5,10
2.555,2990,13,230,1,3000,325,0.000,9,12,3,11,32,116,8,11,4.400,11,10,60,1027,4,6,14
3.161,2990,13,230,1,3000,324,0.000,12,14,4,13,4,216,3,13,0.000,13,10,57,1024,5,3,16
3.201,2990,13,230,1,3000,323,0.000,11,15,4,14,6,209,3,14,0.000,14,10,57,1028,6,2,17
3.299,2990,13,230,1,3000,322,0.000,11,13,3,13,44,137,4,12,0.000,13,10,62,1027,5,3,15
1.498,2990,13,230,1,3000,321,0.000,12,13,3,13,59,225,3,13,0.500,13,8,71,1019,8,3,15
1.402,2990,13,230,1,3000,320,0.000,11,13,3,12,63,145,3,12,0.000,12,10,69,1022,7,2,14
0.968,2990,13,230,1,3000,319,0.000,11,13,3,13,28,125,2,13,0.000,13,10,67,1025,7,2,15
0.932,2990,13,230,1,3000,318,0.000,10,13,4,12,24,153,3,12,0.000,12,10,71,1025,7,3,14
1.857,2990,13,230,1,3000,317,0.000,10,13,4,13,34,166,3,12,0.000,13,10,72,1025,7,3,14
1.710,2990,13,230,1,3000,316,0.000,13,15,4,14,5,179,2,14,0.000,14,10,71,1025,9,2,17
2.696,2990,13,230,1,3000,315,0.000,13,15,5,15,11,158,2,15,0.000,15,10,64,1024,8,2,17
3.227,2990,13,230,1,3000,314,0.000,13,16,5,15,10,209,2,15,0.000,15,10,58,1024,7,2,18
2.957,2990,13,230,1,3000,313,0.000,13,16,5,16,10,226,4,15,0.000,16,10,60,1027,8,3,18
3.075,2990,13,230,1,3000,312,0.000,15,17,5,16,3,189,2,16,0.000,16,10,64,1029,9,2,19
2.275,2990,13,230,1,3000,311,0.000,13,16,5,15,29,127,3,15,0.000,15,10,67,1030,9,3,18
2.047,2990,13,230,1,3000,310,0.000,14,16,4,16,73,140,4,15,0.000,16,10,73,1028,11,3,17
0.912,2990,13,230,1,3000,309,0.000,15,15,4,15,80,186,4,15,0.700,15,9,75,1022,11,3,16
0.949,2990,13,230,1,3000,308,0.000,13,16,4,16,62,248,4,15,0.000,16,10,73,1022,11,3,18
2.350,2990,13,230,1,3000,307,0.000,13,16,5,15,19,259,3,16,0.000,15,10,72,1023,10,2,18
2.199,2990,13,230,1,3000,306,0.000,13,15,4,16,24,249,3,15,0.000,16,10,73,1022,11,3,17
2.449,2990,13,230,1,3000,305,0.000,15,17,4,17,14,237,3,17,0.000,17,10,63,1024,10,2,19
3.376,2990,13,230,1,3000,304,0.000,12,16,5,15,10,133,3,15,0.000,15,10,56,1025,6,2,18
3.042,2990,13,230,1,3000,303,0.000,12,15,5,15,9,212,3,15,0.000,15,10,58,1022,6,3,17
3.721,2990,13,230,1,3000,302,0.000,11,15,4,14,17,237,4,14,0.000,14,10,50,1019,4,3,18
3.192,2990,13,230,1,3000,301,0.000,11,14,3,13,57,215,11,13,10.500,13,8,59,1012,5,8,16
0.103,2990,13,230,1,3000,300,0.000,14,14,3,14,85,103,21,15,11.100,14,7,78,1007,11,15,15
2.321,2990,13,230,1,3000,299,0.000,14,17,5,16,41,185,4,16,0.400,16,9,68,1015,10,3,19
0.964,2990,13,230,1,3000,298,0.000,13,17,5,16,25,186,6,16,0.700,16,9,71,1019,11,4,19
0.114,2990,13,230,1,3000,297,0.000,14,14,3,15,98,129,6,14,3.100,15,8,80,1019,11,5,15
0.448,2990,13,230,1,3000,296,0.000,15,15,4,15,91,280,4,15,0.100,15,10,68,1024,10,3,16
1.101,2990,13,230,1,3000,295,0.000,14,16,4,16,70,196,5,16,0.000,16,10,58,1024,7,4,17
1.995,2990,13,230,1,3000,294,0.000,12,15,3,14,61,137,3,14,0.000,14,10,61,1025,7,3,17
2.401,2990,13,230,1,3000,293,0.000,12,15,4,14,35,127,4,14,0.100,14,10,61,1023,7,3,17
3.503,2990,13,230,1,3000,292,0.000,11,15,5,15,11,106,4,14,0.000,15,10,54,1020,5,4,18
4.126,2990,13,230,1,3000,291,0.000,11,15,4,14,14,158,3,14,0.000,14,10,55,1015,5,3,18
2.946,2990,13,230,1,3000,290,0.000,9,14,3,13,45,238,5,13,0.100,13,10,58,1012,5,4,17
0.444,2990,13,230,1,3000,289,0.000,2,10,2,9,89,261,7,10,27.700,9,7,74,1008,6,6,11
2.271,2990,13,230,1,3000,288,0.000,11,13,3,13,73,126,6,13,0.700,13,10,53,1009,3,5,15
4.519,2990,13,230,1,3000,287,0.000,11,14,3,14,28,232,6,14,0.000,14,10,34,1010,-2,6,16
4.616,2990,13,230,1,3000,286,0.000,12,16,5,15,7,171,4,15,0.000,15,10,52,1015,5,4,18
1.258,2990,13,230,1,3000,285,0.000,12,14,3,14,57,100,7,14,5.100,14,10,67,1014,8,6,16
4.030,2990,13,230,1,3000,284,0.000,15,19,5,18,30,199,4,19,0.100,18,10,55,1018,9,3,21
2.536,2990,13,230,1,3000,283,0.000,16,19,5,18,15,154,4,18,0.000,18,10,53,1022,9,3,20
4.475,2990,13,230,1,3000,282,0.000,16,19,5,19,3,169,5,19,0.000,19,10,44,1023,6,4,22
4.235,2990,13,230,1,3000,281,0.000,15,20,6,19,19,224,6,19,0.500,19,9,51,1013,8,5,24
1.691,2990,13,230,1,3000,280,0.000,14,17,5,17,30,158,4,17,0.000,17,10,61,1014,9,4,20
2.627,2990,13,230,1,3000,279,0.000,13,17,4,16,57,198,7,16,25.300,16,9,64,1008,9,5,19
3.309,2990,13,230,1,3000,278,0.000,14,16,4,15,77,114,20,16,16.700,15,9,64,1004,9,14,18
2.494,2990,13,230,1,3000,277,0.000,15,18,4,17,78,121,28,17,35.500,17,8,65,997,11,21,19
0.200,2990,13,230,1,3000,276,0.000,16,17,4,17,89,104,28,17,35.600,17,7,80,999,13,21,17
1.146,2990,13,230,1,3000,275,0.000,16,18,4,18,59,221,4,18,0.300,18,10,67,1009,12,3,20
4.501,2990,13,230,1,3000,274,0.000,16,20,5,19,23,159,4,19,0.000,19,10,55,1015,10,4,23
3.779,2990,13,230,1,3000,273,0.000,14,19,5,18,13,171,4,18,0.000,18,10,50,1016,7,4,21
4.906,2990,13,230,1,3000,272,0.000,14,18,4,17,33,234,7,17,0.000,17,10,42,1008,4,6,20
4.430,2990,13,230,1,3000,271,0.000,13,17,5,16,10,142,7,16,0.000,16,10,40,1005,2,6,19
3.926,2990,13,230,1,3000,270,0.000,13,17,5,15,34,332,23,16,0.000,15,10,31,1000,-2,18,19
0.877,2990,13,230,1,3000,269,0.000,10,16,4,16,91,175,24,16,46.300,16,6,69,997,10,14,18
1.600,2990,13,230,1,3000,268,0.000,19,21,5,21,84,143,12,22,30.100,21,8,69,1010,15,6,22
4.087,2990,13,230,1,3000,267,0.000,20,23,5,22,80,157,9,23,20.700,23,8,64,1010,15,6,25
2.409,2990,13,230,1,3000,356,0.000,7,9,2,6,38,246,15,8,11.900,6,9,76,991,4,10,10
1.338,2990,13,230,1,3000,355,0.000,8,10,3,9,57,199,12,10,21.100,9,8,88,995,8,9,11
0.150,2990,13,230,1,3000,352,0.000,8,9,2,9,85,190,6,9,17.800,9,7,95,1022,8,4,10
0.278,2990,13,230,1,3000,351,0.000,8,8,2,8,95,74,10,8,4.600,8,4,94,1019,7,6,9
0.129,2990,13,230,1,3000,350,0.000,7,7,2,7,93,142,3,7,1.100,7,6,93,1020,6,2,8
0.295,2990,13,230,1,3000,349,0.000,4,6,2,5,64,138,4,5,0.300,5,9,82,1014,3,3,7
2.737,2990,13,230,1,3000,348,0.000,3,7,3,5,5,222,9,6,0.000,5,10,69,1003,1,6,9
0.252,2990,13,230,1,3000,347,2.600,1,1,1,0,62,181,5,2,3.100,0,6,89,993,0,4,2
0.353,2990,13,230,1,3000,346,1.200,2,3,1,2,78,211,4,3,4.400,2,9,88,1006,1,4,3
1.215,2990,13,230,1,3000,345,0.000,4,5,2,6,35,145,3,6,0.300,6,9,51,1016,-4,2,7
3.052,2990,13,230,1,3000,344,0.000,6,9,3,7,3,244,17,8,0.000,7,10,46,1020,-3,11,12
1.012,2990,13,230,1,3000,343,0.000,7,8,2,8,45,248,5,8,0.100,8,10,76,1010,4,4,10
2.132,2990,13,230,1,3000,342,0.000,5,7,2,6,39,190,3,7,0.000,6,10,70,1019,2,2,8
2.478,2990,13,230,1,3000,341,0.000,5,8,3,7,11,253,4,7,0.000,7,10,50,1020,-2,3,10
1.042,2990,13,230,1,3000,340,0.000,5,7,3,7,7,256,3,7,0.000,7,10,60,1024,0,3,8
2.738,2990,13,230,1,3000,339,0.000,5,7,3,7,32,131,2,7,0.000,7,10,61,1025,0,2,9
2.280,2990,13,230,1,3000,338,0.000,5,8,3,7,16,143,4,7,0.000,7,10,63,1024,1,3,11
1.126,2990,13,230,1,3000,337,0.000,5,8,3,7,43,155,6,8,0.400,7,9,73,1024,3,5,9
1.760,2990,13,230,1,3000,336,0.000,7,9,2,8,42,247,6,8,21.900,8,9,79,1018,5,5,11
0.146,2990,13,230,1,3000,335,0.000,6,7,2,6,95,89,9,7,20.900,6,8,83,1020,4,7,7
2.990,2990,13,230,1,3000,334,0.000,6,10,4,9,7,141,6,9,0.000,9,10,63,1019,3,5,13
2.719,2990,13,230,1,3000,333,0.000,8,10,4,10,6,285,5,10,0.000,10,10,70,1010,5,4,12
0.858,2990,13,230,1,3000,332,0.000,9,11,4,10,23,247,4,10,0.100,10,10,77,1004,6,3,12
0.129,2990,13,230,1,3000,331,0.000,9,10,2,9,93,159,12,10,37.400,9,7,90,1005,8,9,10
1.685,2990,13,230,1,3000,330,0.000,9,12,4,12,33,137,5,11,0.000,12,10,74,1009,7,3,14
2.613,2990,13,230,1,3000,329,0.000,12,14,3,13,44,288,7,13,6.400,13,10,73,1009,9,5,16
0.159,2990,13,230,1,3000,328,0.000,11,11,3,10,96,219,14,11,20.800,10,7,83,1007,9,9,12
0.125,2990,13,230,1,3000,327,0.000,7,11,3,8,99,85,21,11,20.600,8,8,80,1006,8,14,12
0.234,2990,13,230,1,3000,326,0.000,9,9,2,9,96,76,9,10,11.400,9,5,78,1013,6,6,10
1.144,2990,13,230,1,3000,325,0.000,10,11,3,11,69,171,3,11,2.000,11,10,78,1014,7,2,12
2.072,2990,13,230,1,3000,324,0.000,7,11,3,10,64,275,6,11,14.200,10,8,83,1015,8,4,13
0.161,2990,13,230,1,3000,323,0.000,2,8,2,6,100,295,10,8,35.400,6,7,81,1015,6,8,9
1.304,2990,13,230,1,3000,322,0.000,4,8,2,7,88,166,8,8,12.000,7,7,76,1011,4,6,10
0.140,2990,13,230,1,3000,321,0.000,-1,7,2,6,95,194,8,7,48.300,6,7,79,1004,5,6,8
0.768,2990,13,230,1,3000,320,0.000,7,9,2,8,83,159,7,9,17.000,8,8,75,1011,5,5,11
0.249,2990,13,230,1,3000,319,0.000,7,10,2,8,92,167,15,9,37.800,8,8,87,1001,7,11,11
0.601,2990,13,230,1,3000,318,0.000,6,8,2,6,67,90,9,8,0.900,6,10,64,1008,1,7,9
3.228,2990,13,230,1,3000,317,0.000,6,10,3,8,6,207,8,9,0.000,8,10,59,1002,1,7,12
0.486,2990,13,230,1,3000,316,0.000,8,9,2,8,74,232,5,9,18.300,8,8,80,1004,5,3,10
0.490,2990,13,230,1,3000,315,0.000,7,8,2,8,70,199,5,8,9.600,8,9,73,1014,3,4,10
2.757,2990,13,230,1,3000,314,0.000,7,9,2,9,40,150,5,9,0.900,9,10,72,1012,4,4,11
2.806,2990,13,230,1,3000,313,0.000,7,12,4,11,9,186,4,11,1.700,11,10,63,1009,4,3,16
0.771,2990,13,230,1,3000,312,0.000,9,10,3,8,78,115,10,10,28.000,8,8,84,1004,7,8,12
0.742,2990,13,230,1,3000,311,0.000,8,10,2,9,59,110,4,10,8.000,9,9,77,1007,6,3,11
0.363,2990,13,230,1,3000,310,0.000,9,11,3,11,45,59,7,11,15.800,11,9,78,1004,7,5,12
2.567,2990,13,230,1,3000,309,0.000,11,14,3,13,59,157,6,13,22.200,13,9,82,997,10,4,15
2.703,2990,13,230,1,3000,308,0.000,10,15,4,13,25,208,6,13,2.300,13,10,69,998,8,5,16
0.103,2990,13,230,1,3000,307,0.000,10,12,3,11,97,100,19,11,36.300,11,5,92,994,10,13,13
0.584,2990,13,230,1,3000,306,0.000,11,11,3,11,89,108,6,11,0.800,11,8,77,1007,7,5,11
1.235,2990,13,230,1,3000,305,0.000,10,12,4,12,51,139,5,12,0.000,12,10,69,1017,6,4,14
0.759,2990,13,230,1,3000,304,0.000,11,12,3,11,97,120,8,12,0.000,11,10,73,1019,7,7,13
0.508,2990,13,230,1,3000,303,0.000,11,13,3,12,89,110,10,13,0.200,12,10,82,1019,10,8,14
0.568,2990,13,230,1,3000,302,0.000,15,16,4,16,86,131,6,16,6.800,16,8,86,1015,13,5,17
2.851,2990,13,230,1,3000,301,0.000,15,18,5,17,46,180,4,17,0.000,17,10,70,1016,12,3,20
3.642,2990,13,230,1,3000,300,0.000,16,20,6,19,4,192,3,20,0.000,19,10,63,1021,12,2,23
3.776,2990,13,230,1,3000,299,0.000,16,20,6,19,4,193,3,20,0.000,19,10,65,1024,12,3,23
2.642,2990,13,230,1,3000,298,0.000,16,19,4,18,34,187,5,18,1.600,18,10,70,1020,12,4,22
0.228,2990,13,230,1,3000,297,0.000,15,16,4,16,70,153,8,16,37.900,16,7,85,1016,13,6,16
3.007,2990,13,230,1,3000,296,0.000,17,20,6,20,6,189,3,20,0.000,20,10,78,1020,16,3,23
3.134,2990,13,230,1,3000,295,0.000,16,20,4,19,23,191,4,20,5.400,19,9,82,1023,16,3,23
0.328,2990,13,230,1,3000,294,0.000,16,18,4,18,70,104,17,18,38.600,18,8,86,1020,15,12,20
1.040,2990,13,230,1,3000,293,0.000,15,18,4,17,68,98,15,17,10.300,17,10,84,1017,14,10,20
0.592,2990,13,230,1,3000,292,0.000,15,16,4,15,91,93,15,15,16.600,15,8,85,1015,13,11,17
1.275,2990,13,230,1,3000,291,0.000,15,15,4,15,86,101,3,15,3.100,15,6,78,1017,11,3,16
