Efficiency,System Size,Number Of Panels,Panel Power,Number Of Inverters,Inverter Power,date,totalSnow_cm,mintempC,avgtempC,uvIndex,WindChillC,cloudcover,winddirDegree,WindGustKmph,HeatIndexC,precipMM,FeelsLikeC,visibility,humidity,pressure,DewPointC,windspeedKmph,maxtempC
1.995,2990,13,230,1,3000,70,0.000,5,8,2,7,71,98,11,8,0.000,7,10,57,1025,0,8,11
4.686,2990,13,230,1,3000,69,0.000,4,10,3,9,8,116,5,9,0.000,9,10,48,1026,-2,4,13
4.917,2990,13,230,1,3000,68,0.000,3,9,3,8,3,195,5,8,0.000,8,10,49,1025,-3,4,14
1.966,2990,13,230,1,3000,67,0.000,4,6,2,4,46,93,10,6,0.000,4,10,55,1021,-3,7,8
4.609,2990,13,230,1,3000,66,0.000,4,8,2,6,25,167,8,7,0.000,6,10,49,1017,-3,6,11
4.219,2990,13,230,1,3000,65,0.000,4,7,2,6,50,128,5,6,0.000,6,10,53,1017,-3,4,10
3.872,2990,13,230,1,3000,64,0.000,4,7,3,5,39,116,9,7,0.000,5,10,53,1016,-3,7,10
3.757,2990,13,230,1,3000,63,0.000,5,6,2,4,74,97,13,6,0.000,4,10,66,1014,0,10,8
4.472,2990,13,230,1,3000,62,0.000,5,10,3,8,10,250,5,8,0.000,8,10,54,1015,0,4,13
3.583,2990,13,230,1,3000,61,0.000,3,8,3,7,13,227,6,7,0.000,7,10,38,1025,-7,4,11
4.640,2990,13,230,1,3000,60,0.100,3,8,2,4,30,163,13,6,0.100,4,10,44,1029,-6,10,11
4.700,2990,13,230,1,3000,59,0.000,4,9,3,7,0,166,8,8,0.000,7,10,40,1026,-5,6,13
4.680,2990,13,230,1,3000,58,0.000,4,9,3,7,10,171,9,8,0.000,7,10,39,1028,-6,7,13
4.782,2990,13,230,1,3000,57,0.000,4,9,3,7,4,177,8,8,0.000,7,10,42,1027,-6,6,13
4.342,2990,13,230,1,3000,56,0.000,6,10,3,8,18,192,7,9,0.000,8,10,50,1019,-2,5,13
2.937,2990,13,230,1,3000,55,0.000,7,10,3,9,6,148,4,9,0.000,9,10,51,1024,-1,3,13
4.475,2990,13,230,1,3000,54,0.000,6,11,4,10,6,111,6,10,0.000,10,10,43,1025,-2,4,15
4.603,2990,13,230,1,3000,53,0.000,7,12,4,9,3,332,17,11,0.000,9,10,33,1016,-6,12,16
3.480,2990,13,230,1,3000,52,0.000,7,11,4,9,15,272,12,10,0.000,9,10,41,1011,-4,9,16
3.925,2990,13,230,1,3000,51,0.000,6,10,3,9,14,207,6,9,0.000,9,10,58,1018,0,4,13
2.370,2990,13,230,1,3000,50,0.000,8,9,2,9,82,153,4,9,0.400,9,10,86,1016,6,3,10
1.369,2990,13,230,1,3000,49,0.000,6,9,3,8,20,97,6,9,0.000,8,10,76,1018,4,4,13
4.292,2990,13,230,1,3000,48,0.000,4,9,3,7,4,277,7,8,0.000,7,10,67,1017,2,5,13
3.185,2990,13,230,1,3000,47,0.000,4,7,2,5,35,265,7,6,0.000,5,10,66,1019,0,5,11
0.493,2990,13,230,1,3000,46,0.000,3,4,1,3,100,255,7,4,12.000,3,8,92,1016,3,5,5
0.597,2990,13,230,1,3000,45,0.000,4,5,2,5,64,128,4,5,0.100,5,10,68,1020,-1,3,7
3.955,2990,13,230,1,3000,44,0.000,4,7,3,7,12,110,4,7,0.000,7,10,53,1025,-2,3,10
3.922,2990,13,230,1,3000,43,0.000,5,7,2,6,56,171,8,7,0.700,6,9,58,1029,-1,6,10
2.462,2990,13,230,1,3000,42,0.000,7,7,2,7,67,105,5,7,1.500,7,9,77,1023,4,4,8
1.381,2990,13,230,1,3000,41,0.000,6,8,2,8,52,303,7,8,0.000,8,10,54,1027,-1,4,10
3.783,2990,13,230,1,3000,40,0.000,5,9,3,8,6,292,5,8,0.000,8,10,37,1032,-5,3,14
3.916,2990,13,230,1,3000,39,0.000,4,9,3,7,3,260,6,7,0.000,7,10,26,1030,-11,4,13
4.107,2990,13,230,1,3000,38,0.000,6,11,4,7,1,202,21,9,0.000,7,10,34,1016,-8,15,15
1.596,2990,13,230,1,3000,37,0.000,6,8,3,8,8,248,6,8,0.000,8,10,53,1022,-2,4,11
2.637,2990,13,230,1,3000,36,0.000,5,8,3,8,7,91,3,8,0.000,8,10,72,1021,3,2,12
2.491,2990,13,230,1,3000,35,0.000,5,8,2,7,17,120,4,7,0.000,7,10,68,1020,2,3,13
2.935,2990,13,230,1,3000,34,0.000,6,9,3,8,23,86,8,8,0.000,8,10,59,1019,1,5,11
3.709,2990,13,230,1,3000,33,0.000,5,11,4,8,5,295,13,9,0.000,8,10,50,1013,-1,8,17
3.815,2990,13,230,1,3000,32,0.000,5,8,3,5,5,317,16,7,0.000,5,10,30,1013,-9,11,12
3.245,2990,13,230,1,3000,31,0.000,4,6,2,5,36,182,9,6,0.000,5,10,65,1013,0,6,10
3.643,2990,13,230,1,3000,30,0.000,4,8,3,6,8,243,8,7,0.000,6,10,52,1023,-2,5,11
3.428,2990,13,230,1,3000,29,0.000,4,7,3,6,6,246,5,6,0.000,6,10,44,1030,-5,4,10
3.698,2990,13,230,1,3000,28,0.000,4,8,3,6,4,202,11,7,0.000,6,10,48,1025,-4,6,13
1.477,2990,13,230,1,3000,27,0.000,3,7,3,6,5,248,6,6,0.000,6,10,61,1027,-1,4,10
0.618,2990,13,230,1,3000,26,0.000,3,7,3,6,0,251,4,6,0.000,6,10,67,1029,0,3,11
2.386,2990,13,230,1,3000,25,0.000,4,6,3,5,35,220,5,6,0.000,5,10,65,1033,-1,3,8
2.907,2990,13,230,1,3000,24,0.000,2,6,3,4,0,135,4,5,0.000,4,10,59,1032,-3,3,10
2.592,2990,13,230,1,3000,23,0.000,2,6,3,5,3,153,5,5,0.000,5,10,56,1028,-3,3,10
1.956,2990,13,230,1,3000,22,0.000,1,4,2,3,4,249,7,4,0.000,3,10,61,1027,-3,5,8
1.769,2990,13,230,1,3000,21,0.000,2,4,2,2,6,76,9,4,0.000,2,10,50,1022,-6,6,7
1.780,2990,13,230,1,3000,20,0.000,3,7,3,5,4,290,10,6,0.000,5,10,58,1019,-2,6,10
2.374,2990,13,230,1,3000,19,0.000,3,7,3,6,1,241,5,6,0.000,6,10,61,1030,-1,3,10
3.068,2990,13,230,1,3000,18,0.000,4,7,3,6,1,124,5,6,0.000,6,10,54,1032,-2,3,11
3.463,2990,13,230,1,3000,17,0.000,3,6,2,5,15,175,6,6,0.000,5,10,54,1027,-3,4,10
3.066,2990,13,230,1,3000,16,0.000,4,7,3,6,3,253,5,6,0.000,6,10,59,1025,-1,3,10
3.237,2990,13,230,1,3000,15,0.000,4,8,3,6,0,194,6,7,0.000,6,10,52,1025,-3,3,12
3.219,2990,13,230,1,3000,14,0.000,2,6,3,4,0,273,8,5,0.000,4,10,42,1033,-7,5,10
3.226,2990,13,230,1,3000,13,0.000,1,4,2,3,10,214,5,3,0.000,3,10,46,1036,-7,3,9
3.105,2990,13,230,1,3000,12,0.000,1,5,2,3,6,178,6,4,0.000,3,10,43,1032,-8,4,8
3.237,2990,13,230,1,3000,11,0.000,2,6,3,4,0,93,6,4,0.000,4,10,42,1023,-7,3,9
2.857,2990,13,230,1,3000,10,0.000,2,4,2,3,29,221,5,4,0.000,3,10,53,1010,-5,4,7
2.235,2990,13,230,1,3000,9,0.000,2,5,2,3,10,205,7,4,0.000,3,10,59,1009,-4,5,10
2.930,2990,13,230,1,3000,8,0.000,2,4,2,3,10,220,5,3,0.000,3,10,55,1016,-5,4,7
1.920,2990,13,230,1,3000,7,0.000,2,4,1,3,41,164,5,4,0.000,3,10,56,1021,-4,3,6
2.467,2990,13,230,1,3000,6,0.000,3,5,3,4,21,188,6,5,0.000,4,10,64,1016,-1,4,8
0.352,2990,13,230,1,3000,5,0.000,7,7,2,6,83,185,7,7,7.000,6,6,88,1003,5,5,8
0.215,2990,13,230,1,3000,4,0.000,6,7,2,7,69,198,5,7,0.000,7,10,82,1015,4,3,8
1.023,2990,13,230,1,3000,3,0.000,6,8,3,8,5,229,5,8,0.000,8,10,72,1021,3,3,11
1.782,2990,13,230,1,3000,2,0.000,7,9,3,9,9,287,7,9,0.000,9,10,52,1024,-1,4,12
2.828,2990,13,230,1,3000,1,0.000,7,10,3,9,7,300,7,9,0.000,9,10,55,1025,0,4,12
2.842,2990,13,230,1,3000,365,0.000,7,10,4,9,0,286,5,9,0.000,9,10,71,1027,4,3,14
2.269,2990,13,230,1,3000,364,0.000,5,9,3,8,5,179,5,8,0.000,8,10,77,1020,4,3,12
1.861,2990,13,230,1,3000,363,0.000,5,7,3,6,9,250,6,7,0.000,6,10,75,1011,2,3,9
0.605,2990,13,230,1,3000,362,0.000,6,7,2,7,69,240,5,7,0.000,7,10,77,1009,3,4,9
0.303,2990,13,230,1,3000,361,0.000,5,5,2,5,77,245,5,5,1.900,5,9,80,1009,2,3,6
1.487,2990,13,230,1,3000,360,0.000,4,5,2,5,62,170,4,5,0.000,5,10,66,1009,-1,3,6
0.297,2990,13,230,1,3000,359,0.000,4,5,2,5,66,149,3,5,0.000,5,10,64,1010,-1,2,6
0.204,2990,13,230,1,3000,358,0.000,4,5,2,5,28,280,5,5,0.000,5,10,53,1018,-4,3,6
1.537,2990,13,230,1,3000,357,0.000,2,4,2,4,17,290,5,4,0.000,4,10,67,1024,-2,3,7
1.812,2990,13,230,1,3000,356,0.000,3,5,3,4,9,147,2,4,0.000,4,10,78,1025,1,2,8
0.367,2990,13,230,1,3000,355,0.000,4,5,2,5,90,160,3,5,0.000,5,10,71,1024,0,2,6
2.861,2990,13,230,1,3000,354,0.000,4,7,3,4,7,183,11,6,0.000,4,10,61,1018,-1,7,9
2.849,2990,13,230,1,3000,353,0.000,3,6,3,4,0,271,8,5,0.000,4,10,74,1025,1,5,10
2.767,2990,13,230,1,3000,352,0.000,4,6,3,5,6,135,6,6,0.000,5,10,72,1031,1,3,9
2.440,2990,13,230,1,3000,351,0.000,4,7,3,6,3,259,8,6,0.000,6,10,70,1031,1,5,11
2.637,2990,13,230,1,3000,350,0.000,3,7,3,6,1,200,3,6,0.000,6,10,74,1032,2,2,11
2.578,2990,13,230,1,3000,349,0.000,4,6,3,5,5,237,3,5,0.000,5,10,75,1030,1,2,9
1.808,2990,13,230,1,3000,348,0.000,4,6,3,5,11,175,3,5,0.000,5,10,63,1027,-1,2,8
2.863,2990,13,230,1,3000,347,0.000,3,7,3,6,15,285,3,6,0.000,6,10,52,1027,-4,2,10
2.992,2990,13,230,1,3000,346,0.000,2,5,2,3,5,309,6,4,0.000,3,10,51,1021,-5,4,8
2.970,2990,13,230,1,3000,345,0.000,0,4,2,2,21,286,8,3,0.000,2,10,73,1010,-1,5,8
0.239,2990,13,230,1,3000,344,0.000,-1,0,1,-1,93,231,6,0,0.000,-1,1,98,1007,0,4,1
0.334,2990,13,230,1,3000,343,0.800,-1,1,1,-1,63,237,7,0,0.900,-1,3,98,1003,0,4,2
0.146,2990,13,230,1,3000,342,3.900,0,1,1,0,82,181,7,1,4.600,0,6,83,1006,-2,5,2
3.039,2990,13,230,1,3000,341,0.000,3,5,2,4,13,153,7,4,0.000,4,10,47,1012,-6,4,8
2.848,2990,13,230,1,3000,340,0.000,2,5,2,4,26,163,5,4,0.000,4,10,61,1007,-3,4,8
2.764,2990,13,230,1,3000,339,0.000,3,5,2,4,14,187,4,4,0.000,4,10,64,1004,-2,3,7
0.782,2990,13,230,1,3000,338,0.000,3,5,2,4,29,197,4,5,0.000,4,10,53,1010,-4,3,7
2.854,2990,13,230,1,3000,337,0.000,3,6,3,4,4,261,9,5,0.000,4,10,46,1009,-6,6,10
2.101,2990,13,230,1,3000,336,0.000,4,6,2,5,70,235,3,5,0.500,5,8,77,1000,2,3,7
1.245,2990,13,230,1,3000,335,0.000,4,5,1,4,47,142,5,5,0.000,4,10,59,1013,-3,3,6
3.237,2990,13,230,1,3000,334,0.000,2,5,3,3,7,301,13,5,0.000,3,10,41,1017,-8,8,8
2.648,2990,13,230,1,3000,333,0.000,2,5,3,3,6,202,10,5,0.000,3,10,53,1001,-4,6,8
0.494,2990,13,230,1,3000,332,0.000,6,7,2,7,77,183,5,7,5.500,7,9,79,996,4,4,8
1.388,2990,13,230,1,3000,331,0.000,7,8,2,7,89,200,5,8,6.100,7,9,84,997,5,4,8
1.676,2990,13,230,1,3000,330,0.000,7,8,2,8,93,253,6,8,0.800,8,10,86,1001,6,4,9
0.233,2990,13,230,1,3000,329,0.000,7,8,2,7,95,150,5,8,5.700,7,7,88,1012,6,4,8
2.846,2990,13,230,1,3000,328,0.000,7,9,3,8,40,140,4,8,0.000,8,10,80,1022,5,3,11
1.526,2990,13,230,1,3000,327,0.000,9,10,2,10,89,128,4,10,0.300,10,10,84,1022,7,3,10
0.407,2990,13,230,1,3000,326,0.000,9,10,2,9,100,99,8,10,4.600,9,9,88,1010,8,6,10
0.769,2990,13,230,1,3000,325,0.000,8,11,3,11,27,212,4,11,0.000,11,10,67,1014,5,2,13
1.449,2990,13,230,1,3000,324,0.000,8,12,4,11,10,285,5,11,0.000,11,10,64,1024,4,3,15
0.982,2990,13,230,1,3000,323,0.000,10,12,4,12,29,260,5,11,0.000,12,10,76,1028,7,3,15
2.846,2990,13,230,1,3000,322,0.000,9,11,4,11,28,176,4,10,0.000,11,10,86,1024,8,3,13
0.861,2990,13,230,1,3000,321,0.000,10,11,3,11,85,228,5,11,0.300,11,9,86,1019,9,3,12
1.357,2990,13,230,1,3000,320,0.000,10,12,3,12,64,157,6,12,0.000,12,10,80,1020,8,4,14
0.409,2990,13,230,1,3000,319,0.000,11,13,3,12,95,102,5,12,0.800,12,9,80,1020,9,3,14
0.208,2990,13,230,1,3000,318,0.000,10,11,3,11,95,72,8,11,6.100,11,10,91,1014,10,6,11
1.459,2990,13,230,1,3000,317,0.000,10,11,3,11,68,91,6,11,2.000,11,9,89,1016,9,4,12
2.811,2990,13,230,1,3000,316,0.000,10,13,4,13,30,184,5,12,0.000,13,10,75,1019,8,3,15
1.091,2990,13,230,1,3000,315,0.000,10,14,4,13,8,279,5,13,0.000,13,10,61,1024,6,3,18
1.042,2990,13,230,1,3000,314,0.000,8,11,4,10,11,169,3,10,0.000,10,10,69,1028,5,2,14
2.020,2990,13,230,1,3000,313,0.000,7,10,3,9,31,99,5,9,0.000,9,10,73,1024,5,3,13
0.929,2990,13,230,1,3000,312,0.000,7,10,4,9,13,192,6,9,0.000,9,10,56,1016,1,4,13
3.539,2990,13,230,1,3000,311,0.000,8,12,3,11,28,242,6,11,0.000,11,10,47,1021,0,4,14
3.146,2990,13,230,1,3000,310,0.000,7,10,2,9,54,249,7,9,0.000,9,10,57,1023,1,5,11
3.790,2990,13,230,1,3000,309,0.000,7,11,3,9,31,217,9,10,0.200,9,10,69,1018,4,6,13
3.821,2990,13,230,1,3000,308,0.000,9,10,3,10,81,273,7,10,5.300,10,9,87,1005,8,5,11
0.170,2990,13,230,1,3000,307,0.000,9,11,3,10,98,166,9,11,6.000,10,10,87,1004,9,6,11
3.568,2990,13,230,1,3000,306,0.000,8,12,3,11,38,185,11,11,1.400,11,10,71,1002,6,7,15
0.623,2990,13,230,1,3000,304,0.000,12,12,3,12,97,216,3,12,0.600,12,9,86,1019,10,3,12
0.613,2990,13,230,1,3000,303,0.000,11,13,3,13,54,131,6,13,0.900,13,8,63,1020,6,4,15
3.155,2990,13,230,1,3000,302,0.000,11,14,3,14,41,86,5,14,0.000,14,10,57,1019,5,4,16
3.778,2990,13,230,1,3000,301,0.000,11,16,5,15,0,108,4,15,0.000,15,10,56,1023,6,3,21
3.852,2990,13,230,1,3000,300,0.000,11,15,5,14,5,135,4,14,0.000,14,10,57,1025,5,3,19
3.704,2990,13,230,1,3000,299,0.000,10,15,4,13,4,114,4,13,0.000,13,10,61,1021,6,3,19
1.478,2990,13,230,1,3000,298,0.000,11,14,4,14,17,119,5,14,0.000,14,10,65,1023,7,3,18
2.760,2990,13,230,1,3000,297,0.000,13,16,4,16,40,118,5,15,0.000,16,10,67,1026,9,4,20
2.598,2990,13,230,1,3000,296,0.000,12,16,5,15,8,68,7,15,0.000,15,10,61,1021,8,4,19
3.778,2990,13,230,1,3000,295,0.000,12,17,5,16,11,209,4,16,0.000,16,10,66,1015,9,3,21
0.387,2990,13,230,1,3000,294,0.000,14,15,3,15,83,81,4,15,1.000,15,7,85,1015,12,3,16
1.494,2990,13,230,1,3000,293,0.000,13,15,3,14,54,254,4,14,0.400,14,9,68,1025,9,3,16
2.167,2990,13,230,1,3000,292,0.000,13,16,4,15,49,212,4,15,0.000,15,10,59,1026,7,2,19
3.836,2990,13,230,1,3000,291,0.000,12,17,5,16,15,120,4,16,0.000,16,10,58,1023,7,3,21
4.166,2990,13,230,1,3000,290,0.000,11,16,5,15,4,155,4,15,0.000,15,10,57,1021,6,3,20
4.076,2990,13,230,1,3000,289,0.000,11,16,5,15,11,108,4,15,0.000,15,10,53,1018,5,3,20
4.036,2990,13,230,1,3000,288,0.000,10,14,4,14,6,152,4,13,0.000,14,10,59,1020,5,3,17
4.254,2990,13,230,1,3000,286,0.000,10,15,5,14,12,110,8,14,0.100,14,10,54,1016,4,6,18
3.899,2990,13,230,1,3000,285,0.000,11,14,3,14,37,89,7,13,0.000,14,10,60,1017,6,5,17
4.298,2990,13,230,1,3000,284,0.000,10,15,4,14,7,112,5,14,0.000,14,10,57,1020,5,4,18
3.857,2990,13,230,1,3000,283,0.000,12,14,3,14,59,80,7,14,0.000,14,10,58,1022,5,5,16
2.233,2990,13,230,1,3000,282,0.000,13,14,3,14,83,40,6,14,0.000,14,10,69,1024,8,4,15
3.173,2990,13,230,1,3000,281,0.000,10,15,5,14,13,139,6,14,0.000,14,10,59,1021,6,4,19
3.247,2990,13,230,1,3000,280,0.000,9,15,3,13,40,204,10,13,0.000,13,10,59,1017,5,6,19
1.530,2990,13,230,1,3000,279,0.000,10,12,3,12,82,146,15,13,12.500,12,9,87,1013,10,10,14
1.250,2990,13,230,1,3000,278,0.000,16,17,4,17,86,107,14,17,22.600,17,9,91,1013,16,8,19
0.343,2990,13,230,1,3000,277,0.000,16,17,4,17,78,115,11,17,2.500,17,10,85,1016,14,7,19
0.842,2990,13,230,1,3000,276,0.000,15,18,4,17,57,183,6,17,0.200,17,10,72,1017,12,4,19
2.904,2990,13,230,1,3000,275,0.000,16,19,5,18,41,86,5,19,0.000,18,10,61,1019,11,4,21
4.208,2990,13,230,1,3000,274,0.000,16,19,5,18,29,115,6,19,0.000,18,10,59,1023,10,5,22
3.627,2990,13,230,1,3000,273,0.000,15,18,4,18,46,100,7,18,0.000,18,10,67,1023,11,5,21
4.366,2990,13,230,1,3000,272,0.000,17,19,4,18,59,137,12,19,2.600,18,10,74,1018,13,7,21
4.133,2990,13,230,1,3000,271,0.000,18,23,6,22,31,74,6,23,0.100,23,10,69,1019,16,4,28
3.195,2990,13,230,1,3000,270,0.000,17,22,6,21,36,190,4,21,0.300,21,10,75,1017,16,3,26
0.499,2990,13,230,1,3000,269,0.000,18,19,4,19,99,190,2,19,2.100,19,10,91,1019,17,1,19
2.582,2990,13,230,1,3000,268,0.000,16,21,6,20,18,88,7,21,0.000,20,10,66,1020,13,5,25
4.673,2990,13,230,1,3000,267,0.000,15,22,6,20,3,167,4,21,0.000,21,10,65,1018,13,3,27
3.029,2990,13,230,1,3000,266,0.000,16,20,5,19,27,177,6,20,0.000,19,10,64,1021,12,4,24
3.849,2990,13,230,1,3000,265,0.000,16,20,5,19,34,129,6,19,0.000,19,10,66,1021,12,4,23
4.318,2990,13,230,1,3000,264,0.000,14,19,5,18,18,107,6,19,0.000,18,10,64,1023,11,4,24
3.661,2990,13,230,1,3000,263,0.000,14,19,4,18,48,142,6,18,0.500,18,10,73,1013,13,4,24
1.250,2990,13,230,1,3000,262,0.000,17,19,4,18,79,118,17,18,7.200,18,10,89,1010,16,10,21
2.886,2990,13,230,1,3000,261,0.000,17,22,5,21,53,113,6,21,2.700,21,10,78,1011,17,4,25
4.853,2990,13,230,1,3000,260,0.000,18,22,6,21,53,199,7,21,3.800,21,10,78,1012,16,4,25
1.968,2990,13,230,1,3000,259,0.000,20,23,5,22,67,164,6,24,2.600,24,10,76,1015,18,4,26
1.944,2990,13,230,1,3000,258,0.000,20,26,6,24,46,229,7,25,0.300,25,10,60,1016,15,5,30
2.865,2990,13,230,1,3000,257,0.000,20,25,7,24,29,268,6,25,0.000,25,10,44,1016,11,4,29
4.713,2990,13,230,1,3000,256,0.000,19,28,7,26,8,169,4,26,0.000,26,10,36,1015,9,3,34
4.862,2990,13,230,1,3000,255,0.000,19,28,7,25,8,126,6,26,0.000,26,10,41,1015,11,4,34
4.560,2990,13,230,1,3000,254,0.000,19,27,7,25,15,143,7,25,0.000,25,10,38,1016,9,5,33
3.048,2990,13,230,1,3000,253,0.000,18,27,7,25,25,153,6,24,0.000,24,10,34,1016,7,4,33
4.715,2990,13,230,1,3000,252,0.000,17,27,7,25,10,95,8,24,0.000,24,10,31,1017,5,5,33
4.619,2990,13,230,1,3000,251,0.000,19,26,7,25,39,92,10,24,0.000,24,10,33,1018,7,6,31
4.337,2990,13,230,1,3000,250,0.000,19,27,7,26,18,101,9,26,0.000,26,10,32,1021,7,6,33
5.174,2990,13,230,1,3000,249,0.000,20,28,7,26,30,90,8,27,0.000,27,10,36,1020,9,5,34
4.088,2990,13,230,1,3000,248,0.000,19,28,7,26,19,99,8,27,0.000,27,10,40,1016,10,5,34
4.790,2990,13,230,1,3000,247,0.000,19,27,7,26,11,105,8,26,0.000,26,10,40,1015,10,5,34
4.681,2990,13,230,1,3000,246,0.000,19,26,7,24,24,142,8,24,0.000,24,10,44,1019,10,5,30
5.019,2990,13,230,1,3000,245,0.000,19,25,7,24,20,96,10,24,0.000,24,10,44,1020,10,7,30
5.308,2990,13,230,1,3000,244,0.000,17,27,7,25,10,102,6,25,0.000,25,10,44,1018,10,4,33
4.952,2990,13,230,1,3000,243,0.000,16,26,7,24,12,131,5,24,0.000,24,10,43,1015,9,4,32
4.970,2990,13,230,1,3000,242,0.000,18,23,5,22,40,114,7,22,0.000,22,10,45,1013,9,5,27
5.624,2990,13,230,1,3000,241,0.000,15,23,6,22,20,124,7,21,0.000,21,10,46,1012,8,5,30
5.054,2990,13,230,1,3000,240,0.000,16,22,5,20,56,153,11,20,2.900,20,10,60,1012,10,8,25
3.277,2990,13,230,1,3000,239,0.000,17,19,4,19,51,133,12,20,0.100,19,10,67,1010,13,10,20
5.497,2990,13,230,1,3000,238,0.000,18,27,7,26,12,177,9,26,0.000,26,10,43,1011,11,6,34
3.865,2990,13,230,1,3000,237,0.000,20,26,6,25,43,107,7,24,1.200,24,10,50,1015,12,5,30
4.972,2990,13,230,1,3000,236,0.000,20,26,7,24,36,77,10,24,0.300,24,10,48,1014,12,7,29
4.154,2990,13,230,1,3000,235,0.000,22,26,6,25,59,164,12,26,3.400,26,10,58,1014,15,8,29
4.615,2990,13,230,1,3000,234,0.000,24,31,8,29,15,191,5,29,0.100,29,10,37,1016,12,4,36
5.093,2990,13,230,1,3000,233,0.000,23,30,8,29,7,148,5,29,0.000,29,10,37,1016,12,4,35
5.022,2990,13,230,1,3000,232,0.000,23,29,7,28,25,125,6,28,0.000,28,10,37,1014,11,5,33
5.045,2990,13,230,1,3000,231,0.000,21,28,7,26,18,102,7,27,0.000,27,10,42,1013,12,5,33
5.745,2990,13,230,1,3000,230,0.000,20,26,6,25,29,101,11,25,0.500,25,10,47,1013,12,8,30
5.786,2990,13,230,1,3000,229,0.000,19,26,7,24,19,233,11,25,27.900,25,9,57,1010,14,7,30
4.182,2990,13,230,1,3000,228,0.000,24,31,7,29,35,246,7,30,0.500,30,10,49,1010,16,5,35
5.204,2990,13,230,1,3000,227,0.000,25,33,7,32,31,76,6,33,2.400,33,10,45,1014,17,4,39
5.219,2990,13,230,1,3000,226,0.000,27,34,8,32,5,158,5,33,0.000,33,10,37,1018,15,4,39
5.138,2990,13,230,1,3000,225,0.000,25,33,8,32,6,142,7,34,0.000,34,10,43,1019,16,5,38
5.381,2990,13,230,1,3000,224,0.000,25,32,8,30,3,153,6,32,0.000,32,10,52,1018,19,4,37
