Efficiency,System Size,Number Of Panels,Panel Power,Number Of Inverters,Inverter Power,date,totalSnow_cm,mintempC,avgtempC,uvIndex,WindChillC,cloudcover,winddirDegree,WindGustKmph,HeatIndexC,precipMM,FeelsLikeC,visibility,humidity,pressure,DewPointC,windspeedKmph,maxtempC
5.843,2990,13,230,1,3000,162,0.000,19,24,5,23,67,92,9,24,4.300,24,10,70,1016,17,6,27
6.071,2990,13,230,1,3000,161,0.000,19,25,6,23,52,229,8,24,3.400,24,10,64,1016,16,6,28
5.799,2990,13,230,1,3000,160,0.000,19,25,5,23,59,213,8,23,3.700,23,9,63,1016,15,6,28
3.993,2990,13,230,1,3000,159,0.000,18,24,5,22,69,138,9,23,9.500,23,8,70,1018,16,6,27
3.028,2990,13,230,1,3000,158,0.000,17,23,5,21,66,150,9,22,11.600,22,9,72,1016,15,6,25
5.589,2990,13,230,1,3000,157,0.000,17,23,5,22,61,180,7,23,19.500,23,9,71,1017,15,5,27
3.842,2990,13,230,1,3000,156,0.000,19,24,5,23,50,239,9,23,2.000,23,10,57,1019,13,7,27
5.491,2990,13,230,1,3000,155,0.000,19,25,7,24,19,165,7,24,0.000,24,10,56,1022,14,6,29
5.913,2990,13,230,1,3000,154,0.000,17,24,6,22,15,147,6,23,0.000,23,10,56,1022,13,5,27
5.388,2990,13,230,1,3000,153,0.000,17,19,4,19,36,158,8,19,0.000,19,10,63,1019,11,6,21
5.903,2990,13,230,1,3000,152,0.000,15,21,6,19,13,162,7,20,0.000,19,10,61,1018,11,6,24
6.125,2990,13,230,1,3000,151,0.000,14,18,4,17,60,99,10,17,1.600,17,9,65,1019,10,8,20
5.479,2990,13,230,1,3000,150,0.000,17,19,5,19,43,107,11,19,0.200,19,10,64,1019,12,8,22
5.779,2990,13,230,1,3000,149,0.000,15,20,4,19,66,107,9,19,5.900,19,9,71,1017,13,7,23
6.177,2990,13,230,1,3000,148,0.000,14,19,4,18,25,87,9,19,0.000,18,10,58,1018,10,7,23
5.731,2990,13,230,1,3000,147,0.000,14,20,5,19,31,198,6,20,0.200,19,10,63,1016,11,4,23
6.421,2990,13,230,1,3000,146,0.000,13,17,4,17,60,122,6,17,1.700,17,10,72,1018,11,5,21
6.689,2990,13,230,1,3000,145,0.000,12,19,5,17,29,229,8,18,0.500,17,9,69,1015,11,6,23
1.011,2990,13,230,1,3000,144,0.000,14,14,3,14,98,118,14,14,83.300,14,6,97,1015,14,9,14
5.945,2990,13,230,1,3000,143,0.000,13,19,4,17,68,184,8,17,4.200,17,10,71,1015,11,6,23
3.339,2990,13,230,1,3000,142,0.000,12,13,3,13,95,125,7,13,6.100,13,8,82,1012,10,5,13
4.601,2990,13,230,1,3000,141,0.000,14,18,5,17,33,150,10,17,0.000,17,10,58,1018,8,7,20
6.055,2990,13,230,1,3000,140,0.000,10,19,5,16,26,191,9,17,1.500,16,10,54,1018,6,7,23
6.181,2990,13,230,1,3000,139,0.000,11,15,4,14,46,103,11,15,3.200,14,10,66,1015,7,8,19
5.740,2990,13,230,1,3000,138,0.000,12,18,4,17,17,160,8,17,0.500,17,10,60,1012,8,7,21
6.090,2990,13,230,1,3000,137,0.000,13,19,4,17,62,230,6,17,4.500,17,10,73,1007,11,4,22
2.060,2990,13,230,1,3000,136,0.000,13,18,4,17,49,222,7,17,1.200,17,10,72,1009,11,5,21
4.045,2990,13,230,1,3000,135,0.000,12,15,4,14,82,238,5,14,8.100,14,10,80,1009,11,4,18
4.216,2990,13,230,1,3000,134,0.000,12,16,4,15,76,148,8,15,15.300,15,9,74,1008,10,6,19
5.847,2990,13,230,1,3000,133,0.000,12,17,4,15,68,209,6,15,9.500,15,8,73,1005,10,5,20
5.017,2990,13,230,1,3000,132,0.000,12,15,3,14,95,214,8,14,24.900,14,8,83,1005,11,6,17
0.664,2990,13,230,1,3000,131,0.000,12,14,3,13,94,96,21,14,57.900,13,6,92,1010,13,14,15
2.983,2990,13,230,1,3000,130,0.000,15,17,4,16,83,111,7,16,4.300,16,9,79,1017,13,5,18
5.092,2990,13,230,1,3000,129,0.000,12,17,4,16,42,99,7,16,0.100,16,10,66,1019,9,5,20
5.466,2990,13,230,1,3000,128,0.000,12,13,3,13,51,112,10,13,1.000,13,8,70,1019,8,7,15
5.595,2990,13,230,1,3000,127,0.000,12,18,4,16,44,154,7,16,0.300,16,10,69,1010,10,6,21
4.097,2990,13,230,1,3000,126,0.000,11,15,4,14,53,100,9,14,0.700,14,10,73,1011,9,6,17
3.664,2990,13,230,1,3000,125,0.000,12,15,4,15,70,263,5,15,0.200,15,10,69,1009,9,4,18
5.372,2990,13,230,1,3000,124,0.000,11,13,3,13,51,165,5,13,0.100,13,10,73,1016,8,3,15
5.570,2990,13,230,1,3000,123,0.000,11,15,4,13,35,126,11,14,0.600,13,10,66,1016,7,8,17
5.261,2990,13,230,1,3000,122,0.000,11,14,3,14,76,245,8,14,44.800,14,8,82,1006,10,6,17
1.312,2990,13,230,1,3000,121,0.000,13,15,4,14,78,177,11,15,21.300,14,9,88,1010,12,8,17
2.123,2990,13,230,1,3000,120,0.000,9,13,3,12,65,215,4,12,0.800,12,7,90,1012,11,3,14
0.829,2990,13,230,1,3000,119,0.000,5,10,3,10,99,131,6,10,15.500,10,6,95,1010,10,4,11
2.918,2990,13,230,1,3000,118,0.000,10,12,3,11,76,159,6,11,0.100,11,6,90,1008,10,4,13
1.559,2990,13,230,1,3000,117,0.000,10,10,3,10,100,129,7,11,34.300,10,7,96,1009,10,6,11
2.066,2990,13,230,1,3000,116,0.000,11,14,3,14,82,102,9,14,4.500,14,9,77,1014,10,7,15
5.653,2990,13,230,1,3000,115,0.000,13,18,5,17,31,118,8,17,0.100,17,10,63,1018,10,6,21
5.597,2990,13,230,1,3000,114,0.000,12,17,5,16,25,128,7,16,0.000,16,10,66,1022,9,5,20
5.275,2990,13,230,1,3000,113,0.000,12,14,3,14,54,97,10,14,0.600,14,10,69,1020,8,7,16
5.535,2990,13,230,1,3000,112,0.000,11,15,3,14,54,257,10,14,1.400,14,10,68,1016,7,7,18
5.135,2990,13,230,1,3000,111,0.000,9,14,3,13,71,238,9,13,2.000,13,10,66,1017,6,7,17
5.919,2990,13,230,1,3000,110,0.000,9,14,3,13,37,182,8,13,1.000,13,10,60,1014,5,6,17
5.444,2990,13,230,1,3000,109,0.000,9,13,3,12,45,141,7,12,0.200,12,10,60,1014,4,6,16
3.112,2990,13,230,1,3000,108,0.000,8,11,3,10,51,110,8,10,0.000,10,10,64,1015,4,6,14
5.682,2990,13,230,1,3000,107,0.000,7,12,4,10,36,148,9,10,0.000,10,10,59,1015,3,6,14
4.939,2990,13,230,1,3000,106,0.000,5,10,4,9,26,84,8,9,0.000,9,10,65,1019,2,6,13
3.889,2990,13,230,1,3000,105,0.000,6,8,2,6,84,75,9,7,3.500,6,8,78,1022,4,6,10
4.297,2990,13,230,1,3000,104,0.000,7,11,4,10,11,157,7,10,0.300,10,10,58,1023,1,5,14
4.817,2990,13,230,1,3000,103,0.000,5,9,2,6,55,236,13,8,9.200,6,9,74,1017,3,10,12
1.146,2990,13,230,1,3000,102,0.000,6,9,2,7,96,231,12,8,29.000,7,8,94,1016,7,8,9
1.443,2990,13,230,1,3000,101,0.000,8,8,2,8,100,149,5,8,27.200,8,6,94,1020,7,3,9
2.054,2990,13,230,1,3000,100,0.000,7,8,2,8,98,179,6,8,1.300,8,7,82,1022,5,5,9
3.025,2990,13,230,1,3000,99,0.000,7,11,4,10,45,202,6,10,0.000,10,10,53,1026,1,4,13
6.056,2990,13,230,1,3000,98,0.000,6,12,4,9,7,261,9,10,0.000,9,10,35,1023,-6,7,15
6.141,2990,13,230,1,3000,97,0.000,3,9,2,6,13,292,13,8,0.000,6,10,39,1016,-9,10,12
5.600,2990,13,230,1,3000,96,1.400,0,6,2,4,81,195,14,6,2.800,4,8,74,1005,2,11,9
4.816,2990,13,230,1,3000,95,0.000,8,13,3,11,45,166,8,12,0.100,11,10,56,1011,3,6,16
5.699,2990,13,230,1,3000,94,0.000,9,11,3,10,48,107,11,11,0.000,10,10,55,1017,2,9,13
4.156,2990,13,230,1,3000,93,0.000,9,16,4,14,38,172,13,15,0.400,14,10,58,1009,6,11,20
5.115,2990,13,230,1,3000,92,0.000,15,19,5,18,6,248,8,19,0.000,18,10,49,1014,7,7,23
4.815,2990,13,230,1,3000,91,0.000,15,19,4,19,17,230,6,19,0.000,19,10,54,1019,9,5,22
4.826,2990,13,230,1,3000,90,0.000,14,19,5,18,9,103,6,18,0.000,18,10,58,1025,9,4,22
5.007,2990,13,230,1,3000,89,0.000,13,18,5,17,11,85,6,17,0.000,17,10,59,1031,8,4,21
5.036,2990,13,230,1,3000,88,0.000,11,16,5,15,15,133,5,15,0.000,15,10,63,1033,7,4,20
4.039,2990,13,230,1,3000,87,0.000,11,15,3,14,52,130,5,14,1.400,14,8,66,1031,7,4,18
1.532,2990,13,230,1,3000,86,0.000,11,14,3,14,59,172,5,14,0.300,14,10,63,1027,7,4,17
4.473,2990,13,230,1,3000,85,0.000,10,14,3,13,63,156,5,13,0.100,13,10,58,1023,4,4,17
4.899,2990,13,230,1,3000,84,0.000,9,13,4,12,18,112,5,12,0.000,12,10,57,1021,4,4,15
5.175,2990,13,230,1,3000,83,0.000,8,14,4,13,16,166,4,13,0.000,13,10,47,1022,1,3,18
5.421,2990,13,230,1,3000,82,0.000,6,10,4,9,20,108,7,10,0.000,9,10,44,1021,-2,5,13
5.135,2990,13,230,1,3000,81,0.000,6,10,3,9,30,159,6,10,0.000,9,10,40,1014,-4,5,14
6.274,2990,13,230,1,3000,172,0.000,20,25,7,24,33,163,7,25,1.000,25,10,49,1017,12,6,27
5.516,2990,13,230,1,3000,171,0.000,19,25,5,23,61,215,9,23,5.900,23,9,54,1015,13,7,28
5.222,2990,13,230,1,3000,170,0.000,19,25,5,23,39,236,11,23,2.500,23,10,53,1011,12,9,27
3.525,2990,13,230,1,3000,169,0.000,19,23,5,22,71,159,9,23,28.700,23,8,61,1010,14,6,26
4.483,2990,13,230,1,3000,168,0.000,20,25,6,24,54,158,10,24,12.200,24,9,56,1013,14,7,27
4.667,2990,13,230,1,3000,167,0.000,20,24,6,23,54,176,7,24,0.600,24,10,49,1013,12,5,27
5.089,2990,13,230,1,3000,166,0.000,18,24,5,22,56,215,9,23,2.900,23,10,61,1011,14,8,28
5.759,2990,13,230,1,3000,165,0.000,19,24,6,23,31,245,12,23,1.700,23,10,53,1012,12,10,27
5.391,2990,13,230,1,3000,164,0.000,18,23,6,22,27,246,9,22,2.400,22,10,52,1012,11,8,25
3.467,2990,13,230,1,3000,163,0.000,17,21,5,20,79,183,9,21,7.300,20,9,56,1009,11,7,24
3.116,2990,13,230,1,3000,162,0.000,14,21,5,19,72,209,9,20,13.000,19,9,56,1010,10,6,23
4.987,2990,13,230,1,3000,161,0.000,12,19,4,17,71,128,10,18,22.200,17,8,66,1010,12,7,21
3.047,2990,13,230,1,3000,160,0.000,16,20,5,19,67,152,7,20,17.500,19,9,65,1008,12,5,23
0.620,2990,13,230,1,3000,159,0.000,17,19,4,19,84,97,15,19,51.600,19,6,75,1006,14,8,19
5.453,2990,13,230,1,3000,158,0.000,18,22,5,21,48,158,9,22,3.400,22,10,59,1005,13,7,26
6.336,2990,13,230,1,3000,157,0.000,16,22,5,20,46,240,8,21,18.000,20,9,57,999,11,7,25
0.530,2990,13,230,1,3000,156,0.000,16,17,4,17,97,138,15,17,31.300,17,7,78,1001,13,12,18
5.143,2990,13,230,1,3000,155,0.000,19,23,5,22,68,176,10,23,16.100,23,8,58,1008,13,7,25
5.712,2990,13,230,1,3000,154,0.000,20,24,6,23,30,197,8,24,3.000,24,10,50,1014,12,6,27
5.968,2990,13,230,1,3000,153,0.000,18,23,5,22,52,147,8,22,0.000,22,10,52,1017,11,7,26
4.786,2990,13,230,1,3000,152,0.000,15,19,4,19,53,137,10,19,6.000,19,10,58,1016,10,9,22
4.749,2990,13,230,1,3000,151,0.000,17,21,6,20,31,172,8,21,0.700,20,10,50,1016,9,7,23
5.590,2990,13,230,1,3000,150,0.000,16,18,4,18,60,122,14,18,3.900,18,10,58,1019,9,11,20
5.713,2990,13,230,1,3000,149,0.000,19,24,6,23,17,186,7,23,0.000,23,10,47,1025,10,6,26
6.145,2990,13,230,1,3000,148,0.000,18,23,6,21,23,154,11,22,0.000,22,10,42,1028,8,9,25
5.121,2990,13,230,1,3000,147,0.000,19,21,6,21,34,104,11,22,0.000,21,10,48,1026,10,9,23
6.119,2990,13,230,1,3000,146,0.000,17,23,6,21,18,132,8,21,0.100,21,10,48,1026,10,7,25
5.995,2990,13,230,1,3000,145,0.000,18,21,5,20,57,144,15,21,6.300,20,9,56,1026,11,11,22
4.280,2990,13,230,1,3000,144,0.000,20,25,6,23,37,200,8,24,0.800,24,10,54,1024,13,6,28
4.604,2990,13,230,1,3000,143,0.000,19,22,5,22,39,128,10,22,0.000,22,10,52,1023,11,8,25
5.846,2990,13,230,1,3000,142,0.000,20,23,5,22,44,118,11,23,0.100,23,10,55,1019,12,9,25
5.948,2990,13,230,1,3000,141,0.000,18,24,5,22,48,185,8,22,3.200,22,10,57,1015,13,7,26
2.664,2990,13,230,1,3000,140,0.000,20,22,5,22,55,172,9,23,3.800,23,10,59,1016,13,7,25
5.568,2990,13,230,1,3000,139,0.000,19,24,5,22,37,106,7,23,3.100,23,10,58,1020,13,6,27
4.644,2990,13,230,1,3000,138,0.000,16,18,4,18,76,188,6,18,7.800,18,8,73,1019,13,5,21
2.721,2990,13,230,1,3000,137,0.000,16,19,4,18,76,161,11,19,11.300,18,9,69,1018,13,8,21
2.696,2990,13,230,1,3000,136,0.000,16,18,4,18,80,162,18,18,78.400,18,8,71,1008,12,11,20
4.145,2990,13,230,1,3000,135,0.000,14,21,5,19,62,136,10,20,10.500,19,9,66,1008,12,7,24
0.551,2990,13,230,1,3000,134,0.000,14,16,4,16,98,105,9,16,2.500,16,9,77,1012,11,8,18
4.987,2990,13,230,1,3000,133,0.000,14,19,4,17,74,198,12,18,6.300,17,9,67,1008,11,9,21
1.202,2990,13,230,1,3000,132,0.000,15,18,4,17,95,113,17,17,29.900,17,7,68,1003,11,13,19
4.172,2990,13,230,1,3000,131,0.000,18,20,4,19,66,168,7,20,0.000,19,10,54,1012,10,6,21
5.760,2990,13,230,1,3000,130,0.000,17,22,5,21,40,229,11,21,0.000,21,10,43,1016,8,9,25
5.550,2990,13,230,1,3000,129,0.000,17,21,6,20,34,159,8,21,0.000,20,10,51,1020,9,6,24
5.985,2990,13,230,1,3000,128,0.000,15,21,5,20,17,152,7,20,0.000,20,10,54,1020,10,6,25
4.144,2990,13,230,1,3000,127,0.000,16,19,4,18,61,149,12,18,0.200,18,10,67,1016,12,10,20
3.960,2990,13,230,1,3000,126,0.000,17,21,6,20,20,210,7,20,0.000,20,10,48,1016,8,6,24
5.925,2990,13,230,1,3000,125,0.000,15,20,5,19,37,170,7,20,0.000,19,10,45,1018,7,6,24
6.071,2990,13,230,1,3000,124,0.000,16,19,4,19,30,150,10,19,0.100,19,10,51,1016,8,8,21
5.829,2990,13,230,1,3000,123,0.000,16,21,5,20,19,268,9,20,0.000,20,10,43,1009,6,8,24
3.392,2990,13,230,1,3000,122,0.000,15,19,5,18,36,232,7,18,2.900,18,10,52,1008,8,5,22
3.087,2990,13,230,1,3000,121,0.000,14,18,4,17,58,126,11,18,8.000,17,9,61,1009,10,8,21
5.423,2990,13,230,1,3000,120,0.000,15,20,4,19,44,244,8,19,7.200,19,9,54,1007,8,7,23
2.866,2990,13,230,1,3000,119,0.000,16,17,4,17,85,160,9,17,5.800,17,10,62,1010,9,7,18
3.675,2990,13,230,1,3000,118,0.000,16,19,4,18,73,242,8,18,1.500,18,9,54,1011,9,7,21
4.386,2990,13,230,1,3000,117,0.000,15,18,4,17,56,240,10,17,0.500,17,10,57,1008,9,8,21
5.679,2990,13,230,1,3000,116,0.000,15,19,5,18,16,238,12,19,0.000,18,10,53,1009,8,10,23
5.720,2990,13,230,1,3000,115,0.000,14,19,5,18,12,206,8,18,0.000,18,10,49,1014,7,7,22
5.731,2990,13,230,1,3000,114,0.000,13,17,5,17,19,124,8,16,0.000,17,10,49,1018,6,6,20
5.702,2990,13,230,1,3000,113,0.000,13,17,5,16,36,212,6,16,0.000,16,10,47,1016,4,4,19
1.193,2990,13,230,1,3000,112,0.000,10,13,3,12,90,202,7,12,5.000,12,9,66,1013,6,6,14
0.545,2990,13,230,1,3000,111,0.000,9,14,3,14,78,107,13,14,5.200,14,8,72,1011,10,11,15
3.909,2990,13,230,1,3000,110,0.000,16,21,6,20,8,213,7,21,0.000,20,10,54,1014,10,6,24
4.721,2990,13,230,1,3000,109,0.000,15,20,5,19,9,224,5,19,0.000,19,10,46,1017,7,5,23
5.281,2990,13,230,1,3000,108,0.000,12,18,5,17,11,227,6,17,0.000,17,10,42,1019,4,5,22
4.571,2990,13,230,1,3000,107,0.000,12,17,4,16,34,187,6,16,0.000,16,10,47,1022,4,5,21
4.925,2990,13,230,1,3000,106,0.000,10,15,4,13,20,127,12,14,0.000,13,10,47,1023,3,9,19
5.944,2990,13,230,1,3000,105,0.000,14,19,5,17,14,193,15,18,0.000,17,10,49,1014,6,12,23
4.740,2990,13,230,1,3000,104,0.000,15,18,4,17,52,259,12,17,0.000,17,10,30,1015,0,9,21
5.235,2990,13,230,1,3000,103,0.000,17,20,5,20,31,239,7,20,0.000,20,10,31,1019,1,5,23
5.482,2990,13,230,1,3000,102,0.000,16,22,6,20,3,212,5,21,0.000,20,10,37,1022,5,4,25
5.461,2990,13,230,1,3000,101,0.000,15,21,6,19,6,147,5,19,0.000,19,10,40,1023,5,4,25
5.341,2990,13,230,1,3000,100,0.000,13,19,5,17,9,149,6,18,0.000,17,10,39,1023,3,5,22
5.414,2990,13,230,1,3000,99,0.000,15,18,5,18,2,136,5,18,0.000,18,10,46,1027,6,5,20
5.399,2990,13,230,1,3000,98,0.000,12,17,5,17,6,118,7,17,0.000,17,10,49,1028,5,6,21
5.348,2990,13,230,1,3000,97,0.000,11,17,5,16,14,126,5,16,0.000,16,10,47,1027,4,4,20
5.320,2990,13,230,1,3000,96,0.000,10,15,5,14,15,97,8,15,0.000,14,10,51,1025,4,6,19
5.232,2990,13,230,1,3000,95,0.000,9,15,4,14,8,110,6,13,0.000,14,10,48,1021,2,5,18
5.405,2990,13,230,1,3000,94,0.000,7,12,4,11,11,122,6,11,0.000,11,10,48,1014,0,5,16
5.563,2990,13,230,1,3000,93,0.000,6,12,4,10,6,146,5,10,0.000,10,10,45,1015,-1,4,16
3.582,2990,13,230,1,3000,92,0.000,5,9,3,8,36,109,6,8,0.000,8,10,46,1021,-3,5,12
2.312,2990,13,230,1,3000,91,0.000,4,7,2,5,89,110,14,7,1.500,5,9,58,1020,-1,12,10
1.787,2990,13,230,1,3000,90,0.000,7,8,2,7,100,148,13,9,9.600,7,9,77,1013,5,10,9
3.760,2990,13,230,1,3000,89,0.000,11,15,3,14,47,139,6,14,3.000,14,10,56,1013,5,5,18
4.847,2990,13,230,1,3000,88,0.000,10,14,3,13,37,254,8,13,0.000,13,10,56,1016,4,6,18
3.540,2990,13,230,1,3000,87,0.000,7,12,3,11,54,242,6,11,0.000,11,10,47,1016,-1,5,15
2.397,2990,13,230,1,3000,86,0.100,4,8,2,6,58,183,7,7,0.400,6,9,44,1017,-5,6,11
1.999,2990,13,230,1,3000,85,0.000,5,7,2,4,61,145,10,6,0.200,4,10,49,1021,-4,8,8
5.356,2990,13,230,1,3000,84,0.000,5,10,4,8,5,164,8,9,0.000,8,10,29,1025,-9,7,13
2.103,2990,13,230,1,3000,83,0.100,4,6,2,3,92,109,17,6,0.600,3,9,49,1025,-5,14,8
1.849,2990,13,230,1,3000,82,0.000,9,10,3,9,76,108,18,11,1.300,9,9,68,1016,5,14,11
4.815,2990,13,230,1,3000,81,0.000,12,15,5,15,34,208,8,15,0.200,15,10,57,1015,6,6,18
5.164,2990,13,230,1,3000,172,0.000,20,25,6,24,32,201,8,25,4.500,25,9,59,1016,15,7,28
5.163,2990,13,230,1,3000,171,0.000,20,25,6,24,10,233,12,24,2.900,24,10,53,1014,13,10,27
5.163,2990,13,230,1,3000,170,0.000,22,26,6,25,12,204,9,26,7.100,26,9,56,1014,15,7,29
5.163,2990,13,230,1,3000,169,0.000,21,27,6,25,11,145,8,26,10.500,26,9,63,1016,17,6,29
5.164,2990,13,230,1,3000,168,0.000,20,26,6,24,7,142,9,26,3.400,26,10,60,1017,16,8,28
6.065,2990,13,230,1,3000,167,0.000,18,26,7,24,5,235,10,24,2.200,24,10,60,1016,15,8,29
5.257,2990,13,230,1,3000,166,0.000,20,25,6,23,13,179,10,24,10.000,24,9,70,1015,18,7,27
5.120,2990,13,230,1,3000,165,0.000,18,25,6,23,26,140,10,24,1.100,24,10,52,1018,13,8,27
6.150,2990,13,230,1,3000,164,0.000,19,24,5,22,11,200,8,23,0.100,23,10,51,1016,11,7,26
4.905,2990,13,230,1,3000,163,0.000,19,24,5,22,28,192,8,23,39.400,23,7,64,1011,15,6,26
4.175,2990,13,230,1,3000,162,0.000,19,25,5,23,29,113,8,24,32.600,24,8,70,1009,17,5,27
3.437,2990,13,230,1,3000,161,0.000,20,25,6,24,23,138,14,25,26.400,25,8,67,1014,17,11,27
3.236,2990,13,230,1,3000,160,0.000,19,25,6,23,44,93,7,25,2.800,25,10,62,1021,16,6,27
5.586,2990,13,230,1,3000,159,0.000,19,25,6,23,31,170,6,24,3.100,24,10,62,1021,15,5,28
4.423,2990,13,230,1,3000,158,0.000,17,24,6,22,20,197,8,22,0.300,22,10,58,1017,13,6,25
4.047,2990,13,230,1,3000,157,0.000,19,22,5,21,31,221,7,22,9.400,22,9,65,1012,14,5,24
5.720,2990,13,230,1,3000,156,0.000,19,25,6,23,9,225,8,24,4.900,24,9,58,1011,14,7,28
5.681,2990,13,230,1,3000,155,0.000,19,26,7,24,8,226,7,25,2.800,25,10,58,1014,15,6,29
5.941,2990,13,230,1,3000,154,0.000,19,27,7,24,8,237,7,25,0.700,25,10,54,1017,14,5,29
5.906,2990,13,230,1,3000,153,0.000,19,26,7,24,11,238,5,25,1.300,25,10,56,1019,14,4,29
6.049,2990,13,230,1,3000,152,0.000,16,24,6,22,13,169,5,22,0.000,22,10,55,1022,12,4,27
6.256,2990,13,230,1,3000,151,0.000,14,22,6,19,9,115,8,20,0.000,19,10,58,1024,10,6,24
6.264,2990,13,230,1,3000,150,0.000,13,21,6,18,10,175,7,19,0.100,18,10,61,1022,10,6,24
4.066,2990,13,230,1,3000,149,0.000,13,17,4,16,66,202,6,15,2.700,16,8,72,1014,10,5,19
2.877,2990,13,230,1,3000,148,0.000,14,18,4,16,84,193,7,17,18.700,16,6,78,1006,12,5,21
1.080,2990,13,230,1,3000,147,0.000,14,16,4,16,81,186,5,16,14.900,16,8,87,1010,13,4,17
4.241,2990,13,230,1,3000,146,0.000,16,20,5,19,56,155,8,19,9.800,19,9,70,1015,13,6,23
3.983,2990,13,230,1,3000,145,0.000,15,21,5,19,45,197,8,20,19.500,19,8,71,1014,13,5,24
4.642,2990,13,230,1,3000,144,0.000,15,21,5,19,38,234,6,20,17.500,19,8,69,1014,13,5,24
6.025,2990,13,230,1,3000,143,0.000,14,22,6,20,8,253,5,20,3.100,20,10,63,1016,12,4,25
5.706,2990,13,230,1,3000,142,0.000,13,20,5,18,22,260,9,18,8.700,18,9,71,1015,12,8,23
6.139,2990,13,230,1,3000,141,0.000,12,19,4,17,32,260,11,17,2.500,17,9,75,1010,12,9,22
1.539,2990,13,230,1,3000,140,0.000,12,15,3,14,97,251,7,14,13.700,14,7,85,1006,11,6,16
2.064,2990,13,230,1,3000,139,0.000,12,14,3,14,84,229,5,14,15.400,14,8,83,1005,11,5,16
1.813,2990,13,230,1,3000,138,0.000,12,14,3,14,89,165,5,14,18.300,14,8,76,1007,9,4,16
4.064,2990,13,230,1,3000,137,0.000,11,15,3,13,70,119,12,14,14.400,13,9,76,1009,10,9,17
5.400,2990,13,230,1,3000,136,0.000,9,16,5,14,20,219,6,14,1.400,14,10,62,1012,7,5,19
