Efficiency,System Size,Number Of Panels,Panel Power,Number Of Inverters,Inverter Power,date,totalSnow_cm,mintempC,avgtempC,uvIndex,WindChillC,cloudcover,winddirDegree,WindGustKmph,HeatIndexC,precipMM,FeelsLikeC,visibility,humidity,pressure,DewPointC,windspeedKmph,maxtempC
4.080,2990,13,230,1,3000,57,0.000,13,17,5,16,1,151,3,16,0.000,16,10,44,1029,4,2,20
4.133,2990,13,230,1,3000,56,0.000,13,17,5,17,0,275,4,17,0.000,17,10,40,1032,3,3,21
4.065,2990,13,230,1,3000,55,0.000,12,17,5,16,0,282,4,16,0.000,16,10,52,1035,6,3,20
3.409,2990,13,230,1,3000,54,0.000,9,13,4,12,12,251,6,12,0.000,12,10,57,1033,3,5,16
2.982,2990,13,230,1,3000,53,0.000,9,11,4,11,32,123,4,11,0.000,11,10,66,1029,4,3,13
2.480,2990,13,230,1,3000,52,0.000,8,11,3,10,45,117,6,10,0.000,10,10,72,1026,5,4,13
1.264,2990,13,230,1,3000,51,0.000,9,11,3,10,54,238,4,10,0.000,10,10,69,1025,5,3,12
0.710,2990,13,230,1,3000,50,0.000,8,9,2,9,84,215,3,9,0.300,9,9,75,1024,5,2,10
1.234,2990,13,230,1,3000,49,0.000,6,8,2,8,60,159,4,8,0.000,8,10,68,1023,2,3,10
4.206,2990,13,230,1,3000,48,0.000,6,9,2,8,35,249,5,8,0.000,8,10,59,1023,1,4,12
3.323,2990,13,230,1,3000,47,0.000,2,6,3,5,30,282,5,5,0.000,5,10,41,1028,-7,4,8
3.953,2990,13,230,1,3000,46,0.000,1,4,2,3,17,277,4,3,0.000,3,10,31,1037,-12,3,6
4.413,2990,13,230,1,3000,45,0.000,0,4,2,1,4,293,8,3,0.000,1,10,37,1038,-11,7,6
2.327,2990,13,230,1,3000,44,0.000,-2,0,1,-3,70,134,11,0,0.000,-3,10,45,1026,-11,9,1
0.691,2990,13,230,1,3000,43,0.300,1,2,1,-1,81,103,15,2,0.600,-1,8,67,1022,-4,13,3
4.155,2990,13,230,1,3000,42,0.000,7,10,3,8,15,206,11,10,0.000,8,10,52,1012,-2,9,13
0.569,2990,13,230,1,3000,41,0.000,6,7,2,6,75,151,9,7,17.500,6,8,79,999,4,7,8
1.630,2990,13,230,1,3000,40,0.000,6,9,2,8,41,182,5,8,0.000,8,10,56,1000,0,4,11
4.043,2990,13,230,1,3000,39,0.000,5,9,2,7,52,225,9,8,23.400,7,8,58,996,0,7,11
0.157,2990,13,230,1,3000,38,0.000,9,9,2,8,94,105,9,9,17.100,8,6,92,1001,8,6,10
0.336,2990,13,230,1,3000,37,0.000,8,10,2,9,94,97,8,9,0.000,9,10,84,1012,7,6,11
0.662,2990,13,230,1,3000,36,0.000,8,9,2,9,80,191,3,9,0.200,9,10,86,1018,6,2,10
0.978,2990,13,230,1,3000,35,0.000,5,8,2,7,94,186,6,7,0.300,7,8,79,1017,4,4,8
0.310,2990,13,230,1,3000,34,0.000,0,5,2,5,74,149,3,6,0.900,5,10,84,1014,3,2,6
2.880,2990,13,230,1,3000,33,0.000,5,7,3,7,14,226,3,7,0.000,7,10,77,1011,3,2,10
0.933,2990,13,230,1,3000,32,0.000,6,7,2,6,88,157,5,7,0.100,6,10,80,1001,3,4,7
3.081,2990,13,230,1,3000,31,0.000,5,8,2,6,74,235,7,7,3.100,6,9,75,997,3,5,10
1.582,2990,13,230,1,3000,30,0.000,5,6,2,5,42,164,9,6,0.400,5,10,65,1001,0,6,7
1.387,2990,13,230,1,3000,29,0.000,2,4,1,3,43,181,7,4,0.100,3,10,76,1007,1,5,6
1.891,2990,13,230,1,3000,28,0.000,3,5,2,4,14,228,5,4,0.000,4,10,55,1015,-4,4,6
1.573,2990,13,230,1,3000,27,0.000,2,3,1,3,34,204,5,3,0.000,3,10,33,1019,-12,3,5
3.797,2990,13,230,1,3000,26,0.000,3,5,3,2,6,334,13,5,0.000,2,10,33,1017,-10,10,7
2.681,2990,13,230,1,3000,25,0.000,3,5,2,3,28,208,9,5,0.000,3,10,38,1004,-8,7,7
3.256,2990,13,230,1,3000,24,0.000,3,6,3,5,17,182,7,6,0.000,5,10,52,1000,-4,5,10
1.451,2990,13,230,1,3000,23,0.000,3,7,2,6,70,106,7,7,34.700,6,7,75,994,2,5,8
0.156,2990,13,230,1,3000,22,0.000,4,6,2,5,100,90,7,5,28.700,5,6,94,1002,5,4,6
0.116,2990,13,230,1,3000,21,0.000,2,5,1,4,100,174,4,4,9.700,4,6,94,1015,3,3,5
0.439,2990,13,230,1,3000,20,0.000,-1,4,1,3,98,174,4,3,1.500,3,9,71,1021,-1,3,4
0.987,2990,13,230,1,3000,19,0.000,1,3,1,3,40,267,3,3,0.000,3,10,55,1025,-5,2,4
2.866,2990,13,230,1,3000,18,0.000,2,4,2,4,13,139,2,4,0.000,4,10,72,1026,-1,2,8
2.472,2990,13,230,1,3000,17,0.000,2,4,2,4,9,198,3,4,0.000,4,10,67,1019,-2,2,7
3.218,2990,13,230,1,3000,16,0.000,2,5,2,3,18,163,5,4,0.000,3,10,64,1022,-2,3,7
1.156,2990,13,230,1,3000,15,0.000,3,5,1,4,40,185,5,4,0.000,4,10,63,1018,-2,4,6
3.150,2990,13,230,1,3000,14,0.000,3,4,2,2,11,172,10,4,0.000,2,10,63,1015,-3,7,6
3.370,2990,13,230,1,3000,13,0.000,2,6,3,3,9,232,9,5,0.000,3,10,60,1015,-3,5,9
2.511,2990,13,230,1,3000,12,0.000,1,3,1,2,21,258,5,2,0.000,2,10,49,1018,-7,4,4
3.189,2990,13,230,1,3000,11,0.000,3,5,2,4,0,234,5,4,0.000,4,10,50,1021,-5,4,7
2.540,2990,13,230,1,3000,10,0.000,1,4,1,2,38,196,7,3,0.000,2,10,61,1018,-4,5,6
1.354,2990,13,230,1,3000,9,0.000,1,3,1,2,46,79,5,2,0.000,2,10,51,1019,-7,3,4
3.146,2990,13,230,1,3000,8,0.000,2,4,2,3,7,281,3,3,0.000,3,10,52,1017,-6,3,7
1.368,2990,13,230,1,3000,7,0.000,2,3,2,3,24,145,3,3,0.000,3,10,59,1016,-4,3,4
0.489,2990,13,230,1,3000,6,0.000,3,5,1,4,36,280,5,4,0.100,4,10,62,1012,-2,4,6
0.527,2990,13,230,1,3000,5,0.000,4,5,1,3,94,160,9,5,0.500,3,8,77,1011,1,6,6
0.390,2990,13,230,1,3000,4,0.000,5,5,1,4,89,195,6,5,3.300,4,9,73,1011,1,4,5
1.774,2990,13,230,1,3000,3,0.000,5,6,2,5,70,151,12,6,9.700,5,9,81,1010,3,8,8
1.789,2990,13,230,1,3000,362,0.000,3,3,1,4,68,110,3,4,0.000,4,10,54,1011,-4,2,4
3.127,2990,13,230,1,3000,361,0.000,4,6,3,6,25,154,5,6,0.400,6,9,60,1021,-2,4,8
0.116,2990,13,230,1,3000,359,0.000,6,8,2,8,81,203,3,8,2.700,8,6,88,1014,7,2,9
0.355,2990,13,230,1,3000,358,0.000,8,9,2,8,90,217,3,8,0.000,8,10,76,1024,4,2,9
1.099,2990,13,230,1,3000,357,0.000,7,9,2,8,30,214,3,8,0.000,8,8,83,1026,5,2,10
3.821,2990,13,230,1,3000,80,0.000,12,16,4,15,30,137,6,15,1.000,15,10,58,1022,7,5,18
4.817,2990,13,230,1,3000,79,0.000,12,18,5,17,3,188,4,17,0.000,17,10,51,1025,7,3,22
4.804,2990,13,230,1,3000,78,0.000,11,16,5,15,6,129,3,15,0.000,15,10,53,1028,5,3,19
4.852,2990,13,230,1,3000,77,0.000,10,14,4,13,7,143,3,13,0.000,13,10,49,1029,2,3,17
4.944,2990,13,230,1,3000,76,0.000,9,12,4,12,9,132,5,12,0.000,12,10,48,1026,1,4,15
2.225,2990,13,230,1,3000,75,0.000,7,11,3,9,48,100,9,10,0.000,9,10,57,1023,2,7,13
0.780,2990,13,230,1,3000,74,0.000,0,8,2,6,100,124,13,9,5.000,6,8,78,1018,5,10,10
3.424,2990,13,230,1,3000,73,0.000,12,16,4,15,64,268,7,15,0.100,15,10,65,1015,8,6,19
0.859,2990,13,230,1,3000,72,0.000,10,14,4,13,35,256,6,13,0.000,13,10,65,1021,7,5,16
4.743,2990,13,230,1,3000,71,0.000,9,14,4,13,8,211,3,13,0.000,13,10,52,1021,3,3,17
3.134,2990,13,230,1,3000,70,0.000,7,11,4,10,25,263,7,10,0.000,10,10,42,1020,-3,5,14
1.487,2990,13,230,1,3000,69,0.000,7,11,3,10,49,125,6,10,0.200,10,9,51,1017,0,5,13
4.485,2990,13,230,1,3000,68,0.000,7,11,4,10,20,98,6,10,0.000,10,10,39,1020,-3,5,13
4.826,2990,13,230,1,3000,67,0.000,7,12,3,11,37,191,5,11,0.000,11,10,48,1013,0,4,16
2.821,2990,13,230,1,3000,66,0.000,6,9,2,8,87,194,9,9,19.400,8,9,72,997,4,7,11
1.169,2990,13,230,1,3000,65,0.000,6,8,2,7,54,92,7,8,5.400,7,9,69,1010,2,6,10
4.724,2990,13,230,1,3000,64,0.000,6,10,4,9,10,214,8,9,0.100,9,10,44,1014,-2,6,13
2.089,2990,13,230,1,3000,63,0.000,5,10,2,8,77,189,10,9,11.200,8,8,59,1000,0,8,12
0.210,2990,13,230,1,3000,62,0.000,7,8,2,7,56,185,9,8,11.800,7,9,80,999,5,7,10
0.924,2990,13,230,1,3000,61,0.000,7,8,2,7,90,132,4,7,6.300,7,8,82,1005,5,3,9
0.784,2990,13,230,1,3000,60,0.000,6,8,2,7,59,78,5,7,1.100,7,9,45,1016,-5,4,9
4.626,2990,13,230,1,3000,59,0.000,6,10,3,9,19,226,7,9,0.000,9,10,35,1010,-6,5,12
2.843,2990,13,230,1,3000,58,0.000,6,9,3,7,12,294,12,8,0.000,7,10,26,1013,-11,9,11
2.971,2990,13,230,1,3000,57,0.000,7,9,2,7,27,290,22,9,0.300,7,10,50,1001,-5,17,11
0.953,2990,13,230,1,3000,56,0.000,9,10,2,10,74,127,5,10,0.100,10,10,83,1010,7,4,10
4.036,2990,13,230,1,3000,55,0.000,12,14,4,13,3,182,7,13,0.000,13,10,70,1021,8,6,15
3.509,2990,13,230,1,3000,54,0.000,9,12,4,11,7,263,9,11,0.000,11,10,62,1027,4,7,14
3.928,2990,13,230,1,3000,53,0.000,8,11,4,10,10,152,4,10,0.000,10,10,55,1030,2,4,13
3.688,2990,13,230,1,3000,52,0.000,9,11,4,11,6,203,5,11,0.000,11,10,51,1025,1,4,13
3.335,2990,13,230,1,3000,51,0.000,8,10,3,10,13,116,6,10,0.000,10,10,49,1024,-1,5,12
3.334,2990,13,230,1,3000,50,0.000,9,11,3,10,38,188,9,11,0.000,10,10,49,1023,0,7,13
3.458,2990,13,230,1,3000,49,0.000,9,12,4,11,24,208,7,11,0.800,11,9,67,1025,5,5,14
0.749,2990,13,230,1,3000,48,0.000,9,9,2,9,76,220,3,9,0.400,9,8,65,1025,3,2,10
2.249,2990,13,230,1,3000,47,0.000,7,10,4,10,12,153,3,10,0.000,10,10,60,1028,3,2,12
3.207,2990,13,230,1,3000,46,0.000,7,10,3,10,35,107,5,11,0.000,10,10,52,1027,1,3,13
4.003,2990,13,230,1,3000,45,0.000,8,12,4,11,16,251,7,11,0.300,11,10,53,1019,2,6,16
2.938,2990,13,230,1,3000,44,0.000,6,9,2,8,37,120,8,8,0.100,8,9,48,1018,-2,6,11
4.028,2990,13,230,1,3000,43,0.000,8,11,4,11,3,204,7,11,0.000,11,10,41,1018,-2,6,14
3.983,2990,13,230,1,3000,42,0.000,9,13,4,11,1,296,13,12,0.000,11,10,42,1013,-2,10,16
1.211,2990,13,230,1,3000,41,0.000,8,10,2,10,60,282,5,10,0.400,10,9,67,1018,4,4,12
2.083,2990,13,230,1,3000,40,0.000,6,8,3,8,36,222,2,8,0.000,8,10,63,1029,1,2,10
2.606,2990,13,230,1,3000,39,0.000,7,8,2,8,44,160,4,8,0.000,8,10,53,1027,-1,3,9
3.803,2990,13,230,1,3000,38,0.000,7,10,4,10,0,222,3,10,0.000,10,10,39,1025,-3,3,13
3.177,2990,13,230,1,3000,37,0.000,3,7,2,6,20,179,4,7,0.000,6,10,31,1028,-8,3,9
3.961,2990,13,230,1,3000,36,0.000,4,9,3,6,1,261,24,8,0.000,6,10,30,1024,-10,17,11
3.726,2990,13,230,1,3000,35,0.000,8,11,4,9,7,262,19,11,0.000,9,10,53,1012,-1,14,14
3.327,2990,13,230,1,3000,34,0.000,9,13,4,12,4,278,9,12,0.000,12,10,69,1018,7,6,16
3.090,2990,13,230,1,3000,33,0.000,7,10,4,9,8,273,4,10,0.000,9,10,67,1019,4,3,12
0.656,2990,13,230,1,3000,32,0.000,5,8,2,8,56,196,4,8,0.000,8,10,60,1018,1,2,9
3.434,2990,13,230,1,3000,31,0.000,6,9,3,8,14,180,4,8,0.000,8,10,53,1019,-1,3,11
2.932,2990,13,230,1,3000,30,0.000,6,8,2,7,21,160,6,7,0.000,7,10,48,1018,-3,4,9
3.559,2990,13,230,1,3000,29,0.000,6,9,3,7,3,260,11,9,0.000,7,10,52,1012,-1,8,12
0.593,2990,13,230,1,3000,28,0.000,7,8,2,7,58,197,7,8,1.500,7,9,73,1009,3,6,10
2.617,2990,13,230,1,3000,27,0.000,5,8,3,7,48,201,3,7,0.000,7,10,68,1019,2,2,9
2.584,2990,13,230,1,3000,26,0.000,5,7,2,6,47,278,4,7,0.000,6,10,65,1022,0,3,9
0.870,2990,13,230,1,3000,25,0.000,5,7,2,6,72,228,5,6,0.600,6,9,75,1024,2,4,8
1.957,2990,13,230,1,3000,24,0.000,4,6,3,6,23,129,3,6,0.000,6,10,61,1027,-1,2,8
2.912,2990,13,230,1,3000,23,0.000,6,7,3,7,5,129,4,7,0.000,7,10,56,1030,-1,3,8
2.941,2990,13,230,1,3000,22,0.000,3,6,2,5,47,256,6,6,0.000,5,10,45,1033,-5,4,8
2.140,2990,13,230,1,3000,21,0.000,4,6,2,5,28,281,5,6,0.000,5,10,42,1042,-7,4,8
3.226,2990,13,230,1,3000,20,0.000,4,6,2,5,71,98,7,5,0.000,5,10,43,1041,-6,4,7
2.226,2990,13,230,1,3000,19,0.000,5,6,2,6,32,148,5,6,0.200,6,10,62,1030,-1,4,8
1.001,2990,13,230,1,3000,18,0.000,6,8,2,7,46,257,6,8,28.300,7,8,75,1024,4,5,11
2.678,2990,13,230,1,3000,17,0.000,5,7,3,7,31,244,5,7,0.100,7,10,56,1025,-1,3,9
2.297,2990,13,230,1,3000,16,0.000,6,8,3,7,10,254,4,7,0.000,7,10,63,1029,1,3,10
0.474,2990,13,230,1,3000,15,0.000,6,6,2,6,83,256,4,6,0.000,6,10,59,1026,-1,3,7
0.944,2990,13,230,1,3000,14,0.000,4,5,2,5,54,198,2,5,0.000,5,10,76,1024,1,1,6
