System Size,Number Of Panels,Panel Power,Number Of Inverters,Inverter Power,date,totalSnow_cm,mintempC,avgtempC,uvIndex,WindChillC,cloudcover,winddirDegree,WindGustKmph,HeatIndexC,precipMM,FeelsLikeC,visibility,humidity,pressure,DewPointC,windspeedKmph,maxtempC
8250,33,250,33,7095,300,0.000,8,18,5,15,1,329,31,16,0.000,15,10,8,1021,-19,19,24
8250,33,250,33,7095,299,0.000,12,18,5,16,13,326,19,16,0.000,16,10,49,1015,0,13,22
8250,33,250,33,7095,298,0.000,11,21,6,19,2,225,9,20,0.000,19,10,62,1014,9,6,27
8250,33,250,33,7095,297,0.000,13,23,6,22,1,268,9,22,0.000,22,10,30,1015,0,6,30
8250,33,250,33,7095,296,0.000,16,24,6,23,0,325,10,24,0.000,24,10,23,1011,-1,8,30
8250,33,250,33,7095,295,0.000,17,26,7,25,7,239,6,26,0.000,26,10,32,1010,5,4,32
8250,33,250,33,7095,294,0.000,19,29,7,27,0,230,6,27,0.000,27,10,32,1012,7,4,35
8250,33,250,33,7095,293,0.000,20,29,7,28,0,293,6,28,0.000,28,10,30,1015,6,4,36
8250,33,250,33,7095,292,0.000,20,30,7,28,0,276,5,29,0.000,29,10,25,1016,4,4,36
8250,33,250,33,7095,291,0.000,20,30,8,28,0,256,6,29,0.000,29,10,20,1015,1,4,36
8250,33,250,33,7095,290,0.000,20,30,8,28,0,318,10,28,0.000,28,10,17,1017,-1,6,38
8250,33,250,33,7095,289,0.000,20,30,7,28,0,334,10,29,0.000,29,10,19,1017,1,6,37
8250,33,250,33,7095,288,0.000,19,28,7,26,0,330,19,27,0.000,27,10,30,1018,6,13,34
8250,33,250,33,7095,287,0.000,19,28,7,27,0,299,5,27,0.000,27,10,26,1018,5,4,35
8250,33,250,33,7095,286,0.000,17,26,7,25,1,321,7,25,0.000,25,10,31,1019,5,6,33
8250,33,250,33,7095,285,0.000,16,23,6,21,32,323,11,21,0.000,21,10,55,1017,9,8,28
8250,33,250,33,7095,284,0.000,15,22,6,20,15,223,14,21,0.000,20,10,69,1015,13,10,25
8250,33,250,33,7095,283,0.000,12,21,5,19,34,213,9,19,0.000,19,10,65,1014,10,6,26
8250,33,250,33,7095,282,0.000,13,21,6,19,30,212,14,20,0.000,19,10,62,1013,10,10,26
8250,33,250,33,7095,281,0.000,17,28,7,25,10,237,9,25,0.000,25,10,31,1013,3,6,33
8250,33,250,33,7095,280,0.000,19,30,8,28,18,282,7,29,0.000,29,10,20,1016,1,4,38
8250,33,250,33,7095,279,0.000,20,31,8,29,0,290,6,29,0.000,29,10,24,1017,3,5,38
8250,33,250,33,7095,278,0.000,21,31,8,30,0,202,7,30,0.000,30,10,22,1015,3,5,38
8250,33,250,33,7095,277,0.000,23,34,8,32,0,287,7,32,0.000,32,10,20,1013,4,5,42
8250,33,250,33,7095,276,0.000,24,34,8,33,0,296,8,33,0.000,33,10,19,1015,3,5,42
8250,33,250,33,7095,275,0.000,24,35,8,33,0,293,6,33,0.000,33,10,18,1016,3,4,42
8250,33,250,33,7095,274,0.000,23,33,8,31,0,316,10,32,0.000,32,10,23,1018,5,7,40
8250,33,250,33,7095,273,0.000,23,33,8,32,0,282,7,32,0.000,32,10,21,1017,4,5,40
8250,33,250,33,7095,272,0.000,22,33,8,32,0,300,10,32,0.000,32,10,17,1015,1,7,41
8250,33,250,33,7095,271,0.000,21,32,8,31,0,235,11,31,0.000,31,10,30,1014,8,7,40
8250,33,250,33,7095,270,0.000,20,29,7,26,1,326,10,27,0.000,27,10,42,1015,11,8,34
8250,33,250,33,7095,269,0.000,16,26,7,25,1,250,9,25,0.000,25,10,51,1016,11,6,33
8250,33,250,33,7095,268,0.000,16,27,7,25,7,244,13,26,0.000,26,10,57,1016,13,9,33
8250,33,250,33,7095,267,0.000,16,29,7,26,4,236,11,26,0.000,26,10,42,1018,9,8,34
8250,33,250,33,7095,266,0.000,18,29,7,27,14,229,12,27,0.000,27,10,42,1016,9,8,34
8250,33,250,33,7095,265,0.000,20,30,7,27,6,235,12,28,0.000,28,10,35,1013,8,8,35
8250,33,250,33,7095,264,0.000,18,30,8,28,3,248,6,28,0.000,28,10,39,1012,10,4,37
8250,33,250,33,7095,263,0.000,16,27,7,25,4,315,8,25,0.000,25,10,54,1015,12,6,34
8250,33,250,33,7095,262,0.000,18,25,6,24,26,216,13,24,0.000,24,10,57,1015,12,10,30
8250,33,250,33,7095,261,0.000,20,30,7,28,0,241,10,28,0.000,28,10,51,1015,13,7,35
8250,33,250,33,7095,260,0.000,19,30,8,28,0,251,8,28,0.000,28,10,47,1017,12,6,37
8250,33,250,33,7095,259,0.000,19,31,8,29,0,259,8,29,0.000,29,10,39,1018,9,5,37
8250,33,250,33,7095,258,0.000,17,29,7,27,0,224,9,27,0.000,27,10,45,1015,11,7,36
8250,33,250,33,7095,257,0.000,21,32,8,29,1,234,10,30,0.000,30,10,33,1013,8,6,38
8250,33,250,33,7095,256,0.000,21,33,8,31,0,265,5,32,0.000,32,10,25,1013,5,4,40
8250,33,250,33,7095,255,0.000,19,31,8,29,0,260,6,29,0.000,29,10,34,1016,8,4,38
8250,33,250,33,7095,254,0.000,19,30,8,28,0,238,8,28,0.000,28,10,39,1016,10,6,36
8250,33,250,33,7095,253,0.000,23,33,8,30,3,243,7,30,0.000,30,10,17,1011,-2,5,37
8250,33,250,33,7095,252,0.000,25,34,8,33,0,337,30,33,0.000,33,10,11,1007,-5,21,40
8250,33,250,33,7095,251,0.000,29,40,9,37,0,261,10,38,0.000,38,10,18,1010,7,7,45
8250,33,250,33,7095,250,0.000,28,40,10,38,0,289,11,40,0.000,40,10,19,1015,8,7,48
8250,33,250,33,7095,249,0.000,23,37,9,34,0,245,6,35,0.000,35,10,27,1015,10,4,44
8250,33,250,33,7095,248,0.000,19,33,8,30,0,249,9,31,0.000,31,10,41,1015,12,6,41
8250,33,250,33,7095,247,0.000,17,31,8,29,0,237,10,29,0.000,29,10,50,1015,13,8,38
8250,33,250,33,7095,246,0.000,16,30,7,27,1,218,11,28,0.000,28,10,54,1016,13,8,37
8250,33,250,33,7095,245,0.000,20,32,8,29,0,213,10,30,0.000,30,10,47,1013,12,8,38
8250,33,250,33,7095,244,0.000,20,33,8,30,0,270,10,31,0.000,31,10,43,1009,12,7,40
8250,33,250,33,7095,243,0.000,19,32,8,30,0,252,10,30,0.000,30,10,45,1010,12,8,39
8250,33,250,33,7095,242,0.000,20,31,8,28,0,224,13,29,0.000,29,10,44,1010,12,10,37
8250,33,250,33,7095,241,0.000,21,34,8,32,0,235,8,33,0.000,33,10,39,1009,11,6,41
8250,33,250,33,7095,240,0.000,17,31,8,28,0,255,9,28,0.000,28,10,44,1009,11,7,39
8250,33,250,33,7095,239,0.000,20,30,8,28,3,215,14,28,0.000,28,10,44,1009,12,11,36
8250,33,250,33,7095,238,0.000,21,30,8,28,6,217,14,29,0.000,29,10,40,1010,12,10,36
8250,33,250,33,7095,237,0.000,20,32,7,30,33,235,13,31,0.300,31,10,37,1011,11,9,37
8250,33,250,33,7095,236,0.000,22,33,8,30,15,235,12,31,0.100,31,10,30,1011,8,8,40
8250,33,250,33,7095,235,0.000,23,33,8,31,25,242,9,32,0.200,32,10,37,1011,12,6,40
8250,33,250,33,7095,234,0.000,21,34,8,31,0,246,8,33,0.000,33,10,43,1011,13,6,41
8250,33,250,33,7095,233,0.000,23,34,8,33,0,259,9,33,0.000,33,10,25,1011,6,6,41
8250,33,250,33,7095,232,0.000,26,38,9,35,1,253,10,35,0.000,35,10,19,1013,5,7,43
8250,33,250,33,7095,231,0.000,26,37,9,35,11,263,9,36,0.000,36,10,32,1014,14,6,43
8250,33,250,33,7095,230,0.000,26,38,8,36,79,286,12,37,1.600,37,10,31,1015,13,8,45
8250,33,250,33,7095,229,0.000,26,37,9,35,43,258,10,36,0.300,36,10,25,1013,10,6,44
8250,33,250,33,7095,228,0.000,24,38,9,35,8,242,9,36,0.000,36,10,28,1013,12,6,44
8250,33,250,33,7095,227,0.000,24,37,9,34,21,325,11,35,0.000,35,10,22,1013,8,8,44
8250,33,250,33,7095,226,0.000,23,34,8,32,3,256,10,32,0.000,32,10,26,1013,7,7,40
8250,33,250,33,7095,225,0.000,18,32,8,29,0,238,10,29,0.000,29,10,44,1012,12,8,39
8250,33,250,33,7095,224,0.000,16,29,7,27,16,212,15,27,0.000,27,10,54,1012,13,11,35
8250,33,250,33,7095,223,0.000,20,32,8,30,5,227,13,31,0.000,31,10,41,1012,12,10,38
8250,33,250,33,7095,222,0.000,20,34,8,32,1,243,10,33,0.000,33,10,40,1012,12,7,42
8250,33,250,33,7095,221,0.000,19,33,8,30,1,245,10,31,0.000,31,10,44,1013,13,7,40
8250,33,250,33,7095,220,0.000,17,29,7,27,2,230,10,27,0.000,27,10,49,1012,12,8,36
8250,33,250,33,7095,219,0.000,15,26,7,24,7,217,10,25,0.000,25,10,60,1011,13,8,34
8250,33,250,33,7095,218,0.000,15,24,6,22,7,223,17,22,0.000,22,10,64,1012,13,13,29
8250,33,250,33,7095,217,0.000,18,29,7,27,0,219,15,27,0.000,27,10,54,1013,13,11,35
8250,33,250,33,7095,216,0.000,19,32,8,29,0,234,13,30,0.000,30,10,41,1015,11,9,38
8250,33,250,33,7095,215,0.000,19,32,8,30,0,226,12,31,0.000,31,10,39,1015,10,8,40
8250,33,250,33,7095,214,0.000,17,33,8,30,0,257,9,31,0.000,31,10,39,1015,9,6,41
8250,33,250,33,7095,213,0.000,18,32,8,29,0,245,12,30,0.000,30,10,39,1015,9,8,39
8250,33,250,33,7095,212,0.000,17,32,8,29,0,249,12,30,0.000,30,10,41,1014,10,9,39
8250,33,250,33,7095,211,0.000,16,32,8,29,0,243,13,30,0.000,30,10,39,1012,9,9,39
8250,33,250,33,7095,210,0.000,19,33,8,30,0,238,12,31,0.000,31,10,40,1011,11,8,40
8250,33,250,33,7095,209,0.000,17,32,7,29,34,226,14,30,1.100,30,10,39,1012,10,9,40
8250,33,250,33,7095,208,0.000,16,32,8,29,15,246,13,30,0.000,30,10,38,1012,10,8,39
8250,33,250,33,7095,207,0.000,16,31,8,28,2,246,11,28,0.000,28,10,45,1012,10,8,38
8250,33,250,33,7095,206,0.000,17,29,7,26,0,222,14,27,0.000,27,10,51,1011,11,11,35
8250,33,250,33,7095,205,0.000,14,29,7,26,2,225,13,26,0.000,26,10,53,1011,11,10,36
8250,33,250,33,7095,204,0.000,14,27,7,24,4,218,14,25,0.000,25,10,56,1009,11,11,33
8250,33,250,33,7095,203,0.000,15,29,7,25,3,212,15,26,0.000,26,10,52,1010,11,11,34
8250,33,250,33,7095,202,0.000,16,29,7,26,1,212,13,27,0.000,27,10,50,1013,12,10,35
8250,33,250,33,7095,201,0.000,18,33,8,29,10,225,12,30,0.000,30,10,43,1014,11,9,38
8250,33,250,33,7095,200,0.000,17,33,8,30,0,256,10,31,0.000,31,10,47,1014,13,8,41
8250,33,250,33,7095,199,0.000,18,30,8,27,0,224,14,27,0.000,27,10,47,1013,12,10,35
8250,33,250,33,7095,198,0.000,17,31,8,28,0,223,13,29,0.000,29,10,47,1011,12,10,36
8250,33,250,33,7095,197,0.000,17,32,8,29,0,225,11,30,0.000,30,10,48,1011,12,8,38
8250,33,250,33,7095,196,0.000,16,30,8,28,0,227,12,28,0.000,28,10,50,1012,12,9,37
8250,33,250,33,7095,195,0.000,20,32,8,29,0,220,14,29,0.000,29,10,43,1010,11,11,36
8250,33,250,33,7095,194,0.000,22,35,9,33,0,254,10,33,0.000,33,10,22,1012,5,7,41
8250,33,250,33,7095,193,0.000,21,35,9,32,1,252,9,34,0.000,34,10,23,1015,5,6,42
8250,33,250,33,7095,192,0.000,21,33,8,31,19,245,9,31,0.000,31,10,30,1014,8,6,39
8250,33,250,33,7095,191,0.000,18,33,8,30,0,251,8,31,0.000,31,10,36,1012,10,6,40
8250,33,250,33,7095,190,0.000,19,33,8,30,0,264,9,31,0.000,31,10,36,1011,9,7,40
8250,33,250,33,7095,189,0.000,15,30,7,27,0,279,7,27,0.000,27,10,42,1013,9,6,38
8250,33,250,33,7095,188,0.000,18,30,8,27,0,220,15,28,0.000,28,10,34,1012,7,11,35
8250,33,250,33,7095,187,0.000,21,33,8,31,0,270,9,32,0.000,32,10,25,1014,6,7,40
8250,33,250,33,7095,186,0.000,17,32,8,29,0,273,7,30,0.000,30,10,34,1016,8,5,40
8250,33,250,33,7095,185,0.000,15,28,7,25,2,224,13,26,0.000,26,10,46,1015,9,9,35
8250,33,250,33,7095,184,0.000,16,28,7,26,2,232,13,26,0.000,26,10,46,1011,9,10,34
8250,33,250,33,7095,183,0.000,18,32,8,28,1,253,10,29,0.000,29,10,41,1009,10,8,37
8250,33,250,33,7095,182,0.000,19,30,8,28,0,231,9,27,0.000,27,10,31,1012,7,8,36
8250,33,250,33,7095,181,0.000,17,28,7,26,0,319,8,26,0.000,26,10,34,1010,6,7,35
8250,33,250,33,7095,180,0.000,15,26,7,24,2,233,14,24,0.000,24,10,47,1005,9,11,33
8250,33,250,33,7095,179,0.000,19,30,7,27,8,214,17,28,0.000,28,10,49,1008,12,14,34
8250,33,250,33,7095,178,0.000,19,34,8,31,0,262,13,32,0.000,32,10,48,1010,15,10,40
8250,33,250,33,7095,177,0.000,21,35,9,33,3,265,11,35,0.000,35,10,45,1008,15,8,43
8250,33,250,33,7095,176,0.000,19,33,8,30,1,245,10,32,0.000,32,10,46,1008,14,8,40
8250,33,250,33,7095,175,0.000,19,33,8,30,0,230,12,31,0.000,31,10,45,1012,13,9,39
8250,33,250,33,7095,174,0.000,18,34,8,31,0,251,10,32,0.000,32,10,46,1013,14,7,40
8250,33,250,33,7095,173,0.000,18,31,8,28,2,268,11,29,0.000,29,10,49,1013,14,8,38
8250,33,250,33,7095,172,0.000,18,31,8,29,3,232,12,29,0.000,29,10,45,1013,11,9,38
8250,33,250,33,7095,171,0.000,21,33,8,31,3,264,9,31,0.000,31,10,30,1012,8,7,40
8250,33,250,33,7095,170,0.000,20,31,8,28,3,321,6,28,0.000,28,10,22,1013,3,5,36
8250,33,250,33,7095,169,0.000,15,26,7,24,0,327,17,23,0.000,23,10,29,1014,4,13,33
8250,33,250,33,7095,168,0.000,14,25,6,23,4,271,7,23,0.000,23,10,46,1014,9,6,31
8250,33,250,33,7095,167,0.000,17,26,6,23,17,226,16,24,0.000,24,10,46,1014,9,13,30
8250,33,250,33,7095,166,0.000,14,25,7,23,3,306,8,22,0.000,22,10,48,1015,10,6,31
8250,33,250,33,7095,165,0.000,12,21,6,19,35,232,14,20,0.000,19,10,55,1017,8,11,26
8250,33,250,33,7095,164,0.000,16,23,6,21,44,226,21,22,2.000,22,10,51,1015,9,16,27
8250,33,250,33,7095,163,0.000,19,30,7,28,32,248,12,29,0.000,29,10,37,1014,9,8,35
8250,33,250,33,7095,162,0.000,21,30,6,28,23,299,7,28,0.000,28,10,35,1016,10,5,35
8250,33,250,33,7095,161,0.000,16,27,7,24,25,313,8,24,0.000,24,10,32,1020,5,6,33
8250,33,250,33,7095,160,0.000,13,23,6,21,1,320,12,21,0.000,21,10,32,1021,2,10,28
8250,33,250,33,7095,159,0.000,11,20,6,18,16,311,7,18,0.000,18,10,41,1018,3,5,24
8250,33,250,33,7095,158,0.000,13,21,6,18,6,224,22,18,0.000,18,10,47,1013,6,17,25
8250,33,250,33,7095,157,0.000,18,24,6,22,4,215,22,22,0.000,22,10,46,1006,8,17,28
8250,33,250,33,7095,156,0.000,24,33,8,31,9,280,10,31,0.000,31,10,31,1008,10,7,38
8250,33,250,33,7095,155,0.000,24,34,8,32,5,293,8,33,0.000,33,10,35,1014,12,5,39
8250,33,250,33,7095,154,0.000,20,30,8,27,7,314,6,27,0.000,27,10,42,1015,13,5,36
8250,33,250,33,7095,153,0.000,16,26,7,23,17,291,7,23,0.000,23,10,52,1015,12,5,30
8250,33,250,33,7095,152,0.000,16,24,6,21,36,267,8,22,0.000,22,10,60,1014,13,6,26
8250,33,250,33,7095,151,0.000,16,22,5,20,69,160,10,21,6.800,20,8,65,1013,13,7,25
8250,33,250,33,7095,150,0.000,18,27,6,24,33,217,15,25,0.600,25,10,52,1011,12,11,31
8250,33,250,33,7095,149,0.000,22,34,8,32,0,249,12,33,0.000,33,10,37,1012,12,8,40
8250,33,250,33,7095,148,0.000,23,34,8,32,4,237,9,33,0.000,33,10,37,1012,13,6,39
8250,33,250,33,7095,147,0.000,23,34,8,31,7,289,6,31,0.000,31,10,37,1012,13,4,39
8250,33,250,33,7095,146,0.000,20,32,8,29,3,273,5,30,0.000,30,10,36,1013,11,3,37
8250,33,250,33,7095,145,0.000,17,27,7,24,4,320,6,24,0.000,24,10,38,1014,8,5,33
8250,33,250,33,7095,144,0.000,14,24,6,22,5,317,9,23,0.000,23,10,32,1014,3,7,29
8250,33,250,33,7095,143,0.000,14,21,6,19,15,322,13,20,0.000,19,10,44,1012,6,10,24
8250,33,250,33,7095,142,0.000,16,25,6,22,4,224,11,22,0.000,22,10,52,1015,11,8,28
8250,33,250,33,7095,141,0.000,11,21,6,18,8,251,9,19,0.000,18,10,58,1018,9,7,26
8250,33,250,33,7095,140,0.000,11,19,5,16,30,275,10,17,0.000,16,10,62,1015,8,7,23
8250,33,250,33,7095,139,0.000,13,19,4,16,59,216,18,17,4.600,16,10,63,1012,9,13,21
8250,33,250,33,7095,136,0.000,13,22,6,20,13,304,8,20,0.000,20,10,59,1015,10,6,26
8250,33,250,33,7095,135,0.000,12,20,4,17,45,217,11,18,0.000,17,10,64,1018,10,8,23
8250,33,250,33,7095,134,0.000,11,19,5,16,31,230,13,16,0.400,16,10,65,1017,9,10,21
8250,33,250,33,7095,133,0.000,13,19,4,17,48,233,17,17,0.500,17,10,62,1015,9,12,21
8250,33,250,33,7095,132,0.000,13,20,6,17,27,217,14,17,0.100,17,10,62,1013,9,11,25
8250,33,250,33,7095,131,0.000,15,23,5,21,33,211,17,22,0.000,22,10,50,1012,8,12,27
8250,33,250,33,7095,130,0.000,18,29,7,26,34,222,11,27,0.000,27,10,39,1012,9,7,33
8250,33,250,33,7095,129,0.000,18,28,6,26,40,314,6,27,0.000,27,10,38,1012,9,4,33
8250,33,250,33,7095,128,0.000,16,25,6,23,21,318,9,23,0.000,23,10,34,1015,5,6,31
8250,33,250,33,7095,127,0.000,12,23,6,20,14,331,17,20,0.000,20,10,49,1020,7,12,27
8250,33,250,33,7095,126,0.000,14,25,6,22,6,249,11,22,0.000,22,10,45,1019,7,7,29
8250,33,250,33,7095,125,0.000,12,22,5,20,26,313,6,20,0.000,20,10,44,1020,6,5,26
8250,33,250,33,7095,124,0.000,14,20,6,19,11,279,10,19,0.000,19,10,56,1020,8,7,25
8250,33,250,33,7095,123,0.000,13,20,6,18,22,232,16,18,0.000,18,10,67,1019,11,12,23
8250,33,250,33,7095,122,0.000,11,21,6,19,6,266,12,20,0.000,19,10,45,1017,6,8,26
8250,33,250,33,7095,121,0.000,14,23,6,20,20,233,15,21,0.000,21,10,55,1017,9,11,27
8250,33,250,33,7095,120,0.000,17,24,5,22,49,205,14,23,0.000,23,10,61,1015,13,10,28
8250,33,250,33,7095,119,0.000,18,28,7,26,1,304,7,27,0.000,27,10,57,1017,15,5,33
8250,33,250,33,7095,118,0.000,13,23,6,20,6,308,8,21,0.000,21,10,48,1019,9,6,28
8250,33,250,33,7095,117,0.000,17,25,6,22,1,221,12,23,0.000,23,10,57,1017,12,9,28
8250,33,250,33,7095,116,0.000,17,25,5,23,69,271,8,24,0.000,24,10,54,1017,12,5,28
8250,33,250,33,7095,115,0.000,17,25,6,23,6,308,8,23,0.000,23,10,51,1019,12,6,29
8250,33,250,33,7095,114,0.000,16,23,6,21,5,330,13,21,0.000,21,10,60,1021,12,10,27
8250,33,250,33,7095,113,0.000,12,22,6,19,12,246,7,20,0.000,19,10,66,1024,12,5,27
8250,33,250,33,7095,112,0.000,10,20,6,18,4,289,9,19,0.000,18,10,66,1022,10,6,25
8250,33,250,33,7095,111,0.000,11,18,5,16,25,224,9,17,0.000,16,10,67,1018,9,6,21
8250,33,250,33,7095,110,0.000,10,18,5,16,26,236,11,18,0.000,16,10,68,1017,9,8,22
8250,33,250,33,7095,109,0.000,10,17,5,14,26,213,13,14,0.000,14,10,69,1017,9,9,20
8250,33,250,33,7095,108,0.000,12,18,5,16,26,224,11,18,0.000,16,10,70,1013,10,8,22
8250,33,250,33,7095,107,0.000,13,22,6,20,14,293,9,21,0.000,20,10,62,1012,11,6,26
8250,33,250,33,7095,106,0.000,14,21,5,19,29,197,8,19,0.000,19,10,53,1018,9,5,24
8250,33,250,33,7095,105,0.000,11,20,6,18,1,208,7,19,0.000,18,10,44,1023,5,5,26
8250,33,250,33,7095,104,0.000,10,18,5,16,20,323,9,17,0.000,16,10,70,1019,10,7,23
8250,33,250,33,7095,103,0.000,10,18,4,16,64,279,8,17,0.300,16,10,78,1015,12,6,21
8250,33,250,33,7095,102,0.000,10,17,4,15,35,194,10,16,0.000,15,10,79,1016,11,7,21
8250,33,250,33,7095,101,0.000,11,17,5,16,33,271,9,17,1.000,16,9,76,1017,10,7,21
8250,33,250,33,7095,100,0.000,11,13,3,12,91,153,16,13,0.300,12,10,78,1015,9,11,16
8250,33,250,33,7095,99,0.000,8,16,4,13,31,256,12,14,0.000,13,10,77,1013,9,8,19
8250,33,250,33,7095,98,0.000,8,15,5,13,31,307,8,13,0.000,13,10,71,1018,8,5,19
8250,33,250,33,7095,97,0.000,6,12,3,10,77,231,8,10,1.400,10,9,75,1012,6,6,15
8250,33,250,33,7095,96,0.000,7,11,3,8,96,198,25,10,13.100,8,9,86,1005,8,16,12
8250,33,250,33,7095,95,0.000,7,10,3,8,75,158,19,10,8.600,8,10,84,1011,7,12,12
8250,33,250,33,7095,94,0.000,7,15,5,12,10,273,8,13,0.000,12,10,59,1017,4,5,19
8250,33,250,33,7095,93,0.000,7,14,4,12,1,319,11,13,0.000,12,10,48,1018,1,9,20
8250,33,250,33,7095,92,0.000,9,14,4,13,15,308,8,13,0.000,13,10,66,1014,6,6,18
8250,33,250,33,7095,91,0.000,10,16,4,14,55,223,13,14,0.100,14,10,75,1021,10,9,21
8250,33,250,33,7095,90,0.000,9,15,5,13,46,213,14,13,0.000,13,10,73,1025,8,10,18
8250,33,250,33,7095,89,0.000,9,13,3,11,77,202,10,12,3.400,11,7,79,1020,8,7,16
8250,33,250,33,7095,88,0.000,3,10,3,8,91,203,11,9,1.100,8,7,82,1022,7,7,12
8250,33,250,33,7095,87,0.000,5,12,4,9,26,198,14,10,0.000,9,10,66,1020,3,9,15
8250,33,250,33,7095,86,0.000,5,11,3,9,41,289,8,10,0.800,9,10,68,1018,3,6,15
8250,33,250,33,7095,85,0.000,6,12,3,9,57,260,10,9,3.900,9,10,72,1018,4,7,15
8250,33,250,33,7095,84,0.000,8,12,3,9,56,205,15,11,3.400,9,10,72,1020,6,10,13
8250,33,250,33,7095,83,0.000,9,14,3,12,58,197,20,13,2.300,12,10,74,1018,8,14,17
8250,33,250,33,7095,82,0.000,9,16,5,14,17,319,6,14,0.000,14,10,67,1018,7,4,20
8250,33,250,33,7095,81,0.000,8,14,3,12,47,179,8,12,0.400,12,10,72,1022,7,5,18
8250,33,250,33,7095,80,0.000,7,14,4,12,11,311,7,12,0.000,12,10,68,1023,6,5,19
8250,33,250,33,7095,79,0.000,5,13,4,10,11,291,6,10,0.000,10,10,70,1018,5,4,17
8250,33,250,33,7095,78,0.000,7,10,3,8,72,222,8,9,2.100,8,9,77,1013,5,5,13
8250,33,250,33,7095,77,0.000,5,10,2,7,83,219,10,8,0.700,7,10,74,1015,4,7,13
8250,33,250,33,7095,76,0.000,5,7,2,4,94,160,14,6,35.800,4,6,88,1013,4,10,8
8250,33,250,33,7095,75,0.000,7,9,2,6,86,208,21,8,8.100,6,9,81,1015,5,14,10
