Efficiency,System Size,Number Of Panels,Panel Power,Number Of Inverters,Inverter Power,date,totalSnow_cm,mintempC,avgtempC,uvIndex,WindChillC,cloudcover,winddirDegree,WindGustKmph,HeatIndexC,precipMM,FeelsLikeC,visibility,humidity,pressure,DewPointC,windspeedKmph,maxtempC
3.443,9920,31,320,1,10000,150,0.000,19,28,7,24,19,222,12,25,0.000,25,10,49,1010,11,8,30
4.272,9920,31,320,1,10000,149,0.000,19,31,8,28,1,231,14,28,0.000,28,10,36,1012,9,8,33
4.188,9920,31,320,1,10000,148,0.000,20,30,7,27,7,221,14,27,0.000,27,10,41,1012,11,9,33
4.173,9920,31,320,1,10000,147,0.000,18,29,7,25,7,258,13,26,0.000,26,10,45,1012,12,8,31
4.235,9920,31,320,1,10000,146,0.000,16,27,7,23,3,255,13,24,0.000,24,10,41,1013,8,8,29
4.325,9920,31,320,1,10000,145,0.000,12,23,6,20,3,276,13,21,0.000,21,10,43,1014,6,8,26
4.521,9920,31,320,1,10000,144,0.000,8,20,6,17,8,271,15,18,0.000,17,10,39,1014,2,9,23
4.395,9920,31,320,1,10000,143,0.000,9,18,5,15,6,275,13,16,0.000,15,10,56,1012,5,9,19
4.434,9920,31,320,1,10000,142,0.000,9,20,5,16,4,223,14,17,0.000,16,10,60,1014,8,9,22
3.517,9920,31,320,1,10000,141,0.000,9,16,5,13,26,247,11,14,0.100,13,10,71,1018,8,7,18
2.702,9920,31,320,1,10000,140,0.000,5,14,3,10,66,270,11,11,7.100,10,9,81,1015,7,6,16
1.385,9920,31,320,1,10000,139,0.000,7,12,3,10,79,182,16,11,31.300,10,8,89,1011,9,9,13
0.921,9920,31,320,1,10000,138,0.000,11,12,3,11,99,190,11,12,34.400,11,8,94,1009,11,7,13
4.484,9920,31,320,1,10000,137,0.000,11,18,5,16,46,213,12,16,6.400,16,10,64,1011,7,9,21
3.934,9920,31,320,1,10000,136,0.000,8,19,5,16,9,269,11,17,0.000,16,10,66,1015,8,7,21
1.949,9920,31,320,1,10000,135,0.000,9,14,3,12,70,226,10,12,1.800,12,8,83,1018,9,6,16
2.591,9920,31,320,1,10000,134,0.000,7,14,3,11,57,226,12,11,4.500,11,8,80,1017,7,8,16
1.612,9920,31,320,1,10000,133,0.000,9,13,3,11,66,217,14,11,9.200,11,9,84,1014,9,9,15
2.577,9920,31,320,1,10000,132,0.000,11,17,4,14,49,223,14,14,2.900,14,10,60,1013,5,11,21
4.084,9920,31,320,1,10000,131,0.000,16,22,5,20,46,200,14,21,0.000,21,10,49,1012,8,9,24
4.035,9920,31,320,1,10000,130,0.000,16,26,7,23,40,240,14,23,0.000,23,10,38,1012,7,8,29
4.080,9920,31,320,1,10000,129,0.000,15,26,7,23,33,241,14,23,0.000,23,10,34,1013,5,8,29
4.140,9920,31,320,1,10000,128,0.000,12,23,6,20,12,264,14,21,0.000,21,10,37,1016,4,8,26
4.244,9920,31,320,1,10000,127,0.000,10,21,6,18,13,295,14,19,0.000,18,10,50,1020,6,9,23
4.191,9920,31,320,1,10000,126,0.000,11,20,6,17,8,235,13,19,0.000,17,10,42,1019,3,8,23
4.188,9920,31,320,1,10000,125,0.000,8,19,5,15,8,270,12,17,0.000,15,10,41,1020,1,7,22
4.129,9920,31,320,1,10000,124,0.000,9,16,5,13,25,242,10,13,0.800,13,10,69,1020,7,7,18
3.544,9920,31,320,1,10000,123,0.000,10,17,4,14,33,212,15,14,3.100,14,10,69,1018,8,10,19
4.138,9920,31,320,1,10000,122,0.000,9,18,5,15,8,245,10,15,0.000,15,10,59,1017,7,6,20
4.361,9920,31,320,1,10000,121,0.000,13,20,5,17,20,220,12,19,0.000,17,10,65,1016,9,8,21
3.494,9920,31,320,1,10000,120,0.000,17,23,5,21,22,214,11,22,0.000,22,10,66,1015,13,7,25
3.961,9920,31,320,1,10000,119,0.000,14,24,6,20,1,259,11,20,0.000,20,10,58,1018,11,7,26
3.965,9920,31,320,1,10000,118,0.000,12,20,6,18,7,278,11,19,0.000,18,10,60,1018,9,7,23
4.040,9920,31,320,1,10000,117,0.000,13,21,6,19,1,214,13,20,0.000,19,10,61,1016,10,8,23
3.613,9920,31,320,1,10000,116,0.000,15,22,5,19,39,233,12,20,0.000,20,10,57,1017,10,7,24
3.998,9920,31,320,1,10000,115,0.000,13,22,6,19,5,275,14,20,0.000,19,10,52,1019,8,8,24
4.044,9920,31,320,1,10000,114,0.000,13,20,5,18,12,296,13,19,0.000,18,10,62,1021,9,9,22
3.990,9920,31,320,1,10000,113,0.000,10,19,5,16,20,266,11,16,0.000,16,10,68,1023,9,7,21
4.118,9920,31,320,1,10000,112,0.000,7,16,5,12,4,265,11,13,0.000,12,10,72,1021,8,7,18
2.671,9920,31,320,1,10000,111,0.000,7,14,4,11,34,240,9,12,0.000,11,10,65,1018,5,6,17
3.959,9920,31,320,1,10000,110,0.000,8,15,3,13,54,230,10,13,0.300,13,10,76,1017,7,7,17
4.033,9920,31,320,1,10000,109,0.000,7,14,3,11,27,221,10,12,0.100,11,9,82,1016,8,7,16
3.775,9920,31,320,1,10000,108,0.000,8,16,4,13,48,229,13,13,4.300,13,10,68,1013,6,8,18
4.056,9920,31,320,1,10000,107,0.000,10,18,5,15,28,252,13,16,0.800,15,10,63,1013,8,7,21
3.840,9920,31,320,1,10000,106,0.000,9,17,5,14,5,231,12,15,0.000,14,10,56,1017,6,7,19
4.140,9920,31,320,1,10000,105,0.000,5,16,5,12,2,264,16,13,0.000,12,10,45,1023,1,9,19
4.186,9920,31,320,1,10000,104,0.000,7,15,5,12,2,281,17,14,0.000,12,10,64,1020,5,10,18
4.183,9920,31,320,1,10000,103,0.000,9,15,4,13,54,256,9,13,1.700,13,8,85,1015,10,6,17
3.863,9920,31,320,1,10000,102,0.000,8,14,3,12,46,222,8,12,0.100,12,6,87,1015,10,5,15
4.203,9920,31,320,1,10000,101,0.000,8,14,4,12,35,253,8,12,1.400,12,8,83,1016,9,6,17
0.761,9920,31,320,1,10000,100,0.000,8,9,2,9,87,214,6,9,0.200,9,7,91,1015,8,5,11
2.054,9920,31,320,1,10000,99,0.000,6,14,4,11,19,257,10,12,0.000,11,8,76,1013,7,6,16
2.693,9920,31,320,1,10000,98,0.000,4,11,3,7,67,267,12,8,0.400,7,10,81,1017,5,7,13
1.360,9920,31,320,1,10000,97,0.000,3,9,2,6,66,317,7,6,3.900,6,8,87,1012,4,4,11
0.237,9920,31,320,1,10000,96,0.000,-1,7,2,3,98,183,20,6,59.400,3,7,97,1004,5,13,7
0.635,9920,31,320,1,10000,95,0.000,0,7,2,4,79,160,16,6,27.600,4,7,84,1010,4,10,8
4.177,9920,31,320,1,10000,94,0.000,3,12,4,7,10,251,13,8,0.000,7,10,59,1016,1,8,14
4.237,9920,31,320,1,10000,93,0.000,2,11,4,7,1,272,15,9,0.000,7,10,55,1018,-1,9,13
3.413,9920,31,320,1,10000,92,0.000,7,10,2,9,58,248,9,10,0.800,9,8,81,1014,5,6,12
2.696,9920,31,320,1,10000,91,0.000,8,13,3,11,71,204,11,11,2.800,11,10,81,1020,8,8,15
1.852,9920,31,320,1,10000,90,0.000,7,11,3,8,75,210,13,9,0.800,8,10,83,1024,6,8,13
2.603,9920,31,320,1,10000,89,0.000,6,9,2,7,92,194,8,7,10.900,7,9,92,1020,6,5,11
1.402,9920,31,320,1,10000,88,0.000,3,7,2,5,88,213,9,6,4.900,5,10,87,1022,4,6,9
4.219,9920,31,320,1,10000,87,0.000,0,9,3,4,38,208,15,6,0.000,4,10,67,1020,-1,9,11
2.572,9920,31,320,1,10000,86,0.000,-1,7,2,2,64,281,14,5,3.800,2,10,77,1018,0,8,9
2.565,9920,31,320,1,10000,85,0.300,2,6,2,4,71,222,11,6,7.800,4,8,87,1017,2,6,8
0.812,9920,31,320,1,10000,84,0.000,4,6,2,4,81,192,11,6,13.200,4,9,91,1019,4,8,7
1.428,9920,31,320,1,10000,83,0.000,5,10,2,6,61,184,17,8,6.800,6,10,87,1017,6,11,11
3.810,9920,31,320,1,10000,82,0.000,4,13,3,9,35,255,14,11,2.600,9,10,75,1019,5,8,16
3.968,9920,31,320,1,10000,81,0.000,3,10,3,6,24,226,13,8,0.600,6,10,78,1022,4,8,13
4.462,9920,31,320,1,10000,172,0.000,15,23,6,22,0,172,14,22,0.000,22,10,36,1011,4,9,28
4.371,9920,31,320,1,10000,171,0.000,18,23,6,22,0,169,12,23,0.000,23,10,52,1009,11,8,27
4.273,9920,31,320,1,10000,170,0.000,20,28,7,27,0,162,12,27,0.000,27,11,37,1012,10,8,32
4.296,9920,31,320,1,10000,169,0.000,20,30,8,28,3,148,14,28,0.000,28,20,36,1012,10,9,35
3.892,9920,31,320,1,10000,168,0.000,19,27,7,26,7,176,10,27,0.000,27,20,49,1009,13,7,32
4.469,9920,31,320,1,10000,167,0.000,16,25,6,23,1,155,9,24,0.000,24,20,49,1010,11,6,29
4.399,9920,31,320,1,10000,166,0.000,17,24,5,23,13,163,11,24,0.000,24,20,50,1012,10,7,28
4.342,9920,31,320,1,10000,165,0.000,18,25,7,24,4,169,10,24,0.000,24,20,53,1011,13,7,29
4.199,9920,31,320,1,10000,164,0.000,20,28,6,27,17,144,12,27,0.000,27,20,36,1012,9,7,32
3.858,9920,31,320,1,10000,163,0.000,22,30,7,28,10,146,15,29,0.000,29,20,32,1014,8,9,34
4.326,9920,31,320,1,10000,162,0.000,20,30,7,28,3,138,15,28,0.000,28,20,31,1017,8,9,34
4.438,9920,31,320,1,10000,161,0.000,19,29,7,27,17,140,16,27,0.000,27,20,28,1019,5,9,34
4.433,9920,31,320,1,10000,160,0.000,17,27,7,25,28,126,17,24,0.000,24,20,26,1019,2,10,32
4.634,9920,31,320,1,10000,159,0.000,13,23,5,20,21,137,18,21,0.000,21,17,30,1016,1,11,29
4.662,9920,31,320,1,10000,158,0.000,11,18,5,17,5,189,13,18,0.000,17,17,45,1014,3,8,22
4.450,9920,31,320,1,10000,157,0.000,18,24,6,23,4,154,16,24,0.000,24,17,49,1010,10,11,27
4.182,9920,31,320,1,10000,156,0.000,19,28,7,26,2,144,12,27,0.000,27,17,47,1012,12,8,31
4.342,9920,31,320,1,10000,155,0.000,18,27,7,25,3,140,11,25,0.000,25,16,56,1013,14,7,31
4.409,9920,31,320,1,10000,154,0.000,17,25,7,23,5,174,10,24,0.000,24,17,61,1011,14,6,29
3.951,9920,31,320,1,10000,153,0.000,16,24,5,22,13,152,12,24,0.100,24,17,62,1009,13,7,27
4.525,9920,31,320,1,10000,152,0.000,16,24,5,22,15,136,13,23,0.200,23,20,57,1010,12,8,27
3.636,9920,31,320,1,10000,151,0.000,13,22,6,20,12,140,11,21,0.000,21,16,62,1012,11,7,26
3.946,9920,31,320,1,10000,150,0.000,13,21,5,19,54,148,11,21,3.300,19,15,67,1011,12,7,25
4.567,9920,31,320,1,10000,149,0.000,13,21,5,20,29,147,12,21,0.800,20,16,64,1011,11,7,25
4.099,9920,31,320,1,10000,148,0.000,9,19,4,17,27,192,11,18,0.200,17,16,70,1014,11,8,24
1.639,9920,31,320,1,10000,147,0.000,8,13,3,12,63,157,8,12,0.700,12,14,79,1014,8,5,16
2.673,9920,31,320,1,10000,146,0.000,9,11,3,10,82,165,14,11,10.700,10,13,78,1006,7,10,15
2.985,9920,31,320,1,10000,145,0.000,11,17,4,15,45,152,12,16,1.400,15,16,70,1008,10,8,20
3.680,9920,31,320,1,10000,144,0.000,10,18,4,16,38,147,13,17,2.100,16,15,74,1013,10,8,22
2.668,9920,31,320,1,10000,143,0.000,10,16,4,15,45,141,13,15,7.900,15,15,71,1009,9,7,19
3.907,9920,31,320,1,10000,142,0.000,6,15,3,13,45,193,12,14,4.800,13,15,72,1008,7,8,20
1.249,9920,31,320,1,10000,141,0.000,7,9,2,7,87,151,15,9,30.000,7,12,93,1009,7,10,11
2.883,9920,31,320,1,10000,140,0.000,5,10,3,8,77,148,13,9,2.600,8,16,82,1012,6,9,13
2.449,9920,31,320,1,10000,139,0.000,4,9,2,6,85,158,16,8,30.000,6,12,90,1010,7,10,11
1.376,9920,31,320,1,10000,138,0.000,1,9,2,6,78,131,15,8,28.900,6,14,82,1014,5,10,11
2.450,9920,31,320,1,10000,137,0.000,7,11,3,9,87,159,13,10,22.200,9,13,87,1017,7,9,14
1.075,9920,31,320,1,10000,136,0.000,6,9,2,7,83,181,19,9,45.600,7,11,92,1009,8,12,11
1.179,9920,31,320,1,10000,135,0.000,12,13,3,13,85,157,10,13,7.200,13,13,81,1010,9,7,13
3.788,9920,31,320,1,10000,134,0.000,12,18,4,17,48,154,13,18,0.000,17,17,57,1015,7,9,22
3.972,9920,31,320,1,10000,133,0.000,13,21,6,19,18,152,13,20,0.000,19,17,51,1015,7,8,24
4.185,9920,31,320,1,10000,132,0.000,14,22,6,20,1,150,11,21,0.000,20,17,56,1013,10,7,26
4.262,9920,31,320,1,10000,131,0.000,12,20,5,19,4,155,12,20,0.000,19,17,51,1012,7,7,23
4.335,9920,31,320,1,10000,130,0.000,14,21,6,19,8,97,16,20,0.000,19,17,42,1007,5,9,25
4.201,9920,31,320,1,10000,129,0.000,14,21,6,19,7,139,12,20,0.000,19,16,52,1007,8,7,25
4.350,9920,31,320,1,10000,128,0.000,12,20,6,19,6,177,11,20,0.000,19,17,68,1014,11,7,25
0.211,9920,31,320,1,10000,119,0.000,11,19,5,17,3,147,13,18,0.000,17,20,50,1009,6,8,22
4.202,9920,31,320,1,10000,118,0.000,13,20,5,18,9,134,12,20,0.000,18,20,50,1010,6,7,24
4.193,9920,31,320,1,10000,117,0.000,14,21,6,20,1,132,13,21,0.000,20,20,46,1013,7,8,25
4.127,9920,31,320,1,10000,116,0.000,15,22,6,20,11,134,12,21,0.000,20,20,47,1014,8,7,26
4.057,9920,31,320,1,10000,115,0.000,16,23,6,22,9,131,14,23,0.000,23,12,52,1014,10,8,27
4.057,9920,31,320,1,10000,114,0.000,16,23,6,22,6,138,12,23,0.000,23,10,57,1015,12,7,27
4.127,9920,31,320,1,10000,113,0.000,14,22,6,20,6,141,15,21,0.000,20,10,46,1017,7,9,26
4.278,9920,31,320,1,10000,112,0.000,10,20,6,18,3,152,18,19,0.000,18,10,43,1019,4,10,26
4.404,9920,31,320,1,10000,111,0.000,8,16,5,14,7,134,13,15,0.000,14,10,64,1018,6,9,21
3.934,9920,31,320,1,10000,110,0.000,11,14,3,14,33,149,15,15,0.200,14,10,76,1011,9,10,16
4.123,9920,31,320,1,10000,109,0.000,14,21,5,19,62,139,13,20,0.000,19,10,57,1014,9,7,24
4.332,9920,31,320,1,10000,108,0.000,11,20,6,18,1,133,12,19,0.000,18,10,58,1021,9,7,25
4.438,9920,31,320,1,10000,107,0.000,7,16,5,13,4,144,11,14,0.000,13,10,64,1022,6,7,20
3.367,9920,31,320,1,10000,106,0.000,4,12,3,11,75,220,8,11,13.200,11,8,84,1015,7,5,16
1.052,9920,31,320,1,10000,105,0.000,5,9,2,7,56,141,15,9,12.600,7,9,84,1010,6,9,13
2.154,9920,31,320,1,10000,104,0.000,10,15,3,13,34,141,17,14,0.300,13,9,69,1012,8,11,18
4.332,9920,31,320,1,10000,103,0.000,8,16,4,14,17,134,13,15,0.000,14,10,60,1015,6,8,19
4.512,9920,31,320,1,10000,102,0.000,6,14,4,12,6,146,15,13,0.000,12,10,60,1014,4,10,19
2.256,9920,31,320,1,10000,101,0.000,8,13,3,11,40,173,16,12,0.000,11,10,61,1019,3,10,15
4.578,9920,31,320,1,10000,100,0.000,4,12,4,10,10,140,18,11,0.100,10,10,59,1025,2,11,17
3.386,9920,31,320,1,10000,99,0.000,9,11,3,11,78,262,15,12,18.700,11,7,81,1022,7,9,13
1.269,9920,31,320,1,10000,98,0.000,12,16,4,14,62,151,16,15,15.600,14,8,80,1022,11,9,18
3.450,9920,31,320,1,10000,97,0.000,12,16,4,15,75,143,10,15,1.800,15,6,84,1024,11,7,19
2.757,9920,31,320,1,10000,96,0.000,7,11,3,10,82,130,11,10,4.400,10,9,86,1019,8,7,14
0.691,9920,31,320,1,10000,95,0.000,7,9,2,7,94,136,11,8,29.700,7,5,96,1016,8,7,10
1.283,9920,31,320,1,10000,94,0.000,9,11,3,10,90,126,10,10,10.600,10,9,90,1016,8,6,12
2.130,9920,31,320,1,10000,93,0.000,8,12,3,11,86,171,8,11,3.100,11,8,86,1016,8,5,15
0.920,9920,31,320,1,10000,92,0.000,10,10,3,10,98,145,11,10,30.700,10,8,95,1012,10,7,11
1.799,9920,31,320,1,10000,91,0.000,9,14,3,12,65,119,12,12,7.800,12,10,65,1017,6,7,17
4.393,9920,31,320,1,10000,90,0.000,7,15,4,12,9,140,14,13,0.000,12,11,58,1022,4,8,19
4.347,9920,31,320,1,10000,89,0.000,4,12,4,9,11,138,14,11,0.000,9,20,66,1025,3,8,17
4.029,9920,31,320,1,10000,88,0.000,4,10,3,7,45,143,12,9,2.300,7,18,78,1028,4,7,13
1.941,9920,31,320,1,10000,87,0.000,4,7,2,5,85,116,14,6,16.100,5,15,89,1024,5,8,9
0.601,9920,31,320,1,10000,86,0.000,5,9,2,6,91,163,20,8,64.000,6,8,94,1014,8,12,9
1.700,9920,31,320,1,10000,85,0.000,4,9,2,7,93,103,9,9,22.900,7,8,94,1017,8,5,9
1.040,9920,31,320,1,10000,84,0.000,4,9,2,6,57,114,13,8,18.700,6,9,72,1019,3,7,11
3.963,9920,31,320,1,10000,83,0.000,2,11,3,8,32,131,14,9,0.100,8,10,66,1024,1,8,15
1.896,9920,31,320,1,10000,82,0.000,7,9,2,8,85,145,10,9,49.100,8,7,90,1022,6,6,11
1.314,9920,31,320,1,10000,81,0.000,4,8,2,6,65,112,11,7,7.900,6,8,79,1022,4,6,10
4.454,9920,31,320,1,10000,172,0.000,15,23,6,24,1,162,10,23,0.000,23,10,23,1015,0,6,32
4.407,9920,31,320,1,10000,171,0.000,16,23,6,23,1,156,13,23,0.000,23,10,39,1014,8,8,30
4.366,9920,31,320,1,10000,170,0.000,15,23,6,23,7,164,11,23,0.000,23,10,45,1016,10,7,30
4.462,9920,31,320,1,10000,169,0.000,12,20,5,20,6,175,12,20,0.000,20,10,46,1016,7,7,27
4.583,9920,31,320,1,10000,168,0.000,8,15,5,15,9,174,11,16,0.000,15,10,59,1012,7,7,21
4.458,9920,31,320,1,10000,167,0.000,12,19,5,19,1,161,13,19,0.000,19,10,49,1005,8,9,26
4.364,9920,31,320,1,10000,166,0.000,15,21,6,21,5,153,13,21,0.000,21,10,40,1005,6,9,28
4.342,9920,31,320,1,10000,165,0.000,16,23,6,23,2,158,12,23,0.000,23,10,34,1008,6,8,30
4.261,9920,31,320,1,10000,164,0.000,18,25,7,26,0,154,13,25,0.000,25,10,32,1009,7,7,33
4.235,9920,31,320,1,10000,163,0.000,16,24,6,24,0,142,10,24,0.000,24,10,35,1011,7,6,32
4.362,9920,31,320,1,10000,162,0.000,12,20,6,21,0,212,11,21,0.000,21,10,40,1013,6,7,28
4.458,9920,31,320,1,10000,161,0.000,8,16,5,16,3,212,11,16,0.000,16,10,39,1017,1,7,23
3.663,9920,31,320,1,10000,160,0.000,10,16,5,16,16,174,16,17,0.000,16,10,52,1015,5,11,22
4.336,9920,31,320,1,10000,159,0.000,13,20,6,20,2,171,11,20,0.000,20,10,40,1016,6,7,27
4.359,9920,31,320,1,10000,158,0.000,12,18,5,18,23,169,10,19,0.000,18,10,50,1014,7,6,25
4.013,9920,31,320,1,10000,157,0.000,12,18,5,18,26,160,13,18,0.000,18,10,42,1010,5,8,25
4.422,9920,31,320,1,10000,156,0.000,13,19,5,20,22,170,10,19,0.000,20,10,40,1011,5,6,27
4.356,9920,31,320,1,10000,155,0.000,15,23,6,23,1,149,13,23,0.000,23,10,41,1011,8,8,30
4.213,9920,31,320,1,10000,154,0.000,19,25,7,25,4,134,13,25,0.000,25,10,36,1013,9,8,33
4.300,9920,31,320,1,10000,153,0.000,15,23,6,23,2,143,13,23,0.000,23,10,35,1016,6,8,31
4.434,9920,31,320,1,10000,152,0.000,7,17,5,17,0,211,11,18,0.000,17,10,49,1018,6,7,25
4.565,9920,31,320,1,10000,151,0.000,7,13,4,13,12,160,14,13,0.000,13,10,51,1012,3,10,19
3.976,9920,31,320,1,10000,150,0.000,10,18,5,18,39,155,20,18,0.000,18,10,44,1007,5,13,24
4.258,9920,31,320,1,10000,149,0.000,17,24,6,24,0,136,13,24,0.000,24,10,39,1009,9,8,31
4.276,9920,31,320,1,10000,148,0.000,15,22,6,23,1,148,13,23,0.000,23,10,44,1014,9,8,30
4.299,9920,31,320,1,10000,147,0.000,10,19,5,19,6,148,12,19,0.000,19,10,55,1015,9,8,26
1.994,9920,31,320,1,10000,146,0.000,8,13,4,13,45,186,8,13,0.000,13,10,76,1017,9,6,18
0.789,9920,31,320,1,10000,145,0.000,9,11,3,10,66,169,9,11,2.900,10,10,88,1018,9,6,13
4.476,9920,31,320,1,10000,144,0.000,11,16,5,16,13,174,12,17,0.000,16,10,63,1015,9,8,23
4.414,9920,31,320,1,10000,143,0.000,11,16,5,16,16,162,12,16,0.000,16,10,68,1012,10,8,22
4.160,9920,31,320,1,10000,142,0.000,12,17,5,17,14,169,12,18,0.000,17,10,68,1010,11,8,23
3.341,9920,31,320,1,10000,141,0.000,9,16,5,16,14,166,10,17,0.100,16,10,67,1009,10,6,22
4.061,9920,31,320,1,10000,140,0.000,10,15,4,15,21,168,12,15,0.000,15,10,67,1011,8,8,21
4.363,9920,31,320,1,10000,139,0.000,12,17,5,17,19,160,13,17,0.000,17,10,63,1012,9,8,24
4.382,9920,31,320,1,10000,138,0.000,11,17,5,17,8,171,11,18,0.000,17,10,67,1013,11,7,24
4.077,9920,31,320,1,10000,137,0.000,9,15,5,15,26,198,10,16,0.000,15,10,66,1015,9,7,22
1.547,9920,31,320,1,10000,136,0.000,9,12,4,12,35,140,10,12,0.900,12,9,74,1017,8,7,16
4.271,9920,31,320,1,10000,135,0.000,10,15,5,15,12,166,12,15,0.000,15,10,64,1015,8,8,22
4.262,9920,31,320,1,10000,134,0.000,10,16,5,16,9,164,11,17,0.100,16,10,67,1014,9,7,22
4.268,9920,31,320,1,10000,133,0.000,10,16,5,15,15,156,13,16,0.000,15,10,59,1014,7,8,22
3.298,9920,31,320,1,10000,132,0.000,10,16,5,16,14,129,17,16,0.000,16,10,49,1012,5,10,22
4.372,9920,31,320,1,10000,131,0.000,10,16,5,17,1,147,16,17,0.000,17,10,39,1011,2,11,24
3.642,9920,31,320,1,10000,130,0.000,11,17,5,17,10,148,10,18,0.000,17,10,46,1012,5,6,24
4.208,9920,31,320,1,10000,129,0.000,12,17,5,17,21,158,12,17,0.000,17,10,59,1016,9,8,23
4.171,9920,31,320,1,10000,128,0.000,14,20,5,20,2,149,12,20,0.000,20,10,53,1017,10,7,27
4.226,9920,31,320,1,10000,127,0.000,12,18,5,18,5,146,10,19,0.000,18,10,44,1018,6,6,26
4.165,9920,31,320,1,10000,126,0.000,11,16,5,16,26,148,12,17,0.000,16,10,55,1017,7,7,23
2.889,9920,31,320,1,10000,125,0.000,13,18,5,19,26,151,10,19,0.000,19,10,50,1017,8,6,26
4.014,9920,31,320,1,10000,124,0.000,11,18,5,19,5,154,10,19,0.000,19,10,54,1022,9,6,25
4.248,9920,31,320,1,10000,123,0.000,10,15,5,16,8,151,11,16,0.000,16,10,65,1021,9,7,22
4.280,9920,31,320,1,10000,122,0.000,8,14,4,14,6,143,12,14,0.000,14,10,60,1015,6,8,21
3.669,9920,31,320,1,10000,121,0.000,7,13,4,13,31,146,14,13,0.000,13,10,70,1010,7,8,18
3.370,9920,31,320,1,10000,120,0.000,5,11,4,10,22,157,12,11,2.100,10,10,71,1014,5,8,17
2.574,9920,31,320,1,10000,119,0.000,6,9,3,9,60,174,8,10,0.800,9,9,82,1017,7,5,14
2.034,9920,31,320,1,10000,118,0.000,6,10,4,9,65,174,12,10,0.000,9,9,76,1016,6,8,14
4.089,9920,31,320,1,10000,117,0.000,8,12,4,11,21,186,15,12,0.000,11,10,70,1016,6,11,16
4.125,9920,31,320,1,10000,116,0.000,11,17,5,17,9,161,12,17,0.000,17,10,61,1014,9,7,23
4.077,9920,31,320,1,10000,115,0.000,13,18,5,19,7,152,10,19,0.000,19,10,52,1016,9,6,25
4.102,9920,31,320,1,10000,114,0.000,13,18,5,18,30,143,12,19,0.000,18,10,47,1016,6,7,26
4.160,9920,31,320,1,10000,113,0.000,11,18,5,18,17,133,14,18,0.000,18,10,48,1016,7,8,25
3.903,9920,31,320,1,10000,112,0.000,11,17,5,17,33,141,13,18,0.000,17,10,53,1015,7,8,24
4.121,9920,31,320,1,10000,111,0.000,9,16,5,16,1,149,11,17,0.000,16,10,62,1019,9,7,23
4.186,9920,31,320,1,10000,110,0.000,7,14,4,13,2,136,14,15,0.000,13,10,57,1021,5,8,21
3.809,9920,31,320,1,10000,109,0.000,3,9,3,9,11,184,13,10,0.000,9,10,60,1018,2,8,16
