System Size,Number Of Panels,Panel Power,Number Of Inverters,Inverter Power,date,totalSnow_cm,mintempC,avgtempC,uvIndex,WindChillC,cloudcover,winddirDegree,WindGustKmph,HeatIndexC,precipMM,FeelsLikeC,visibility,humidity,pressure,DewPointC,windspeedKmph,maxtempC
8750,35,250,35,215,314,0.000,0,10,3,7,5,324,9,9,0.000,7,10,36,1021,-8,6,14
8750,35,250,35,215,313,0.000,4,11,4,6,15,327,23,9,0.000,6,10,53,1010,-2,15,13
8750,35,250,35,215,312,0.000,3,13,4,10,36,296,10,11,0.200,10,10,71,1007,3,7,16
8750,35,250,35,215,311,0.000,5,13,4,9,30,277,19,11,0.100,9,10,70,1009,4,13,15
8750,35,250,35,215,310,0.000,14,24,6,21,2,314,7,21,0.000,21,10,49,1018,8,5,29
8750,35,250,35,215,309,0.000,11,21,6,18,0,313,9,19,0.000,18,10,62,1021,9,6,26
8750,35,250,35,215,308,0.000,13,22,6,19,2,307,8,19,0.000,19,10,35,1017,1,5,27
8750,35,250,35,215,307,0.000,14,26,7,23,5,309,6,23,0.000,23,10,25,1018,-2,4,32
8750,35,250,35,215,306,0.000,14,25,7,22,5,311,6,22,0.000,22,10,23,1020,-2,4,32
8750,35,250,35,215,305,0.000,13,25,6,22,0,316,7,21,0.000,21,10,27,1018,-1,4,30
8750,35,250,35,215,304,0.000,12,23,6,19,1,307,6,20,0.000,20,10,34,1017,1,4,28
8750,35,250,35,215,303,0.000,12,24,6,21,0,300,6,21,0.000,21,10,31,1017,0,4,30
8750,35,250,35,215,302,0.000,11,23,6,20,0,282,6,20,0.000,20,10,28,1018,-2,4,29
8750,35,250,35,215,301,0.000,9,22,6,19,0,320,6,19,0.000,19,10,18,1018,-9,4,28
8750,35,250,35,215,300,0.000,3,17,5,13,0,337,11,15,0.000,13,10,11,1018,-18,6,23
8750,35,250,35,215,299,0.000,9,18,4,15,36,278,10,16,0.000,15,10,59,1013,4,6,22
8750,35,250,35,215,298,0.000,10,20,6,17,13,276,6,18,0.000,17,10,73,1015,9,4,26
8750,35,250,35,215,297,0.000,11,22,6,19,0,297,5,19,0.000,19,10,48,1014,4,4,27
8750,35,250,35,215,296,0.000,14,25,7,22,0,308,6,22,0.000,22,10,37,1010,4,4,30
8750,35,250,35,215,295,0.000,16,28,7,25,0,303,5,25,0.000,25,10,36,1009,5,3,32
8750,35,250,35,215,294,0.000,15,27,7,24,0,312,6,24,0.000,24,10,39,1011,6,4,32
8750,35,250,35,215,293,0.000,15,27,7,24,0,294,5,24,0.000,24,10,44,1015,8,4,32
8750,35,250,35,215,292,0.000,16,29,7,26,0,250,8,26,0.000,26,10,34,1015,5,4,36
8750,35,250,35,215,291,0.000,19,32,8,28,0,291,6,28,0.000,28,10,24,1013,2,4,37
8750,35,250,35,215,290,0.000,19,30,7,27,0,322,8,27,0.000,27,10,21,1014,0,5,35
8750,35,250,35,215,289,0.000,16,29,7,26,0,320,9,26,0.000,26,10,21,1015,0,6,34
8750,35,250,35,215,288,0.000,16,27,7,24,0,323,10,24,0.000,24,10,40,1017,8,7,32
8750,35,250,35,215,287,0.000,16,27,7,23,0,312,9,24,0.000,24,10,34,1018,5,6,31
8750,35,250,35,215,286,0.000,14,26,7,23,0,318,9,23,0.000,23,10,38,1018,5,6,31
8750,35,250,35,215,285,0.000,11,22,6,19,6,320,10,20,0.000,19,10,66,1017,10,7,25
8750,35,250,35,215,284,0.000,10,21,6,18,26,294,8,19,0.000,18,9,77,1015,12,6,25
8750,35,250,35,215,283,0.000,8,20,6,18,34,282,5,19,0.000,18,10,73,1014,10,3,25
8750,35,250,35,215,282,0.000,9,21,6,17,52,280,6,18,0.000,17,10,71,1014,9,4,27
8750,35,250,35,215,281,0.000,12,24,6,21,9,298,7,21,0.000,21,10,51,1013,6,5,31
8750,35,250,35,215,280,0.000,15,29,6,25,26,292,5,25,0.000,25,10,35,1015,5,4,36
8750,35,250,35,215,279,0.000,18,31,8,27,1,297,5,27,0.000,27,10,31,1016,5,4,37
8750,35,250,35,215,278,0.000,19,30,8,27,0,306,9,27,0.000,27,10,23,1014,1,6,35
8750,35,250,35,215,277,0.000,19,31,8,28,0,310,8,28,0.000,28,10,26,1012,4,6,36
8750,35,250,35,215,276,0.000,21,32,8,29,0,310,10,29,0.000,29,10,23,1014,3,7,37
8750,35,250,35,215,275,0.000,21,33,8,30,0,314,8,31,0.000,31,10,22,1014,3,5,38
8750,35,250,35,215,274,0.000,16,31,8,27,0,317,10,27,0.000,27,10,39,1017,8,7,36
8750,35,250,35,215,273,0.000,18,32,8,29,0,293,5,29,0.000,29,10,40,1016,9,4,38
8750,35,250,35,215,272,0.000,20,34,8,31,0,312,7,31,0.000,31,10,28,1012,5,4,39
8750,35,250,35,215,271,0.000,16,30,7,27,0,322,8,27,0.000,27,10,41,1011,9,5,35
8750,35,250,35,215,270,0.000,14,26,7,22,0,307,10,23,0.000,23,10,59,1015,12,7,30
8750,35,250,35,215,269,0.000,10,22,6,18,1,300,11,19,0.000,18,10,63,1016,9,7,26
8750,35,250,35,215,268,0.000,12,24,6,20,11,310,16,21,0.000,21,9,72,1017,13,11,28
8750,35,250,35,215,267,0.000,12,26,7,22,14,309,12,22,0.000,22,10,51,1018,8,8,29
8750,35,250,35,215,266,0.000,12,27,7,22,13,300,10,22,0.000,22,10,48,1016,7,7,31
8750,35,250,35,215,265,0.000,16,29,7,24,13,269,8,25,0.000,25,10,44,1013,7,5,34
8750,35,250,35,215,264,0.000,13,30,7,25,4,289,6,25,0.000,25,10,44,1012,8,4,35
8750,35,250,35,215,263,0.000,11,24,6,20,4,308,10,21,0.000,21,10,67,1014,11,7,28
8750,35,250,35,215,262,0.000,14,23,6,21,6,308,12,22,0.000,22,10,69,1016,12,8,27
8750,35,250,35,215,261,0.000,15,27,7,23,6,305,10,24,0.000,24,10,63,1015,13,7,31
8750,35,250,35,215,260,0.000,12,25,7,22,12,307,13,23,0.000,23,9,73,1016,14,9,30
8750,35,250,35,215,259,0.000,13,28,7,24,0,296,9,24,0.000,24,10,60,1017,11,6,34
8750,35,250,35,215,258,0.000,12,27,7,22,0,293,7,22,0.000,22,10,63,1015,11,5,33
8750,35,250,35,215,257,0.000,15,29,7,25,0,285,6,25,0.000,25,10,55,1013,11,4,34
8750,35,250,35,215,256,0.000,15,31,8,26,0,291,6,27,0.000,27,10,43,1013,9,4,36
8750,35,250,35,215,255,0.000,12,27,7,22,0,300,6,23,0.000,23,10,58,1016,11,5,33
8750,35,250,35,215,254,0.000,13,28,7,24,0,267,6,24,0.000,24,10,57,1015,11,4,34
8750,35,250,35,215,253,0.000,16,31,8,27,0,240,7,27,0.000,27,10,40,1009,7,5,36
8750,35,250,35,215,252,0.000,20,32,8,29,0,331,13,29,0.000,29,10,24,1004,1,10,36
8750,35,250,35,215,251,0.000,24,36,9,32,0,307,11,32,0.000,32,10,23,1009,7,7,40
8750,35,250,35,215,250,0.000,24,39,9,35,0,308,9,36,0.000,36,10,25,1013,9,6,44
8750,35,250,35,215,249,0.000,18,36,9,31,1,304,6,31,0.000,31,10,25,1014,6,4,40
8750,35,250,35,215,248,0.000,12,27,7,23,0,308,12,23,0.000,23,10,47,1015,8,8,32
8750,35,250,35,215,247,0.000,12,26,7,23,0,308,11,23,0.000,23,10,59,1016,10,7,31
8750,35,250,35,215,246,0.000,13,28,7,23,0,296,6,24,0.000,24,10,64,1016,13,5,33
8750,35,250,35,215,245,0.000,13,30,7,25,0,278,6,26,0.000,26,10,57,1012,11,4,35
8750,35,250,35,215,244,0.000,15,32,8,27,0,261,6,27,0.000,27,10,50,1009,11,4,36
8750,35,250,35,215,243,0.000,14,31,8,26,0,267,5,27,0.000,27,10,51,1010,11,4,36
8750,35,250,35,215,242,0.000,14,30,8,26,0,248,8,28,0.000,28,10,55,1010,12,5,35
8750,35,250,35,215,241,0.000,14,31,8,26,0,290,5,27,0.000,27,10,51,1009,11,4,36
8750,35,250,35,215,240,0.000,11,28,7,24,0,272,5,24,0.000,24,10,57,1009,11,4,34
8750,35,250,35,215,239,0.000,13,29,7,24,4,287,9,24,0.000,24,10,59,1010,11,6,33
8750,35,250,35,215,238,0.000,13,28,7,24,14,261,8,25,0.000,25,10,69,1011,15,5,32
8750,35,250,35,215,237,0.000,16,32,8,27,7,262,7,28,0.000,28,10,57,1011,14,5,36
8750,35,250,35,215,236,0.000,16,32,7,27,39,254,8,27,0.200,27,10,49,1011,11,5,36
8750,35,250,35,215,235,0.000,15,32,8,27,17,291,6,28,0.200,28,10,48,1011,11,4,37
8750,35,250,35,215,234,0.000,15,29,7,25,2,304,10,26,0.000,26,10,59,1010,13,7,33
8750,35,250,35,215,233,0.000,17,30,7,26,0,304,14,26,0.000,26,10,39,1011,6,9,34
8750,35,250,35,215,232,0.000,21,34,8,30,0,312,15,30,0.000,30,10,23,1013,4,10,37
8750,35,250,35,215,231,0.000,20,34,8,30,10,304,11,30,0.000,30,10,30,1013,8,8,38
8750,35,250,35,215,230,0.000,20,34,7,30,58,310,14,30,1.100,30,10,39,1013,12,9,38
8750,35,250,35,215,229,0.000,19,32,7,29,28,304,11,29,0.800,29,10,38,1012,11,7,38
8750,35,250,35,215,228,0.000,20,36,9,31,1,296,8,31,0.000,31,10,39,1012,12,5,41
8750,35,250,35,215,227,0.000,19,37,9,33,18,306,7,33,0.000,33,10,33,1011,9,5,42
8750,35,250,35,215,226,0.000,16,33,8,27,11,243,5,27,0.000,27,10,37,1013,9,3,36
8750,35,250,35,215,225,0.000,13,31,8,26,0,293,6,27,0.000,27,10,55,1012,13,4,36
8750,35,250,35,215,224,0.000,13,30,7,25,0,280,6,26,0.000,26,10,60,1012,13,5,34
8750,35,250,35,215,223,0.000,15,32,8,27,0,271,7,28,0.000,28,10,53,1012,13,5,36
8750,35,250,35,215,222,0.000,16,33,8,28,0,270,7,28,0.000,28,10,50,1013,13,5,37
8750,35,250,35,215,221,0.000,15,31,8,27,0,277,7,28,0.000,28,10,52,1013,12,5,35
8750,35,250,35,215,220,0.000,10,26,7,22,2,224,7,22,0.000,22,10,59,1013,10,5,33
8750,35,250,35,215,219,0.000,10,24,6,20,23,267,11,21,0.000,21,10,67,1013,11,8,29
8750,35,250,35,215,218,0.000,9,22,6,18,43,283,12,20,0.000,20,10,72,1014,11,9,26
8750,35,250,35,215,217,0.000,10,26,7,21,2,260,10,22,0.000,22,10,66,1014,11,7,32
8750,35,250,35,215,216,0.000,15,29,7,25,0,296,11,25,0.000,25,10,51,1016,10,8,33
8750,35,250,35,215,215,0.000,13,31,8,26,0,296,9,26,0.000,26,10,42,1016,8,7,35
8750,35,250,35,215,214,0.000,13,30,7,25,0,302,9,25,0.000,25,10,44,1015,8,6,33
8750,35,250,35,215,213,0.000,13,27,7,24,0,306,11,24,0.000,24,10,49,1015,9,8,32
8750,35,250,35,215,212,0.000,12,30,7,25,0,293,8,26,0.000,26,10,54,1015,11,5,34
8750,35,250,35,215,211,0.000,14,30,8,26,0,289,7,26,0.000,26,10,50,1012,11,5,35
8750,35,250,35,215,210,0.000,14,30,7,26,0,301,7,26,0.000,26,10,51,1012,11,5,35
8750,35,250,35,215,209,0.000,13,30,7,25,0,294,6,26,0.000,26,10,56,1013,12,5,35
8750,35,250,35,215,208,0.000,13,31,8,25,0,282,6,26,0.000,26,10,52,1013,12,4,35
8750,35,250,35,215,207,0.000,10,30,7,25,0,246,8,26,0.000,26,10,57,1012,11,5,35
8750,35,250,35,215,206,0.000,12,27,7,22,0,285,7,23,0.000,23,10,61,1012,11,6,32
8750,35,250,35,215,205,0.000,9,27,7,22,17,252,9,23,0.000,23,10,62,1012,11,6,33
8750,35,250,35,215,204,0.000,9,25,7,21,28,221,10,22,0.000,22,10,68,1010,11,7,31
8750,35,250,35,215,203,0.000,11,27,7,23,5,281,7,23,0.000,23,10,62,1011,11,5,33
8750,35,250,35,215,202,0.000,11,28,7,24,0,289,7,24,0.000,24,10,60,1014,12,5,33
8750,35,250,35,215,201,0.000,13,30,7,24,0,280,6,26,0.000,26,10,60,1014,13,5,34
8750,35,250,35,215,200,0.000,13,31,8,26,0,278,7,27,0.000,27,10,57,1014,13,5,36
8750,35,250,35,215,199,0.000,13,30,7,26,0,231,8,27,0.000,27,10,58,1014,12,6,35
8750,35,250,35,215,198,0.000,12,30,7,25,0,275,7,26,0.000,26,10,60,1012,13,5,34
8750,35,250,35,215,197,0.000,11,29,7,24,0,249,9,25,0.000,25,10,60,1012,12,6,34
8750,35,250,35,215,196,0.000,8,26,7,21,12,211,12,22,0.000,22,10,64,1013,10,8,32
8750,35,250,35,215,195,0.000,13,30,7,25,2,237,8,26,0.000,26,10,56,1011,11,6,34
8750,35,250,35,215,194,0.000,17,33,8,29,0,295,8,29,0.000,29,10,28,1013,4,6,38
8750,35,250,35,215,193,0.000,17,33,8,28,0,301,8,28,0.000,28,10,23,1015,3,6,37
8750,35,250,35,215,192,0.000,14,30,8,26,31,296,9,26,0.000,26,10,38,1015,6,6,36
8750,35,250,35,215,191,0.000,12,30,7,25,0,298,10,25,0.000,25,10,43,1012,8,7,33
8750,35,250,35,215,190,0.000,11,30,7,25,0,278,8,25,0.000,25,10,48,1012,9,5,35
8750,35,250,35,215,189,0.000,9,26,7,21,0,290,9,21,0.000,21,10,54,1014,8,6,31
8750,35,250,35,215,188,0.000,11,26,7,21,0,291,11,22,0.000,22,10,45,1014,6,8,31
8750,35,250,35,215,187,0.000,16,30,7,25,0,302,11,25,0.000,25,10,29,1015,3,8,34
8750,35,250,35,215,186,0.000,13,30,7,25,0,305,9,25,0.000,25,10,32,1016,4,7,33
8750,35,250,35,215,185,0.000,8,26,7,21,3,276,11,21,0.000,21,10,52,1015,7,7,32
8750,35,250,35,215,184,0.000,7,24,6,19,8,203,12,20,0.000,20,10,62,1012,8,9,28
8750,35,250,35,215,183,0.000,10,27,7,22,3,211,11,22,0.000,22,10,58,1010,9,7,32
8750,35,250,35,215,182,0.000,14,30,8,25,0,257,7,25,0.000,25,10,36,1012,5,5,34
8750,35,250,35,215,181,0.000,9,26,7,21,0,307,10,21,0.000,21,10,47,1010,6,7,29
8750,35,250,35,215,180,0.000,8,22,6,17,7,247,15,18,0.000,17,10,62,1007,7,10,26
8750,35,250,35,215,179,0.000,16,32,8,27,1,246,9,28,0.000,28,10,56,1010,13,6,36
8750,35,250,35,215,178,0.000,14,31,8,27,0,280,7,28,0.000,28,10,58,1011,14,5,35
8750,35,250,35,215,177,0.000,12,29,7,25,0,231,8,26,0.000,26,10,61,1008,13,6,36
8750,35,250,35,215,176,0.000,13,32,8,27,1,254,7,28,0.000,28,10,56,1009,13,5,37
8750,35,250,35,215,175,0.000,14,32,8,27,0,273,6,28,0.000,28,10,55,1012,14,5,36
8750,35,250,35,215,174,0.000,11,30,7,25,0,234,9,25,0.000,25,10,57,1013,11,6,35
8750,35,250,35,215,173,0.000,13,27,7,23,4,296,9,24,0.000,24,10,63,1014,13,7,31
8750,35,250,35,215,172,0.000,14,30,8,26,0,270,8,26,0.000,26,10,50,1014,10,6,34
8750,35,250,35,215,171,0.000,15,30,8,26,2,280,6,26,0.000,26,10,38,1012,7,5,34
8750,35,250,35,215,170,0.000,15,30,8,26,0,305,7,26,0.000,26,10,29,1012,3,5,34
8750,35,250,35,215,169,0.000,11,25,7,21,0,327,12,21,0.000,21,10,42,1013,4,9,29
8750,35,250,35,215,168,0.000,7,20,5,16,7,298,14,17,0.000,16,10,63,1016,7,10,22
8750,35,250,35,215,167,0.000,11,22,6,18,13,299,14,19,0.000,19,10,59,1016,8,10,25
8750,35,250,35,215,166,0.000,8,22,6,17,25,310,13,19,0.000,17,10,68,1016,10,9,25
8750,35,250,35,215,165,0.000,7,19,5,15,33,309,13,17,0.200,15,10,63,1018,7,9,22
8750,35,250,35,215,164,0.000,9,20,6,16,34,298,15,18,0.000,16,10,63,1018,8,11,22
8750,35,250,35,215,163,0.000,13,29,6,24,43,294,10,24,0.000,24,10,48,1014,9,7,34
8750,35,250,35,215,162,0.000,13,30,7,25,19,306,9,26,0.000,26,10,40,1016,7,6,34
8750,35,250,35,215,161,0.000,12,27,7,23,3,311,10,23,0.000,23,10,34,1020,3,6,30
8750,35,250,35,215,160,0.000,7,22,6,18,1,320,13,19,0.000,18,10,46,1021,3,9,25
8750,35,250,35,215,159,0.000,6,17,5,13,3,308,20,15,0.000,13,10,59,1020,4,14,20
8750,35,250,35,215,158,0.000,7,18,5,14,19,296,17,15,0.000,14,10,64,1015,7,13,21
8750,35,250,35,215,157,0.000,9,22,6,18,7,257,14,19,0.000,19,10,58,1009,7,10,26
8750,35,250,35,215,156,0.000,17,34,8,29,1,260,8,29,0.000,29,10,37,1008,8,5,38
8750,35,250,35,215,155,0.000,17,33,8,28,2,304,9,29,0.000,29,10,33,1013,8,6,36
8750,35,250,35,215,154,0.000,13,29,7,25,6,309,9,26,0.000,26,10,44,1015,9,6,32
8750,35,250,35,215,153,0.000,12,23,6,20,29,298,9,21,0.000,21,10,61,1015,10,6,27
8750,35,250,35,215,152,0.000,10,22,6,18,50,292,6,19,0.000,18,10,74,1014,11,5,24
8750,35,250,35,215,151,0.000,11,20,4,17,56,208,12,17,7.900,17,9,74,1014,12,8,21
8750,35,250,35,215,150,0.000,12,25,6,20,21,215,10,21,0.000,21,10,64,1011,12,8,28
8750,35,250,35,215,149,0.000,18,33,8,28,0,290,6,29,0.000,29,10,43,1012,11,4,37
8750,35,250,35,215,148,0.000,19,34,8,30,0,301,8,30,0.000,30,10,37,1012,10,6,37
8750,35,250,35,215,147,0.000,19,34,8,29,0,292,6,30,0.000,30,10,37,1011,11,4,38
8750,35,250,35,215,146,0.000,16,32,8,27,1,306,7,28,0.000,28,10,36,1012,9,5,35
8750,35,250,35,215,145,0.000,12,27,7,22,1,313,8,23,0.000,23,10,38,1014,5,5,30
8750,35,250,35,215,144,0.000,7,23,6,18,3,316,10,19,0.000,19,10,48,1014,4,8,26
8750,35,250,35,215,143,0.000,8,20,4,16,39,294,11,17,0.000,16,10,56,1013,5,7,23
8750,35,250,35,215,142,0.000,6,23,6,18,3,286,10,19,0.000,19,10,59,1016,8,7,26
8750,35,250,35,215,140,0.000,5,18,5,14,16,300,11,14,0.000,14,10,70,1017,7,8,20
8750,35,250,35,215,139,0.000,10,17,4,14,62,252,13,15,4.900,14,10,74,1013,9,9,19
8750,35,250,35,215,138,0.000,11,18,4,14,79,206,17,15,4.400,14,10,82,1011,12,11,19
8750,35,250,35,215,136,0.000,8,20,5,16,10,307,13,18,0.000,16,10,63,1016,7,9,23
8750,35,250,35,215,135,0.000,7,19,4,16,62,271,8,17,0.400,16,10,72,1019,9,5,22
8750,35,250,35,215,134,0.000,6,18,4,14,46,239,6,16,0.300,14,10,72,1018,8,4,21
8750,35,250,35,215,133,0.000,11,17,4,14,59,256,11,15,1.000,14,10,74,1016,9,9,19
8750,35,250,35,215,132,0.000,6,19,4,13,40,195,13,14,1.900,13,9,69,1014,7,9,23
8750,35,250,35,215,131,0.000,8,23,6,19,28,241,8,20,0.000,20,10,59,1013,7,5,27
8750,35,250,35,215,130,0.000,12,28,7,24,16,261,6,24,0.000,24,10,49,1012,8,4,33
8750,35,250,35,215,129,0.000,13,29,6,24,33,301,5,25,0.000,25,10,34,1012,5,3,33
8750,35,250,35,215,128,0.000,11,26,7,22,16,325,10,22,0.000,22,10,35,1014,3,7,29
8750,35,250,35,215,127,0.000,6,21,6,17,23,327,13,18,0.000,17,10,51,1020,5,9,25
8750,35,250,35,215,126,0.000,8,21,6,18,8,309,14,19,0.000,18,10,55,1020,6,10,25
8750,35,250,35,215,125,0.000,5,20,6,16,15,315,11,17,0.000,16,10,38,1020,-1,7,25
8750,35,250,35,215,124,0.000,9,18,5,15,14,306,13,16,0.000,15,9,55,1021,3,9,21
8750,35,250,35,215,123,0.000,8,20,5,17,20,306,10,18,0.000,17,10,73,1020,10,8,23
8750,35,250,35,215,122,0.000,6,19,5,15,4,308,13,16,0.000,15,10,50,1019,3,9,23
8750,35,250,35,215,121,0.000,9,20,6,17,15,306,13,18,0.000,17,10,57,1018,5,9,24
8750,35,250,35,215,120,0.000,11,21,5,18,46,304,11,19,0.000,18,10,66,1016,10,7,26
8750,35,250,35,215,119,0.000,12,26,7,21,3,312,9,22,0.000,22,10,63,1017,12,6,29
8750,35,250,35,215,118,0.000,8,21,6,17,4,311,11,18,0.000,17,10,57,1019,7,8,24
8750,35,250,35,215,117,0.000,12,22,6,19,0,303,11,20,0.000,19,10,52,1017,7,8,25
8750,35,250,35,215,116,0.000,12,23,5,20,61,309,10,21,0.000,21,10,54,1017,8,7,26
8750,35,250,35,215,115,0.000,11,23,6,20,5,311,11,21,0.000,21,10,56,1019,8,7,27
8750,35,250,35,215,114,0.000,10,21,6,17,14,312,15,18,0.000,17,9,72,1021,10,10,24
8750,35,250,35,215,113,0.000,8,20,6,17,5,311,10,18,0.000,17,10,69,1024,9,7,23
8750,35,250,35,215,112,0.000,5,17,5,13,31,308,10,14,0.000,13,9,73,1023,7,7,21
8750,35,250,35,215,111,0.000,7,16,5,13,39,304,10,14,0.000,13,10,73,1019,6,7,19
8750,35,250,35,215,110,0.000,5,18,5,15,17,272,6,15,0.000,15,10,74,1018,8,4,22
8750,35,250,35,215,109,0.000,8,16,5,14,39,218,7,15,0.000,14,10,74,1018,7,5,20
8750,35,250,35,215,108,0.000,9,17,5,14,49,216,7,15,0.000,14,10,79,1013,9,5,21
8750,35,250,35,215,107,0.000,7,20,5,16,28,217,5,18,0.000,16,10,71,1012,9,3,24
8750,35,250,35,215,106,0.000,11,23,6,19,23,290,5,20,0.000,20,10,46,1018,5,3,26
8750,35,250,35,215,105,0.000,8,20,6,17,0,343,9,18,0.000,17,10,52,1022,5,6,23
8750,35,250,35,215,104,0.000,8,20,5,16,29,270,8,18,0.000,16,10,75,1020,10,5,25
8750,35,250,35,215,103,0.000,5,17,5,14,57,271,7,15,0.000,14,9,82,1017,9,5,20
8750,35,250,35,215,102,0.000,5,18,5,14,27,291,6,15,0.000,14,9,81,1017,8,4,22
8750,35,250,35,215,101,0.000,7,16,4,13,69,311,10,14,4.100,13,10,83,1017,9,7,18
8750,35,250,35,215,100,0.000,10,14,3,13,91,278,4,13,1.800,13,9,87,1016,10,3,17
8750,35,250,35,215,99,0.000,5,15,4,12,75,240,8,12,0.100,12,10,81,1014,8,5,18
8750,35,250,35,215,98,0.000,1,15,3,10,37,326,9,11,0.700,10,10,73,1017,5,6,17
8750,35,250,35,215,97,0.000,1,9,2,6,75,112,8,7,6.100,6,8,86,1012,4,5,11
8750,35,250,35,215,96,0.000,7,10,3,7,90,216,14,9,9.200,7,9,91,1006,8,11,11
8750,35,250,35,215,95,0.000,1,10,3,7,74,175,9,8,4.200,7,9,89,1013,6,6,12
8750,35,250,35,215,94,0.000,1,14,4,8,15,295,9,8,0.000,8,10,66,1018,1,6,18
8750,35,250,35,215,93,0.000,4,14,4,11,0,320,11,12,0.000,11,10,57,1018,1,8,17
8750,35,250,35,215,92,0.000,4,13,4,9,13,298,14,11,0.000,9,10,68,1016,3,9,16
8750,35,250,35,215,91,0.000,5,15,4,12,25,310,13,12,0.000,12,9,80,1022,7,9,18
8750,35,250,35,215,90,0.000,4,15,5,12,27,312,8,13,0.000,12,9,76,1025,6,5,18
8750,35,250,35,215,89,0.000,4,10,3,8,86,198,9,10,6.400,8,9,90,1021,6,6,13
8750,35,250,35,215,88,0.000,2,10,2,7,91,176,5,7,3.300,7,8,87,1023,5,3,11
8750,35,250,35,215,87,0.000,1,10,3,7,39,292,9,8,0.000,7,10,78,1022,3,7,13
8750,35,250,35,215,86,0.000,1,11,3,8,53,323,10,9,3.000,8,10,72,1018,2,6,14
8750,35,250,35,215,85,0.000,1,10,3,6,57,291,10,8,2.100,6,10,80,1019,2,7,12
8750,35,250,35,215,84,0.000,4,11,3,8,81,209,9,9,3.900,8,10,79,1021,5,6,13
8750,35,250,35,215,83,0.000,9,15,3,12,61,271,6,13,0.300,12,10,80,1019,8,5,17
8750,35,250,35,215,82,0.000,4,13,3,10,69,159,9,12,8.300,10,10,82,1018,6,5,17
8750,35,250,35,215,81,0.000,4,13,3,10,77,140,8,11,3.000,10,10,80,1021,6,5,16
8750,35,250,35,215,80,0.000,2,13,3,10,37,151,6,11,1.400,10,10,72,1022,3,4,17
8750,35,250,35,215,79,0.000,2,12,3,9,56,283,4,10,1.100,9,10,77,1017,3,2,15
8750,35,250,35,215,78,0.000,1,10,2,7,65,254,7,8,1.400,7,10,81,1013,4,5,12
8750,35,250,35,215,77,0.000,0,9,2,6,61,226,10,8,5.700,6,10,81,1015,2,6,12
8750,35,250,35,215,76,0.000,5,8,2,7,82,207,7,8,35.500,7,7,88,1014,4,5,10
8750,35,250,35,215,75,0.000,5,9,2,6,89,225,13,7,12.600,6,9,89,1016,6,9,11
8750,35,250,35,215,74,0.000,5,11,3,8,85,196,15,9,22.300,8,9,83,1016,6,11,12
8750,35,250,35,215,73,0.000,5,13,4,11,28,197,13,12,0.000,11,10,76,1009,7,9,17
8750,35,250,35,215,72,0.000,7,18,5,15,4,316,7,16,0.000,15,10,66,1011,7,4,23
8750,35,250,35,215,71,0.000,6,17,4,14,52,322,8,15,1.800,14,10,70,1018,7,5,22
8750,35,250,35,215,70,0.000,6,16,4,13,41,268,10,14,0.300,13,10,65,1017,5,6,21
8750,35,250,35,215,69,0.000,4,13,3,9,60,126,7,9,0.100,9,10,70,1018,4,4,17
